#peakID	chr	start	end	strand	PC1
chr9-8000000	chr9	8000000	8100000	+	0.642770349965009
chr9-8100000	chr9	8100000	8200000	+	-0.358175720506552
chr9-8200000	chr9	8200000	8300000	+	-0.85825570671289
chr9-8300000	chr9	8300000	8400000	+	-0.903081030064138
chr9-8400000	chr9	8400000	8500000	+	-0.544874122502266
chr9-8500000	chr9	8500000	8600000	+	-0.781100617120793
chr9-8600000	chr9	8600000	8700000	+	-0.855730551393509
chr9-8700000	chr9	8700000	8800000	+	-0.738729836907413
chr9-8800000	chr9	8800000	8900000	+	-1.01209095757645
chr9-8900000	chr9	8900000	9000000	+	-0.877332127794993
chr9-9000000	chr9	9000000	9100000	+	-0.562701746620847
chr9-9100000	chr9	9100000	9200000	+	-0.441848470030954
chr9-9200000	chr9	9200000	9300000	+	0.118616866675844
chr9-9300000	chr9	9300000	9400000	+	-0.511722209581908
chr9-9400000	chr9	9400000	9500000	+	-1.17676778570876
chr9-9500000	chr9	9500000	9600000	+	-1.21915349227211
chr9-9600000	chr9	9600000	9700000	+	-1.23351276609793
chr9-9700000	chr9	9700000	9800000	+	-1.27054296685257
chr9-9800000	chr9	9800000	9900000	+	-1.30137160290793
chr9-9900000	chr9	9900000	10000000	+	-1.274511211209
chr9-10000000	chr9	10000000	10100000	+	-1.35445261987014
chr9-10100000	chr9	10100000	10200000	+	-1.23439627971968
chr9-10200000	chr9	10200000	10300000	+	-0.807864696911764
chr9-10300000	chr9	10300000	10400000	+	-0.78321763317856
chr9-10400000	chr9	10400000	10500000	+	-0.619353411523369
chr9-10500000	chr9	10500000	10600000	+	-0.854452482667542
chr9-10600000	chr9	10600000	10700000	+	-1.06237566577846
chr9-10700000	chr9	10700000	10800000	+	-1.07441619898448
chr9-10800000	chr9	10800000	10900000	+	-0.83301035754572
chr9-10900000	chr9	10900000	11000000	+	-0.609493076817434
chr9-11000000	chr9	11000000	11100000	+	-0.74641718931349
chr9-11100000	chr9	11100000	11200000	+	-0.573125272488617
chr9-11200000	chr9	11200000	11300000	+	-0.854514294875844
chr9-11300000	chr9	11300000	11400000	+	-0.716460372083294
chr9-11400000	chr9	11400000	11500000	+	-0.505241182557712
chr9-11500000	chr9	11500000	11600000	+	-0.993985899679554
chr9-11600000	chr9	11600000	11700000	+	-0.989083459422043
chr9-11700000	chr9	11700000	11800000	+	-1.02435867269075
chr9-11800000	chr9	11800000	11900000	+	-1.02414561673141
chr9-11900000	chr9	11900000	12000000	+	-0.883276482463237
chr9-12000000	chr9	12000000	12100000	+	-1.06769926204458
chr9-12100000	chr9	12100000	12200000	+	-1.10543107108604
chr9-12200000	chr9	12200000	12300000	+	-1.22710804588026
chr9-12300000	chr9	12300000	12400000	+	-1.14488035253138
chr9-12400000	chr9	12400000	12500000	+	-1.23795167456503
chr9-12500000	chr9	12500000	12600000	+	-1.24607291662418
chr9-12600000	chr9	12600000	12700000	+	-1.24150935124117
chr9-12700000	chr9	12700000	12800000	+	-1.09132369114969
chr9-12800000	chr9	12800000	12900000	+	-0.992681921257189
chr9-12900000	chr9	12900000	13000000	+	-0.90922624553206
chr9-13000000	chr9	13000000	13100000	+	-1.0285887297206
chr9-13100000	chr9	13100000	13200000	+	-0.8639039366602
chr9-13200000	chr9	13200000	13300000	+	-0.352504019413729
chr9-13300000	chr9	13300000	13400000	+	-0.262557486981493
chr9-13400000	chr9	13400000	13500000	+	-0.53012054389447
chr9-13500000	chr9	13500000	13600000	+	-0.401964045355353
chr9-13600000	chr9	13600000	13700000	+	0.0536047337974496
chr9-13700000	chr9	13700000	13800000	+	0.351361350611909
chr9-13800000	chr9	13800000	13900000	+	0.633052808447368
chr9-13900000	chr9	13900000	14000000	+	-0.592417746910494
chr9-14000000	chr9	14000000	14100000	+	-0.549852372319591
chr9-14100000	chr9	14100000	14200000	+	-0.00285678835931148
chr9-14200000	chr9	14200000	14300000	+	0.338444023420378
chr9-14300000	chr9	14300000	14400000	+	0.380812199059468
chr9-14400000	chr9	14400000	14500000	+	0.330526380900741
chr9-14500000	chr9	14500000	14600000	+	0.898909496361992
chr9-14600000	chr9	14600000	14700000	+	1.05804620786742
chr9-14700000	chr9	14700000	14800000	+	1.16539495417453
chr9-14800000	chr9	14800000	14900000	+	1.06411124292582
chr9-14900000	chr9	14900000	15000000	+	0.654128866802727
chr9-15000000	chr9	15000000	15100000	+	0.589718997294032
chr9-15100000	chr9	15100000	15200000	+	0.374881079086971
chr9-15200000	chr9	15200000	15300000	+	1.04866154001862
chr9-15300000	chr9	15300000	15400000	+	0.929901740184309
chr9-15400000	chr9	15400000	15500000	+	0.172747494163939
chr9-15500000	chr9	15500000	15600000	+	-0.166574897360067
chr9-15600000	chr9	15600000	15700000	+	-0.482709981910754
chr9-15700000	chr9	15700000	15800000	+	-0.96573879751597
chr9-15800000	chr9	15800000	15900000	+	-0.98435886491708
chr9-15900000	chr9	15900000	16000000	+	-0.987304972181794
chr9-16000000	chr9	16000000	16100000	+	-1.1551795752333
chr9-16100000	chr9	16100000	16200000	+	-1.25371107864057
chr9-16200000	chr9	16200000	16300000	+	-1.11786030611767
chr9-16300000	chr9	16300000	16400000	+	-0.946145134410204
chr9-16400000	chr9	16400000	16500000	+	-1.01415934274081
chr9-16500000	chr9	16500000	16600000	+	-1.03540677793328
chr9-16600000	chr9	16600000	16700000	+	-1.12525050033568
chr9-16700000	chr9	16700000	16800000	+	-1.24944899839064
chr9-16800000	chr9	16800000	16900000	+	-1.26105993592043
chr9-16900000	chr9	16900000	17000000	+	-1.31534381802844
chr9-17000000	chr9	17000000	17100000	+	-1.2186165316343
chr9-17100000	chr9	17100000	17200000	+	-1.28259011034446
chr9-17200000	chr9	17200000	17300000	+	-1.17136771929547
chr9-17300000	chr9	17300000	17400000	+	-1.20748667703383
chr9-17400000	chr9	17400000	17500000	+	-1.02997145504809
chr9-17500000	chr9	17500000	17600000	+	-0.607370782017974
chr9-17600000	chr9	17600000	17700000	+	-0.847970005773187
chr9-17700000	chr9	17700000	17800000	+	-1.05126369608144
chr9-17800000	chr9	17800000	17900000	+	-0.857349708384227
chr9-17900000	chr9	17900000	18000000	+	-0.904985395230441
chr9-18000000	chr9	18000000	18100000	+	-0.595348676984571
chr9-18100000	chr9	18100000	18200000	+	-0.831629458399092
chr9-18200000	chr9	18200000	18300000	+	-0.512113330475454
chr9-18300000	chr9	18300000	18400000	+	-0.457964855192825
chr9-18400000	chr9	18400000	18500000	+	-0.778427867657076
chr9-18500000	chr9	18500000	18600000	+	-0.992409230695103
chr9-18600000	chr9	18600000	18700000	+	-0.911377412031953
chr9-18700000	chr9	18700000	18800000	+	-0.502990588241184
chr9-18800000	chr9	18800000	18900000	+	-1.09652834718957
chr9-18900000	chr9	18900000	19000000	+	-0.953251387665062
chr9-19000000	chr9	19000000	19100000	+	-0.891899672708172
chr9-19100000	chr9	19100000	19200000	+	-0.94855231079245
chr9-19200000	chr9	19200000	19300000	+	-1.13197273365558
chr9-19300000	chr9	19300000	19400000	+	-1.14888645861488
chr9-19400000	chr9	19400000	19500000	+	-1.22666310564705
chr9-19500000	chr9	19500000	19600000	+	-1.10631556947869
chr9-19600000	chr9	19600000	19700000	+	-0.416430297973172
chr9-19700000	chr9	19700000	19800000	+	-0.783554720970002
chr9-19800000	chr9	19800000	19900000	+	-1.16818613075309
chr9-19900000	chr9	19900000	20000000	+	-1.20147801540997
chr9-20000000	chr9	20000000	20100000	+	-1.22143664096349
chr9-20100000	chr9	20100000	20200000	+	-1.16943386122587
chr9-20200000	chr9	20200000	20300000	+	-1.07472765060699
chr9-20300000	chr9	20300000	20400000	+	-0.718398620217682
chr9-20400000	chr9	20400000	20500000	+	0.431955094591584
chr9-20500000	chr9	20500000	20600000	+	0.947411264052026
chr9-20600000	chr9	20600000	20700000	+	1.16520276177524
chr9-20700000	chr9	20700000	20800000	+	1.27370168603477
chr9-20800000	chr9	20800000	20900000	+	1.33678645105735
chr9-20900000	chr9	20900000	21000000	+	1.30138702048097
chr9-21000000	chr9	21000000	21100000	+	1.3312504124171
chr9-21100000	chr9	21100000	21200000	+	1.30977754884927
chr9-21200000	chr9	21200000	21300000	+	1.2954727230965
chr9-21300000	chr9	21300000	21400000	+	1.29762459450063
chr9-21400000	chr9	21400000	21500000	+	1.29549276020259
chr9-21500000	chr9	21500000	21600000	+	1.30911853775548
chr9-21600000	chr9	21600000	21700000	+	1.31680330228875
chr9-21700000	chr9	21700000	21800000	+	1.27614998464752
chr9-21800000	chr9	21800000	21900000	+	1.27568492407893
chr9-21900000	chr9	21900000	22000000	+	1.33901473154764
chr9-22000000	chr9	22000000	22100000	+	1.35654723075348
chr9-22100000	chr9	22100000	22200000	+	1.35518052773841
chr9-22200000	chr9	22200000	22300000	+	1.34847643391141
chr9-22300000	chr9	22300000	22400000	+	1.31877220854747
chr9-22400000	chr9	22400000	22500000	+	1.29494673895135
chr9-22500000	chr9	22500000	22600000	+	0.583605196510856
chr9-22600000	chr9	22600000	22700000	+	-0.0165360571382518
chr9-22700000	chr9	22700000	22800000	+	-0.182124764285135
chr9-22800000	chr9	22800000	22900000	+	-0.248548837002415
chr9-22900000	chr9	22900000	23000000	+	-0.590030598906175
chr9-23000000	chr9	23000000	23100000	+	-0.524733446905498
chr9-23100000	chr9	23100000	23200000	+	-0.726800781348724
chr9-23200000	chr9	23200000	23300000	+	-0.507997886148303
chr9-23300000	chr9	23300000	23400000	+	-1.13004444640046
chr9-23400000	chr9	23400000	23500000	+	-1.12744054682007
chr9-23500000	chr9	23500000	23600000	+	-0.973847670357505
chr9-23600000	chr9	23600000	23700000	+	-1.21380447600333
chr9-23700000	chr9	23700000	23800000	+	-1.30894078086349
chr9-23800000	chr9	23800000	23900000	+	-1.32907404699538
chr9-23900000	chr9	23900000	24000000	+	-1.31289786280001
chr9-24000000	chr9	24000000	24100000	+	-1.28432688775778
chr9-24100000	chr9	24100000	24200000	+	-0.885713677339781
chr9-24200000	chr9	24200000	24300000	+	-0.939017314753165
chr9-24300000	chr9	24300000	24400000	+	-0.799343860616886
chr9-24400000	chr9	24400000	24500000	+	-0.259703630046173
chr9-24500000	chr9	24500000	24600000	+	-0.901792256586977
chr9-24600000	chr9	24600000	24700000	+	-1.13399114009706
chr9-24700000	chr9	24700000	24800000	+	-0.228923810439558
chr9-24800000	chr9	24800000	24900000	+	-0.279760145180043
chr9-24900000	chr9	24900000	25000000	+	-0.5891396890925
chr9-25000000	chr9	25000000	25100000	+	-0.551913732324329
chr9-25100000	chr9	25100000	25200000	+	0.0723414431789207
chr9-25200000	chr9	25200000	25300000	+	0.533774722667893
chr9-25300000	chr9	25300000	25400000	+	-0.485398193595058
chr9-25400000	chr9	25400000	25500000	+	-0.596155276541708
chr9-25500000	chr9	25500000	25600000	+	-0.615326588222956
chr9-25600000	chr9	25600000	25700000	+	-0.886372028362102
chr9-25700000	chr9	25700000	25800000	+	-1.02645031244506
chr9-25800000	chr9	25800000	25900000	+	-1.13092724854649
chr9-25900000	chr9	25900000	26000000	+	-1.40759517394984
chr9-26000000	chr9	26000000	26100000	+	-1.39697083419953
chr9-26100000	chr9	26100000	26200000	+	-1.43330712939113
chr9-26200000	chr9	26200000	26300000	+	-1.43780821545795
chr9-26300000	chr9	26300000	26400000	+	-1.42404048456996
chr9-26400000	chr9	26400000	26500000	+	-1.37156845334325
chr9-26500000	chr9	26500000	26600000	+	-1.40313412585011
chr9-26600000	chr9	26600000	26700000	+	-1.40360714856246
chr9-26700000	chr9	26700000	26800000	+	-0.907484868158432
chr9-26800000	chr9	26800000	26900000	+	-0.945753397810912
chr9-26900000	chr9	26900000	27000000	+	-0.391271631644309
chr9-27000000	chr9	27000000	27100000	+	0.911362319962987
chr9-27100000	chr9	27100000	27200000	+	0.841972961235272
chr9-27200000	chr9	27200000	27300000	+	0.290364981165123
chr9-27300000	chr9	27300000	27400000	+	0.0382773680278065
chr9-27400000	chr9	27400000	27500000	+	-0.819841563838519
chr9-27500000	chr9	27500000	27600000	+	-1.02693965110442
chr9-27600000	chr9	27600000	27700000	+	-1.1726313754202
chr9-27700000	chr9	27700000	27800000	+	-1.14177527083374
chr9-27800000	chr9	27800000	27900000	+	-1.22399463029219
chr9-27900000	chr9	27900000	28000000	+	-1.31251537616659
chr9-28000000	chr9	28000000	28100000	+	-1.32002172288263
chr9-28100000	chr9	28100000	28200000	+	-1.18717221597372
chr9-28200000	chr9	28200000	28300000	+	-0.868582411779026
chr9-28300000	chr9	28300000	28400000	+	-1.03617244466577
chr9-28400000	chr9	28400000	28500000	+	-0.92838895915741
chr9-28500000	chr9	28500000	28600000	+	-0.658899913637956
chr9-28600000	chr9	28600000	28700000	+	-0.992542288809022
chr9-28700000	chr9	28700000	28800000	+	-1.08088573165564
chr9-28800000	chr9	28800000	28900000	+	-1.22208219554659
chr9-28900000	chr9	28900000	29000000	+	-1.22955297487767
chr9-29000000	chr9	29000000	29100000	+	-1.20050612779204
chr9-29100000	chr9	29100000	29200000	+	-1.16094201642244
chr9-29200000	chr9	29200000	29300000	+	-1.08140399380556
chr9-29300000	chr9	29300000	29400000	+	-0.915164556283017
chr9-29400000	chr9	29400000	29500000	+	-0.743682942410207
chr9-29500000	chr9	29500000	29600000	+	-0.931117753858129
chr9-29600000	chr9	29600000	29700000	+	-0.608757446823496
chr9-29700000	chr9	29700000	29800000	+	-0.950758048579869
chr9-29800000	chr9	29800000	29900000	+	-0.946824845856093
chr9-29900000	chr9	29900000	30000000	+	-0.958960605921353
chr9-30000000	chr9	30000000	30100000	+	-1.12287212290029
chr9-30100000	chr9	30100000	30200000	+	-1.09301845074678
chr9-30200000	chr9	30200000	30300000	+	-1.03447850556315
chr9-30300000	chr9	30300000	30400000	+	-0.997210455035874
chr9-30400000	chr9	30400000	30500000	+	-0.165950194669827
chr9-30500000	chr9	30500000	30600000	+	-0.364231609125339
chr9-30600000	chr9	30600000	30700000	+	-0.944194282956115
chr9-30700000	chr9	30700000	30800000	+	-1.03919072027967
chr9-30800000	chr9	30800000	30900000	+	-0.633543425179212
chr9-30900000	chr9	30900000	31000000	+	0.554719196993009
chr9-31000000	chr9	31000000	31100000	+	1.18061401360192
chr9-31100000	chr9	31100000	31200000	+	1.30278440102849
chr9-31200000	chr9	31200000	31300000	+	1.38970450749728
chr9-31300000	chr9	31300000	31400000	+	1.35597325603055
chr9-31400000	chr9	31400000	31500000	+	1.22399204869578
chr9-31500000	chr9	31500000	31600000	+	0.684465115953068
chr9-31600000	chr9	31600000	31700000	+	0.411945155320662
chr9-31700000	chr9	31700000	31800000	+	0.0980188819244268
chr9-31800000	chr9	31800000	31900000	+	0.398724360684366
chr9-31900000	chr9	31900000	32000000	+	1.17562286842838
chr9-32000000	chr9	32000000	32100000	+	1.29526727976693
chr9-32100000	chr9	32100000	32200000	+	1.21596777968246
chr9-32200000	chr9	32200000	32300000	+	0.782377897606485
chr9-32300000	chr9	32300000	32400000	+	0.244410005136342
chr9-32400000	chr9	32400000	32500000	+	-0.0816700737956695
chr9-32500000	chr9	32500000	32600000	+	-0.187853313177736
chr9-32600000	chr9	32600000	32700000	+	-0.387012979821688
chr9-32700000	chr9	32700000	32800000	+	-0.785798217968556
chr9-32800000	chr9	32800000	32900000	+	-1.00750078019353
chr9-32900000	chr9	32900000	33000000	+	-0.964099504016725
chr9-33000000	chr9	33000000	33100000	+	-0.977713764650308
chr9-33100000	chr9	33100000	33200000	+	-1.11982196730979
chr9-33200000	chr9	33200000	33300000	+	-1.10627016279601
chr9-33300000	chr9	33300000	33400000	+	-1.39835097682101
chr9-33400000	chr9	33400000	33500000	+	-1.43970530496677
chr9-33500000	chr9	33500000	33600000	+	-1.41975440631086
chr9-33600000	chr9	33600000	33700000	+	-1.42799305360784
chr9-33700000	chr9	33700000	33800000	+	-1.40841319716031
chr9-33800000	chr9	33800000	33900000	+	-1.43791771162858
chr9-33900000	chr9	33900000	34000000	+	-1.39263343146641
chr9-34000000	chr9	34000000	34100000	+	-1.42684142295571
chr9-34100000	chr9	34100000	34200000	+	-1.42931868483683
chr9-34200000	chr9	34200000	34300000	+	-1.31063632284395
chr9-34300000	chr9	34300000	34400000	+	-1.2657820418081
chr9-34400000	chr9	34400000	34500000	+	-1.08089262710868
chr9-34500000	chr9	34500000	34600000	+	-1.14392894999621
chr9-34600000	chr9	34600000	34700000	+	-1.1363538942216
chr9-34700000	chr9	34700000	34800000	+	-1.04498521295347
chr9-34800000	chr9	34800000	34900000	+	-0.928809802070288
chr9-34900000	chr9	34900000	35000000	+	-0.597473774223523
chr9-35000000	chr9	35000000	35100000	+	-0.0646845970135617
chr9-35100000	chr9	35100000	35200000	+	0.620903125485145
chr9-35200000	chr9	35200000	35300000	+	0.697813199534554
chr9-35300000	chr9	35300000	35400000	+	-0.126799610368793
chr9-35400000	chr9	35400000	35500000	+	-0.0352388549912934
chr9-35500000	chr9	35500000	35600000	+	-0.17291421623
chr9-35600000	chr9	35600000	35700000	+	-1.35874766370144
chr9-35700000	chr9	35700000	35800000	+	-1.39985342853673
chr9-35800000	chr9	35800000	35900000	+	-1.25578501130496
chr9-35900000	chr9	35900000	36000000	+	-1.29114797350224
chr9-36000000	chr9	36000000	36100000	+	-1.30050178102347
chr9-36100000	chr9	36100000	36200000	+	-1.31741716322698
chr9-36200000	chr9	36200000	36300000	+	-1.373711367535
chr9-36300000	chr9	36300000	36400000	+	-1.40797717620793
chr9-36400000	chr9	36400000	36500000	+	-1.26979108486263
chr9-36500000	chr9	36500000	36600000	+	-1.29331174369187
chr9-36600000	chr9	36600000	36700000	+	-0.917081914908098
chr9-36700000	chr9	36700000	36800000	+	0.705310813351082
chr9-36800000	chr9	36800000	36900000	+	1.1058600879112
chr9-36900000	chr9	36900000	37000000	+	1.04981521158932
chr9-37000000	chr9	37000000	37100000	+	1.05673879262892
chr9-37100000	chr9	37100000	37200000	+	1.04156396885584
chr9-37200000	chr9	37200000	37300000	+	0.923448535210989
chr9-37300000	chr9	37300000	37400000	+	0.905943264438313
chr9-37400000	chr9	37400000	37500000	+	1.00516983663404
chr9-37500000	chr9	37500000	37600000	+	0.936484882149712
chr9-37600000	chr9	37600000	37700000	+	0.303736307103811
chr9-37700000	chr9	37700000	37800000	+	-0.753792611810694
chr9-37800000	chr9	37800000	37900000	+	-1.2925487012408
chr9-37900000	chr9	37900000	38000000	+	-1.25688975673319
chr9-38000000	chr9	38000000	38100000	+	-1.33119647270188
chr9-38100000	chr9	38100000	38200000	+	-1.30263443948183
chr9-38200000	chr9	38200000	38300000	+	-1.25316936458144
chr9-38300000	chr9	38300000	38400000	+	-1.21576338358786
chr9-38400000	chr9	38400000	38500000	+	-1.1053816218506
chr9-38500000	chr9	38500000	38600000	+	-1.16524932211447
chr9-38600000	chr9	38600000	38700000	+	-1.21874173926632
chr9-38700000	chr9	38700000	38800000	+	-1.16368109657294
chr9-38800000	chr9	38800000	38900000	+	-0.877621008416993
chr9-38900000	chr9	38900000	39000000	+	-1.2172996561411
chr9-39000000	chr9	39000000	39100000	+	-1.41922261834979
chr9-39100000	chr9	39100000	39200000	+	-1.39637892255864
chr9-39200000	chr9	39200000	39300000	+	-1.46613833862301
chr9-39300000	chr9	39300000	39400000	+	-1.42771269705191
chr9-39400000	chr9	39400000	39500000	+	-1.21721613879884
chr9-39500000	chr9	39500000	39600000	+	-1.2484595495268
chr9-39600000	chr9	39600000	39700000	+	-1.37871860114423
chr9-39700000	chr9	39700000	39800000	+	-1.36305157196804
chr9-39800000	chr9	39800000	39900000	+	-1.26305408192036
chr9-39900000	chr9	39900000	40000000	+	-1.27284461614368
chr9-40000000	chr9	40000000	40100000	+	-1.13078596468995
chr9-40100000	chr9	40100000	40200000	+	-0.567779093468266
chr9-40200000	chr9	40200000	40300000	+	0.791971373247996
chr9-40300000	chr9	40300000	40400000	+	0.978311080530849
chr9-40400000	chr9	40400000	40500000	+	0.876607511506488
chr9-40500000	chr9	40500000	40600000	+	0.633490746648441
chr9-40600000	chr9	40600000	40700000	+	1.16905064226266
chr9-40700000	chr9	40700000	40800000	+	1.30334416417515
chr9-40800000	chr9	40800000	40900000	+	1.2694774062602
chr9-40900000	chr9	40900000	41000000	+	0.905068671369562
chr9-41000000	chr9	41000000	41100000	+	0.527567897848625
chr9-41100000	chr9	41100000	41200000	+	0.566291049365998
chr9-41200000	chr9	41200000	41300000	+	0.1238373258825
chr9-41300000	chr9	41300000	41400000	+	-0.388640976578966
chr9-41400000	chr9	41400000	41500000	+	-0.268216810151857
chr9-41500000	chr9	41500000	41600000	+	-0.0216286473009447
chr9-41600000	chr9	41600000	41700000	+	-0.346684383282387
chr9-41700000	chr9	41700000	41800000	+	-0.197492586881896
chr9-41800000	chr9	41800000	41900000	+	0.0337061706200528
chr9-41900000	chr9	41900000	42000000	+	0.660800678414419
chr9-42000000	chr9	42000000	42100000	+	0.987748958616203
chr9-42100000	chr9	42100000	42200000	+	1.18760356137476
chr9-42200000	chr9	42200000	42300000	+	1.02242099829138
chr9-42300000	chr9	42300000	42400000	+	0.769294600286449
chr9-42400000	chr9	42400000	42500000	+	1.16634742994489
chr9-42500000	chr9	42500000	42600000	+	0.698607154146844
chr9-42600000	chr9	42600000	42700000	+	0.361024048526884
chr9-42700000	chr9	42700000	42800000	+	0.347591085330645
chr9-42800000	chr9	42800000	42900000	+	0.904993741075014
chr9-42900000	chr9	42900000	43000000	+	1.06238953574702
chr9-43000000	chr9	43000000	43100000	+	1.30548129601661
chr9-43100000	chr9	43100000	43200000	+	1.37622478995773
chr9-43200000	chr9	43200000	43300000	+	1.3522433831446
chr9-43300000	chr9	43300000	43400000	+	1.03345023998153
chr9-43400000	chr9	43400000	43500000	+	0.852280126472475
chr9-43500000	chr9	43500000	43600000	+	0.903222295834452
chr9-43600000	chr9	43600000	43700000	+	1.04045501532714
chr9-43700000	chr9	43700000	43800000	+	1.33982777144211
chr9-43800000	chr9	43800000	43900000	+	1.32265609170223
chr9-43900000	chr9	43900000	44000000	+	1.30541174924761
chr9-44000000	chr9	44000000	44100000	+	1.4082457306746
chr9-44100000	chr9	44100000	44200000	+	1.37841768762297
chr9-44200000	chr9	44200000	44300000	+	1.3559787811788
chr9-44300000	chr9	44300000	44400000	+	1.27489706536541
chr9-44400000	chr9	44400000	44500000	+	1.30828969839156
chr9-44500000	chr9	44500000	44600000	+	1.3343952954429
chr9-44600000	chr9	44600000	44700000	+	1.33195342211886
chr9-44700000	chr9	44700000	44800000	+	1.37389157493571
chr9-44800000	chr9	44800000	44900000	+	1.36164943357869
chr9-44900000	chr9	44900000	45000000	+	1.38356915955433
chr9-45000000	chr9	45000000	45100000	+	1.35035841323347
chr9-45100000	chr9	45100000	45200000	+	1.28754628211467
chr9-45200000	chr9	45200000	45300000	+	1.1470122141977
chr9-45300000	chr9	45300000	45400000	+	1.34924640082519
chr9-45400000	chr9	45400000	45500000	+	1.1653523133751
chr9-45500000	chr9	45500000	45600000	+	0.898085872047156
chr9-45600000	chr9	45600000	45700000	+	0.93351053491539
chr9-45700000	chr9	45700000	45800000	+	1.11725466418524
chr9-45800000	chr9	45800000	45900000	+	1.43042538596059
chr9-45900000	chr9	45900000	46000000	+	1.42677923622674
chr9-46000000	chr9	46000000	46100000	+	1.39350512443506
chr9-46100000	chr9	46100000	46200000	+	1.39175374113439
chr9-46200000	chr9	46200000	46300000	+	1.4204581118565
chr9-46300000	chr9	46300000	46400000	+	1.1466111950388
chr9-46400000	chr9	46400000	46500000	+	0.62984305038126
chr9-46500000	chr9	46500000	46600000	+	0.0516325211946101
chr9-46600000	chr9	46600000	46700000	+	-0.378405337949249
chr9-46700000	chr9	46700000	46800000	+	-0.348846506678448
chr9-46800000	chr9	46800000	46900000	+	-0.452238527412654
chr9-46900000	chr9	46900000	47000000	+	-0.725169587607178
chr9-47000000	chr9	47000000	47100000	+	-0.88539145827299
chr9-47100000	chr9	47100000	47200000	+	-0.803919624810532
chr9-47200000	chr9	47200000	47300000	+	-0.542655178944593
chr9-47300000	chr9	47300000	47400000	+	-0.0351585675406903
chr9-47400000	chr9	47400000	47500000	+	0.106068738526883
chr9-47500000	chr9	47500000	47600000	+	0.961252386235515
chr9-47600000	chr9	47600000	47700000	+	0.530835793965342
chr9-47700000	chr9	47700000	47800000	+	0.451231657635557
chr9-47800000	chr9	47800000	47900000	+	0.500096221995311
chr9-47900000	chr9	47900000	48000000	+	-0.266250271915681
chr9-48000000	chr9	48000000	48100000	+	-0.403521775205874
chr9-48100000	chr9	48100000	48200000	+	0.0349152321530918
chr9-48200000	chr9	48200000	48300000	+	0.240149347715397
chr9-48300000	chr9	48300000	48400000	+	-0.0074776938417839
chr9-48400000	chr9	48400000	48500000	+	0.83863482075823
