#peakID	chr	start	end	strand	PC1
chr15-6600000	chr15	6600000	6700000	+	0.883554565858419
chr15-6700000	chr15	6700000	6800000	+	1.38013057277512
chr15-6800000	chr15	6800000	6900000	+	0.942323990234664
chr15-6900000	chr15	6900000	7000000	+	1.03627251063481
chr15-7000000	chr15	7000000	7100000	+	1.26452185338127
chr15-7100000	chr15	7100000	7200000	+	1.473641334515
chr15-7200000	chr15	7200000	7300000	+	0.762354414790329
chr15-7300000	chr15	7300000	7400000	+	-0.0929357429810996
chr15-7400000	chr15	7400000	7500000	+	0.0653867234043086
chr15-7500000	chr15	7500000	7600000	+	-0.278063629277436
chr15-7600000	chr15	7600000	7700000	+	-0.47474453249001
chr15-7700000	chr15	7700000	7800000	+	-0.320807580320941
chr15-7800000	chr15	7800000	7900000	+	0.467730236293085
chr15-7900000	chr15	7900000	8000000	+	0.97134113610552
chr15-8000000	chr15	8000000	8100000	+	1.45069635337627
chr15-8100000	chr15	8100000	8200000	+	1.6182945440655
chr15-8200000	chr15	8200000	8300000	+	1.58738983026976
chr15-8300000	chr15	8300000	8400000	+	1.49791735395214
chr15-8400000	chr15	8400000	8500000	+	1.41240957822013
chr15-8500000	chr15	8500000	8600000	+	1.1339283625082
chr15-8600000	chr15	8600000	8700000	+	1.31035918394201
chr15-8700000	chr15	8700000	8800000	+	1.33663054922062
chr15-8800000	chr15	8800000	8900000	+	1.05425764114101
chr15-8900000	chr15	8900000	9000000	+	0.207684264573217
chr15-9000000	chr15	9000000	9100000	+	1.18272587104207
chr15-9100000	chr15	9100000	9200000	+	1.24776700840225
chr15-9200000	chr15	9200000	9300000	+	-0.0413643102034951
chr15-9300000	chr15	9300000	9400000	+	-0.0779934013349659
chr15-9400000	chr15	9400000	9500000	+	-0.0320102487227718
chr15-9500000	chr15	9500000	9600000	+	-0.692457505580745
chr15-9600000	chr15	9600000	9700000	+	-0.72017005602178
chr15-9700000	chr15	9700000	9800000	+	-0.507790883798021
chr15-9800000	chr15	9800000	9900000	+	-0.344217022829698
chr15-9900000	chr15	9900000	10000000	+	-0.38763053408669
chr15-10000000	chr15	10000000	10100000	+	-0.201686318840341
chr15-10100000	chr15	10100000	10200000	+	-0.187874731783156
chr15-10200000	chr15	10200000	10300000	+	-0.609798259860585
chr15-10300000	chr15	10300000	10400000	+	-0.432116669699207
chr15-10400000	chr15	10400000	10500000	+	1.12810594445183
chr15-10500000	chr15	10500000	10600000	+	1.21041272602162
chr15-10600000	chr15	10600000	10700000	+	1.38952367936134
chr15-10700000	chr15	10700000	10800000	+	1.31657386033912
chr15-10800000	chr15	10800000	10900000	+	0.801641921396202
chr15-10900000	chr15	10900000	11000000	+	0.457736847990305
chr15-11000000	chr15	11000000	11100000	+	-0.345709946136768
chr15-11100000	chr15	11100000	11200000	+	-0.831105540299378
chr15-11200000	chr15	11200000	11300000	+	-0.825717624369844
chr15-11300000	chr15	11300000	11400000	+	-0.177141877951063
chr15-11400000	chr15	11400000	11500000	+	0.122853900587156
chr15-11500000	chr15	11500000	11600000	+	-0.10307355719732
chr15-11600000	chr15	11600000	11700000	+	0.279308002133253
chr15-11700000	chr15	11700000	11800000	+	0.0996035188618396
chr15-11800000	chr15	11800000	11900000	+	0.353975163205082
chr15-11900000	chr15	11900000	12000000	+	1.12283681768349
chr15-12000000	chr15	12000000	12100000	+	1.56214011492631
chr15-12100000	chr15	12100000	12200000	+	1.60106382895212
chr15-12200000	chr15	12200000	12300000	+	1.6341212291096
chr15-12300000	chr15	12300000	12400000	+	1.56489824229472
chr15-12400000	chr15	12400000	12500000	+	1.48460773906908
chr15-12500000	chr15	12500000	12600000	+	1.51798922828539
chr15-12600000	chr15	12600000	12700000	+	1.39760708534847
chr15-12700000	chr15	12700000	12800000	+	1.44239694911361
chr15-12800000	chr15	12800000	12900000	+	1.42746810874561
chr15-12900000	chr15	12900000	13000000	+	0.789811989509189
chr15-13000000	chr15	13000000	13100000	+	-0.450491679145038
chr15-13100000	chr15	13100000	13200000	+	-0.649829492467785
chr15-13200000	chr15	13200000	13300000	+	-0.996014039413615
chr15-13300000	chr15	13300000	13400000	+	-1.03711734586107
chr15-13400000	chr15	13400000	13500000	+	-1.05087557121454
chr15-13500000	chr15	13500000	13600000	+	-1.06555631532666
chr15-13600000	chr15	13600000	13700000	+	-1.05296167103665
chr15-13700000	chr15	13700000	13800000	+	-1.01586601652234
chr15-13800000	chr15	13800000	13900000	+	-1.00305591260282
chr15-13900000	chr15	13900000	14000000	+	-0.981999079830058
chr15-14000000	chr15	14000000	14100000	+	-0.863302614560904
chr15-14100000	chr15	14100000	14200000	+	-0.819573013672098
chr15-14200000	chr15	14200000	14300000	+	-0.973072766398917
chr15-14300000	chr15	14300000	14400000	+	-0.932186499239383
chr15-14400000	chr15	14400000	14500000	+	-0.88740399923168
chr15-14500000	chr15	14500000	14600000	+	-0.963621573932916
chr15-14600000	chr15	14600000	14700000	+	-0.875500723385848
chr15-14700000	chr15	14700000	14800000	+	-0.785104235061648
chr15-14800000	chr15	14800000	14900000	+	-0.939896546725783
chr15-14900000	chr15	14900000	15000000	+	-0.99369503047584
chr15-15000000	chr15	15000000	15100000	+	-0.813497435297781
chr15-15100000	chr15	15100000	15200000	+	-0.951810724873098
chr15-15200000	chr15	15200000	15300000	+	-0.754066191303749
chr15-15300000	chr15	15300000	15400000	+	-0.835188508658572
chr15-15400000	chr15	15400000	15500000	+	-0.760049755226003
chr15-15500000	chr15	15500000	15600000	+	-0.874648522252595
chr15-15600000	chr15	15600000	15700000	+	-0.887829864009197
chr15-15700000	chr15	15700000	15800000	+	-0.921286098811609
chr15-15800000	chr15	15800000	15900000	+	-0.899504047142726
chr15-15900000	chr15	15900000	16000000	+	-0.813235487366637
chr15-16000000	chr15	16000000	16100000	+	-0.773105268113012
chr15-16100000	chr15	16100000	16200000	+	-0.455317626308868
chr15-16200000	chr15	16200000	16300000	+	-0.828602391272368
chr15-16300000	chr15	16300000	16400000	+	-0.788750782413641
chr15-16400000	chr15	16400000	16500000	+	-0.717107498751313
chr15-16500000	chr15	16500000	16600000	+	-0.803901391836741
chr15-16600000	chr15	16600000	16700000	+	-0.512647063991502
chr15-16700000	chr15	16700000	16800000	+	-0.491357798714234
chr15-16800000	chr15	16800000	16900000	+	-0.58396705009973
chr15-16900000	chr15	16900000	17000000	+	-0.389808233168735
chr15-17000000	chr15	17000000	17100000	+	-0.551802001981883
chr15-17100000	chr15	17100000	17200000	+	-0.696364921145365
chr15-17200000	chr15	17200000	17300000	+	-0.808750352271087
chr15-17300000	chr15	17300000	17400000	+	-0.924515132062834
chr15-17400000	chr15	17400000	17500000	+	-0.929874699469415
chr15-17500000	chr15	17500000	17600000	+	-0.826223195106126
chr15-17600000	chr15	17600000	17700000	+	-0.974280330747667
chr15-17700000	chr15	17700000	17800000	+	-0.945015331511205
chr15-17800000	chr15	17800000	17900000	+	-0.855962350249929
chr15-17900000	chr15	17900000	18000000	+	-0.880410247360111
chr15-18000000	chr15	18000000	18100000	+	-0.921665216353663
chr15-18100000	chr15	18100000	18200000	+	-0.962955331089555
chr15-18200000	chr15	18200000	18300000	+	-0.947201086237187
chr15-18300000	chr15	18300000	18400000	+	-0.901226604033705
chr15-18400000	chr15	18400000	18500000	+	-0.80849215938321
chr15-18500000	chr15	18500000	18600000	+	-0.914530645867366
chr15-18600000	chr15	18600000	18700000	+	-0.927554085999541
chr15-18700000	chr15	18700000	18800000	+	-0.857757295687839
chr15-18800000	chr15	18800000	18900000	+	-0.872337144435682
chr15-18900000	chr15	18900000	19000000	+	-0.974168531911191
chr15-19000000	chr15	19000000	19100000	+	-0.972151782327366
chr15-19100000	chr15	19100000	19200000	+	-0.950987055382082
chr15-19200000	chr15	19200000	19300000	+	-0.948930888508812
chr15-19300000	chr15	19300000	19400000	+	-0.72672192567331
chr15-19400000	chr15	19400000	19500000	+	-0.711252328605005
chr15-19500000	chr15	19500000	19600000	+	-0.87924257584706
chr15-19600000	chr15	19600000	19700000	+	-0.922759552778386
chr15-19700000	chr15	19700000	19800000	+	-0.852162189858549
chr15-19800000	chr15	19800000	19900000	+	-0.72416430022946
chr15-19900000	chr15	19900000	20000000	+	-0.624219570374203
chr15-20000000	chr15	20000000	20100000	+	-0.903207538312488
chr15-20100000	chr15	20100000	20200000	+	-0.959979361665479
chr15-20200000	chr15	20200000	20300000	+	-1.00569787285905
chr15-20300000	chr15	20300000	20400000	+	-0.970491776139398
chr15-20400000	chr15	20400000	20500000	+	-0.937292382604783
chr15-20500000	chr15	20500000	20600000	+	-0.948525771864325
chr15-20600000	chr15	20600000	20700000	+	-0.988053157162697
chr15-20700000	chr15	20700000	20800000	+	-1.01543387345475
chr15-20800000	chr15	20800000	20900000	+	-0.986444089477954
chr15-20900000	chr15	20900000	21000000	+	-0.990731986751336
chr15-21000000	chr15	21000000	21100000	+	-0.960967907570686
chr15-21100000	chr15	21100000	21200000	+	-0.743298172000504
chr15-21200000	chr15	21200000	21300000	+	-0.551954058317542
chr15-21300000	chr15	21300000	21400000	+	-0.597331337707243
chr15-21400000	chr15	21400000	21500000	+	-0.872306817649477
chr15-21500000	chr15	21500000	21600000	+	-0.930912585853705
chr15-21600000	chr15	21600000	21700000	+	-0.984844535800254
chr15-21700000	chr15	21700000	21800000	+	-0.960952961581929
chr15-21800000	chr15	21800000	21900000	+	-0.932251221873002
chr15-21900000	chr15	21900000	22000000	+	-0.947606045977728
chr15-22000000	chr15	22000000	22100000	+	-0.820008807697695
chr15-22100000	chr15	22100000	22200000	+	-0.912023591304184
chr15-22200000	chr15	22200000	22300000	+	-0.977473063708802
chr15-22300000	chr15	22300000	22400000	+	-0.980778967208949
chr15-22400000	chr15	22400000	22500000	+	-0.979499125725806
chr15-22500000	chr15	22500000	22600000	+	-0.939857552051314
chr15-22600000	chr15	22600000	22700000	+	-0.801060668762411
chr15-22700000	chr15	22700000	22800000	+	-0.556974483338912
chr15-22800000	chr15	22800000	22900000	+	-0.812961457642938
chr15-22900000	chr15	22900000	23000000	+	-0.858870113582294
chr15-23000000	chr15	23000000	23100000	+	-0.839858069218864
chr15-23100000	chr15	23100000	23200000	+	-0.93087091058617
chr15-23200000	chr15	23200000	23300000	+	-0.916437281119008
chr15-23300000	chr15	23300000	23400000	+	-0.88002500419299
chr15-23400000	chr15	23400000	23500000	+	-0.791389559973692
chr15-23500000	chr15	23500000	23600000	+	-0.996405203726908
chr15-23600000	chr15	23600000	23700000	+	-1.04847471412382
chr15-23700000	chr15	23700000	23800000	+	-1.033701280626
chr15-23800000	chr15	23800000	23900000	+	-1.06624039471233
chr15-23900000	chr15	23900000	24000000	+	-1.03857090484636
chr15-24000000	chr15	24000000	24100000	+	-1.02828446694198
chr15-24100000	chr15	24100000	24200000	+	-0.99854256969664
chr15-24200000	chr15	24200000	24300000	+	-1.02877462520784
chr15-24300000	chr15	24300000	24400000	+	-0.969217889515254
chr15-24400000	chr15	24400000	24500000	+	-0.939808860912778
chr15-24500000	chr15	24500000	24600000	+	-0.914202987803846
chr15-24600000	chr15	24600000	24700000	+	-0.858355235138421
chr15-24700000	chr15	24700000	24800000	+	-0.935587693917488
chr15-24800000	chr15	24800000	24900000	+	-0.997809316024281
chr15-24900000	chr15	24900000	25000000	+	-0.947768549470843
chr15-25000000	chr15	25000000	25100000	+	-0.428536745230344
chr15-25100000	chr15	25100000	25200000	+	-0.464904709051876
chr15-25200000	chr15	25200000	25300000	+	0.137100613465816
chr15-25300000	chr15	25300000	25400000	+	1.09742062061947
chr15-25400000	chr15	25400000	25500000	+	0.644579634326551
chr15-25500000	chr15	25500000	25600000	+	0.536588320398016
chr15-25600000	chr15	25600000	25700000	+	1.18772017418667
chr15-25700000	chr15	25700000	25800000	+	1.47228453483351
chr15-25800000	chr15	25800000	25900000	+	1.28453430061452
chr15-25900000	chr15	25900000	26000000	+	0.800106753428293
chr15-26000000	chr15	26000000	26100000	+	-0.674207352975861
chr15-26100000	chr15	26100000	26200000	+	-0.859876756728108
chr15-26200000	chr15	26200000	26300000	+	-0.89656256008753
chr15-26300000	chr15	26300000	26400000	+	-0.903375818008605
chr15-26400000	chr15	26400000	26500000	+	-1.00164362383973
chr15-26500000	chr15	26500000	26600000	+	-1.01035539671594
chr15-26600000	chr15	26600000	26700000	+	-0.953408979316614
chr15-26700000	chr15	26700000	26800000	+	-1.01039570467326
chr15-26800000	chr15	26800000	26900000	+	-0.952450939257175
chr15-26900000	chr15	26900000	27000000	+	-0.962599372534386
chr15-27000000	chr15	27000000	27100000	+	-1.02772821162972
chr15-27100000	chr15	27100000	27200000	+	-0.951843569427278
chr15-27200000	chr15	27200000	27300000	+	-0.834573853480773
chr15-27300000	chr15	27300000	27400000	+	-0.41815942411237
chr15-27400000	chr15	27400000	27500000	+	0.535681918769896
chr15-27500000	chr15	27500000	27600000	+	0.626379085876294
chr15-27600000	chr15	27600000	27700000	+	0.980344545716903
chr15-27700000	chr15	27700000	27800000	+	0.814488056085073
chr15-27800000	chr15	27800000	27900000	+	0.804707528322783
chr15-27900000	chr15	27900000	28000000	+	0.746844058967615
chr15-28000000	chr15	28000000	28100000	+	0.75156920913462
chr15-28100000	chr15	28100000	28200000	+	-0.024089371278822
chr15-28200000	chr15	28200000	28300000	+	-0.492198928681218
chr15-28300000	chr15	28300000	28400000	+	-0.891619285196161
chr15-28400000	chr15	28400000	28500000	+	-1.05570657702793
chr15-28500000	chr15	28500000	28600000	+	-1.07090403812861
chr15-28600000	chr15	28600000	28700000	+	-1.08089980312192
chr15-28700000	chr15	28700000	28800000	+	-1.08567531149621
chr15-28800000	chr15	28800000	28900000	+	-1.10227492633317
chr15-28900000	chr15	28900000	29000000	+	-1.10229858792631
chr15-29000000	chr15	29000000	29100000	+	-1.07564760160545
chr15-29100000	chr15	29100000	29200000	+	-1.09899417339039
chr15-29200000	chr15	29200000	29300000	+	-1.07389680725876
chr15-29300000	chr15	29300000	29400000	+	-1.07573849663663
chr15-29400000	chr15	29400000	29500000	+	-1.01997952286331
chr15-29500000	chr15	29500000	29600000	+	-1.02988551807071
chr15-29600000	chr15	29600000	29700000	+	-1.04390909376563
chr15-29700000	chr15	29700000	29800000	+	-1.04937597677904
chr15-29800000	chr15	29800000	29900000	+	-1.05974202081817
chr15-29900000	chr15	29900000	30000000	+	-0.982265397987733
chr15-30000000	chr15	30000000	30100000	+	-0.20935333060826
chr15-30100000	chr15	30100000	30200000	+	0.0823443790561859
chr15-30200000	chr15	30200000	30300000	+	-0.516223410044298
chr15-30300000	chr15	30300000	30400000	+	-0.548035225674409
chr15-30400000	chr15	30400000	30500000	+	-0.514631045580324
chr15-30500000	chr15	30500000	30600000	+	-0.697564975575994
chr15-30600000	chr15	30600000	30700000	+	-0.279411634362048
chr15-30700000	chr15	30700000	30800000	+	-0.628174061932442
chr15-30800000	chr15	30800000	30900000	+	-0.782971612370035
chr15-30900000	chr15	30900000	31000000	+	-0.613452066141294
chr15-31000000	chr15	31000000	31100000	+	-0.390057163017015
chr15-31100000	chr15	31100000	31200000	+	0.089610769160568
chr15-31200000	chr15	31200000	31300000	+	0.489336006755604
chr15-31300000	chr15	31300000	31400000	+	1.21933021534043
chr15-31400000	chr15	31400000	31500000	+	1.28525490301209
chr15-31500000	chr15	31500000	31600000	+	1.2356519158773
chr15-31600000	chr15	31600000	31700000	+	-0.409834937723176
chr15-31700000	chr15	31700000	31800000	+	-0.897403002391727
chr15-31800000	chr15	31800000	31900000	+	-1.01163768056456
chr15-31900000	chr15	31900000	32000000	+	-0.98770953549771
chr15-32000000	chr15	32000000	32100000	+	-0.983811239180696
chr15-32100000	chr15	32100000	32200000	+	-0.979787556633254
chr15-32200000	chr15	32200000	32300000	+	-0.86437153265291
chr15-32300000	chr15	32300000	32400000	+	-0.973736584014868
chr15-32400000	chr15	32400000	32500000	+	-1.0244910872823
chr15-32500000	chr15	32500000	32600000	+	-1.04686130462006
chr15-32600000	chr15	32600000	32700000	+	-1.03279812441468
chr15-32700000	chr15	32700000	32800000	+	-0.842224641573313
chr15-32800000	chr15	32800000	32900000	+	-0.835662556571979
chr15-32900000	chr15	32900000	33000000	+	-0.880810168507302
chr15-33000000	chr15	33000000	33100000	+	-0.947562413775216
chr15-33100000	chr15	33100000	33200000	+	-0.895044924048351
chr15-33200000	chr15	33200000	33300000	+	-0.980941366178533
chr15-33300000	chr15	33300000	33400000	+	-1.04485221564499
chr15-33400000	chr15	33400000	33500000	+	-1.00688741442401
chr15-33500000	chr15	33500000	33600000	+	-0.932736996309602
chr15-33600000	chr15	33600000	33700000	+	-0.68560370287798
chr15-33700000	chr15	33700000	33800000	+	-0.718702317914881
chr15-33800000	chr15	33800000	33900000	+	-0.688693067210993
chr15-33900000	chr15	33900000	34000000	+	-0.541986126610329
chr15-34000000	chr15	34000000	34100000	+	1.12298952602499
chr15-34100000	chr15	34100000	34200000	+	1.18950614665248
chr15-34200000	chr15	34200000	34300000	+	1.01007295042763
chr15-34300000	chr15	34300000	34400000	+	1.20181160116599
chr15-34400000	chr15	34400000	34500000	+	1.36090905111407
chr15-34500000	chr15	34500000	34600000	+	1.02345084724878
chr15-34600000	chr15	34600000	34700000	+	0.111969589470418
chr15-34700000	chr15	34700000	34800000	+	0.380571531850644
chr15-34800000	chr15	34800000	34900000	+	0.657019858503244
chr15-34900000	chr15	34900000	35000000	+	0.398251132017343
chr15-35000000	chr15	35000000	35100000	+	0.345951058558281
chr15-35100000	chr15	35100000	35200000	+	0.566993032569359
chr15-35200000	chr15	35200000	35300000	+	0.458788956080672
chr15-35300000	chr15	35300000	35400000	+	0.945769917890918
chr15-35400000	chr15	35400000	35500000	+	0.970537689970118
chr15-35500000	chr15	35500000	35600000	+	0.586367044017132
chr15-35600000	chr15	35600000	35700000	+	0.071471790623811
chr15-35700000	chr15	35700000	35800000	+	-0.354564129229148
chr15-35800000	chr15	35800000	35900000	+	-0.263441533666314
chr15-35900000	chr15	35900000	36000000	+	0.522006268107767
chr15-36000000	chr15	36000000	36100000	+	0.210419268348202
chr15-36100000	chr15	36100000	36200000	+	1.20982373766339
chr15-36200000	chr15	36200000	36300000	+	1.4128876156116
chr15-36300000	chr15	36300000	36400000	+	1.34069042976809
chr15-36400000	chr15	36400000	36500000	+	1.43728787294097
chr15-36500000	chr15	36500000	36600000	+	1.62698186101603
chr15-36600000	chr15	36600000	36700000	+	1.67995504899331
chr15-36700000	chr15	36700000	36800000	+	1.6808118010393
chr15-36800000	chr15	36800000	36900000	+	1.61492300053185
chr15-36900000	chr15	36900000	37000000	+	1.65925603824377
chr15-37000000	chr15	37000000	37100000	+	1.60520464762236
chr15-37100000	chr15	37100000	37200000	+	1.58477310633875
chr15-37200000	chr15	37200000	37300000	+	1.61007617810008
chr15-37300000	chr15	37300000	37400000	+	1.27445225286789
chr15-37400000	chr15	37400000	37500000	+	0.579621680280824
chr15-37500000	chr15	37500000	37600000	+	0.455419821589151
chr15-37600000	chr15	37600000	37700000	+	0.461517993329306
chr15-37700000	chr15	37700000	37800000	+	0.791737439289549
chr15-37800000	chr15	37800000	37900000	+	0.805616451309905
chr15-37900000	chr15	37900000	38000000	+	1.49233647148597
chr15-38000000	chr15	38000000	38100000	+	1.62476058033985
chr15-38100000	chr15	38100000	38200000	+	1.54267160481527
chr15-38200000	chr15	38200000	38300000	+	1.58337445244699
chr15-38300000	chr15	38300000	38400000	+	1.55188112224309
chr15-38400000	chr15	38400000	38500000	+	1.56456670799112
chr15-38500000	chr15	38500000	38600000	+	1.42763102039805
chr15-38600000	chr15	38600000	38700000	+	1.34077416166278
chr15-38700000	chr15	38700000	38800000	+	1.10504783564088
chr15-38800000	chr15	38800000	38900000	+	0.956744986801033
chr15-38900000	chr15	38900000	39000000	+	1.11730392057034
chr15-39000000	chr15	39000000	39100000	+	1.14133683315492
chr15-39100000	chr15	39100000	39200000	+	1.18292532949913
chr15-39200000	chr15	39200000	39300000	+	1.17514361805078
chr15-39300000	chr15	39300000	39400000	+	0.947598337781469
chr15-39400000	chr15	39400000	39500000	+	0.865032020953272
chr15-39500000	chr15	39500000	39600000	+	0.746608868936741
chr15-39600000	chr15	39600000	39700000	+	1.21111406187891
chr15-39700000	chr15	39700000	39800000	+	1.32723567668815
chr15-39800000	chr15	39800000	39900000	+	0.816256196644649
chr15-39900000	chr15	39900000	40000000	+	0.512326091399108
chr15-40000000	chr15	40000000	40100000	+	0.493251480838519
chr15-40100000	chr15	40100000	40200000	+	-0.124467963515507
chr15-40200000	chr15	40200000	40300000	+	-0.737488904195124
chr15-40300000	chr15	40300000	40400000	+	-1.01017634752602
chr15-40400000	chr15	40400000	40500000	+	-1.01846703249762
chr15-40500000	chr15	40500000	40600000	+	-0.979007845945688
chr15-40600000	chr15	40600000	40700000	+	-0.795574941459154
chr15-40700000	chr15	40700000	40800000	+	-1.01480870314027
chr15-40800000	chr15	40800000	40900000	+	-0.996797529884328
chr15-40900000	chr15	40900000	41000000	+	-0.742846824063029
chr15-41000000	chr15	41000000	41100000	+	-0.601509967082528
chr15-41100000	chr15	41100000	41200000	+	-0.446787305320604
chr15-41200000	chr15	41200000	41300000	+	-0.258134553869458
chr15-41300000	chr15	41300000	41400000	+	0.451392213116016
chr15-41400000	chr15	41400000	41500000	+	0.469965525287964
chr15-41500000	chr15	41500000	41600000	+	-0.23500339231768
chr15-41600000	chr15	41600000	41700000	+	0.331577245572591
chr15-41700000	chr15	41700000	41800000	+	0.346949069632815
chr15-41800000	chr15	41800000	41900000	+	0.481085214790333
chr15-41900000	chr15	41900000	42000000	+	-0.27997934160562
chr15-42000000	chr15	42000000	42100000	+	-1.01020756620249
chr15-42100000	chr15	42100000	42200000	+	-1.01668146784653
chr15-42200000	chr15	42200000	42300000	+	-1.03598251456614
chr15-42300000	chr15	42300000	42400000	+	-1.04053902359046
chr15-42400000	chr15	42400000	42500000	+	-1.06896144476475
chr15-42500000	chr15	42500000	42600000	+	-1.0023216339232
chr15-42600000	chr15	42600000	42700000	+	-0.749607800120906
chr15-42700000	chr15	42700000	42800000	+	-1.00174180637413
chr15-42800000	chr15	42800000	42900000	+	-1.04509267663715
chr15-42900000	chr15	42900000	43000000	+	-0.930819682579016
chr15-43000000	chr15	43000000	43100000	+	-1.02746533929168
chr15-43100000	chr15	43100000	43200000	+	-0.909134323150549
chr15-43200000	chr15	43200000	43300000	+	0.271178827810289
chr15-43300000	chr15	43300000	43400000	+	-0.734499947121842
chr15-43400000	chr15	43400000	43500000	+	-0.759215256417718
chr15-43500000	chr15	43500000	43600000	+	-0.650727253594666
chr15-43600000	chr15	43600000	43700000	+	-0.980818846666033
chr15-43700000	chr15	43700000	43800000	+	-0.878547068524243
chr15-43800000	chr15	43800000	43900000	+	-0.955720992233267
chr15-43900000	chr15	43900000	44000000	+	-0.876037692300513
chr15-44000000	chr15	44000000	44100000	+	-0.84958310545119
chr15-44100000	chr15	44100000	44200000	+	-0.612642410016577
chr15-44200000	chr15	44200000	44300000	+	-0.632010668238814
chr15-44300000	chr15	44300000	44400000	+	-0.598779956813057
chr15-44400000	chr15	44400000	44500000	+	-0.367497676729871
chr15-44500000	chr15	44500000	44600000	+	-0.869924575047423
chr15-44600000	chr15	44600000	44700000	+	-0.200222896855364
chr15-44700000	chr15	44700000	44800000	+	-0.472741430428795
chr15-44800000	chr15	44800000	44900000	+	-0.634965207117127
chr15-44900000	chr15	44900000	45000000	+	-0.851105851466221
chr15-45000000	chr15	45000000	45100000	+	-0.889631664686381
chr15-45100000	chr15	45100000	45200000	+	-0.905069162169191
chr15-45200000	chr15	45200000	45300000	+	-1.00407646213809
chr15-45300000	chr15	45300000	45400000	+	-1.0467519468771
chr15-45400000	chr15	45400000	45500000	+	-1.01863150267458
chr15-45500000	chr15	45500000	45600000	+	-0.96435831261927
chr15-45600000	chr15	45600000	45700000	+	-0.916672792760543
chr15-45700000	chr15	45700000	45800000	+	-0.986385870056104
chr15-45800000	chr15	45800000	45900000	+	-0.97567223539346
chr15-45900000	chr15	45900000	46000000	+	-1.02529521220835
chr15-46000000	chr15	46000000	46100000	+	-0.891630659789841
chr15-46100000	chr15	46100000	46200000	+	-0.956228072496471
chr15-46200000	chr15	46200000	46300000	+	-0.99490719872571
chr15-46300000	chr15	46300000	46400000	+	-0.957845283385677
chr15-46400000	chr15	46400000	46500000	+	-1.00653786254096
chr15-46500000	chr15	46500000	46600000	+	-0.940834275644388
chr15-46600000	chr15	46600000	46700000	+	-0.989135303488467
chr15-46700000	chr15	46700000	46800000	+	-0.919385577310705
chr15-46800000	chr15	46800000	46900000	+	-0.889680130399313
chr15-46900000	chr15	46900000	47000000	+	-0.67390715121581
chr15-47000000	chr15	47000000	47100000	+	-0.804572849146863
chr15-47100000	chr15	47100000	47200000	+	-0.563438296767744
chr15-47200000	chr15	47200000	47300000	+	-0.626060147206533
chr15-47300000	chr15	47300000	47400000	+	-0.76590518997827
chr15-47400000	chr15	47400000	47500000	+	-0.958147432958126
chr15-47500000	chr15	47500000	47600000	+	-0.856497915960541
chr15-47600000	chr15	47600000	47700000	+	-0.96725209313905
chr15-47700000	chr15	47700000	47800000	+	-0.926390552793706
chr15-47800000	chr15	47800000	47900000	+	-0.859675332704162
chr15-47900000	chr15	47900000	48000000	+	-0.830318935408269
chr15-48000000	chr15	48000000	48100000	+	-0.915451358796627
chr15-48100000	chr15	48100000	48200000	+	-0.935778389655373
chr15-48200000	chr15	48200000	48300000	+	-0.973964169399506
chr15-48300000	chr15	48300000	48400000	+	-0.966267958848169
chr15-48400000	chr15	48400000	48500000	+	-0.900026934881232
