#peakID	chr	start	end	strand	PC1
chr18-7500000	chr18	7500000	7600000	+	0.310930044423409
chr18-7600000	chr18	7600000	7700000	+	1.10273640674061
chr18-7700000	chr18	7700000	7800000	+	0.0641337166571338
chr18-7800000	chr18	7800000	7900000	+	0.897253871287037
chr18-7900000	chr18	7900000	8000000	+	0.56690184049816
chr18-8000000	chr18	8000000	8100000	+	-0.527408730512424
chr18-8100000	chr18	8100000	8200000	+	-0.119037075489936
chr18-8200000	chr18	8200000	8300000	+	-0.617683547570119
chr18-8300000	chr18	8300000	8400000	+	-0.947171596385313
chr18-8400000	chr18	8400000	8500000	+	-0.827797121831065
chr18-8500000	chr18	8500000	8600000	+	-0.711031719703345
chr18-8600000	chr18	8600000	8700000	+	-0.850093508096993
chr18-8700000	chr18	8700000	8800000	+	-1.01349218751686
chr18-8800000	chr18	8800000	8900000	+	-0.98557070550567
chr18-8900000	chr18	8900000	9000000	+	-0.829628779920569
chr18-9000000	chr18	9000000	9100000	+	-0.906156812443038
chr18-9100000	chr18	9100000	9200000	+	-0.68276278398497
chr18-9200000	chr18	9200000	9300000	+	0.155063754111449
chr18-9300000	chr18	9300000	9400000	+	0.0169261460783649
chr18-9400000	chr18	9400000	9500000	+	-0.203274408475811
chr18-9500000	chr18	9500000	9600000	+	-0.738347607591751
chr18-9600000	chr18	9600000	9700000	+	-0.724952129512117
chr18-9700000	chr18	9700000	9800000	+	-0.677084878457154
chr18-9800000	chr18	9800000	9900000	+	-0.745169559409884
chr18-9900000	chr18	9900000	10000000	+	0.753118790993621
chr18-10000000	chr18	10000000	10100000	+	1.22941053628029
chr18-10100000	chr18	10100000	10200000	+	1.11975637124399
chr18-10200000	chr18	10200000	10300000	+	0.522688777139274
chr18-10300000	chr18	10300000	10400000	+	0.635866547021257
chr18-10400000	chr18	10400000	10500000	+	0.399125059172894
chr18-10500000	chr18	10500000	10600000	+	1.33367434522541
chr18-10600000	chr18	10600000	10700000	+	1.48095529986397
chr18-10700000	chr18	10700000	10800000	+	1.3585775508511
chr18-10800000	chr18	10800000	10900000	+	1.11974723704664
chr18-10900000	chr18	10900000	11000000	+	0.287417127108725
chr18-11000000	chr18	11000000	11100000	+	0.606468019912094
chr18-11100000	chr18	11100000	11200000	+	-0.315648646658876
chr18-11200000	chr18	11200000	11300000	+	-0.407942529771719
chr18-11300000	chr18	11300000	11400000	+	-0.636848627787923
chr18-11400000	chr18	11400000	11500000	+	-0.254796341227644
chr18-11500000	chr18	11500000	11600000	+	0.265087067890454
chr18-11600000	chr18	11600000	11700000	+	0.82775380131653
chr18-11700000	chr18	11700000	11800000	+	0.345036183306962
chr18-11800000	chr18	11800000	11900000	+	1.02836425344681
chr18-11900000	chr18	11900000	12000000	+	0.806578497389763
chr18-12000000	chr18	12000000	12100000	+	0.940094272447012
chr18-12100000	chr18	12100000	12200000	+	1.59683379053311
chr18-12200000	chr18	12200000	12300000	+	1.55066963912844
chr18-12300000	chr18	12300000	12400000	+	1.11323369593013
chr18-12400000	chr18	12400000	12500000	+	1.17070525725146
chr18-12500000	chr18	12500000	12600000	+	1.14411054787081
chr18-12600000	chr18	12600000	12700000	+	1.21833224849499
chr18-12700000	chr18	12700000	12800000	+	1.47924423209957
chr18-12800000	chr18	12800000	12900000	+	1.59673699069044
chr18-12900000	chr18	12900000	13000000	+	1.52430875870493
chr18-13000000	chr18	13000000	13100000	+	0.339309198902534
chr18-13100000	chr18	13100000	13200000	+	-0.369123298890881
chr18-13200000	chr18	13200000	13300000	+	-0.901635392192704
chr18-13300000	chr18	13300000	13400000	+	-0.454286484484435
chr18-13400000	chr18	13400000	13500000	+	-0.344705492368119
chr18-13500000	chr18	13500000	13600000	+	-0.125303042594645
chr18-13600000	chr18	13600000	13700000	+	0.400384084444184
chr18-13700000	chr18	13700000	13800000	+	0.942480628135686
chr18-13800000	chr18	13800000	13900000	+	0.123135319657715
chr18-13900000	chr18	13900000	14000000	+	0.121950244440892
chr18-14000000	chr18	14000000	14100000	+	-0.630774025219064
chr18-14100000	chr18	14100000	14200000	+	-1.04432243205333
chr18-14200000	chr18	14200000	14300000	+	-0.977107323610474
chr18-14300000	chr18	14300000	14400000	+	-0.911808054088943
chr18-14400000	chr18	14400000	14500000	+	-0.467764748481603
chr18-14500000	chr18	14500000	14600000	+	0.595881815216864
chr18-14600000	chr18	14600000	14700000	+	1.46231964037226
chr18-14700000	chr18	14700000	14800000	+	1.25210880678992
chr18-14800000	chr18	14800000	14900000	+	1.01896714552421
chr18-14900000	chr18	14900000	15000000	+	-0.0651440323152949
chr18-15000000	chr18	15000000	15100000	+	0.62617525021514
chr18-15100000	chr18	15100000	15200000	+	0.405216203942816
chr18-15200000	chr18	15200000	15300000	+	-0.684310787324627
chr18-15300000	chr18	15300000	15400000	+	-0.77437577340155
chr18-15400000	chr18	15400000	15500000	+	-1.06005006393134
chr18-15500000	chr18	15500000	15600000	+	-1.00223718201894
chr18-15600000	chr18	15600000	15700000	+	-1.11606771716837
chr18-15700000	chr18	15700000	15800000	+	-0.846581100748089
chr18-15800000	chr18	15800000	15900000	+	-1.05858045326052
chr18-15900000	chr18	15900000	16000000	+	-0.788994852050766
chr18-16000000	chr18	16000000	16100000	+	-0.49553632472872
chr18-16100000	chr18	16100000	16200000	+	-0.613401421610713
chr18-16200000	chr18	16200000	16300000	+	-0.816332590939477
chr18-16300000	chr18	16300000	16400000	+	-0.933151639573385
chr18-16400000	chr18	16400000	16500000	+	-0.675577009141661
chr18-16500000	chr18	16500000	16600000	+	-0.567089668678411
chr18-16600000	chr18	16600000	16700000	+	-0.0630809684149685
chr18-16700000	chr18	16700000	16800000	+	-0.0867765674474252
chr18-16800000	chr18	16800000	16900000	+	-0.504638468832657
chr18-16900000	chr18	16900000	17000000	+	-0.840450820001522
chr18-17000000	chr18	17000000	17100000	+	-0.667969951346532
chr18-17100000	chr18	17100000	17200000	+	-0.764407802999244
chr18-17200000	chr18	17200000	17300000	+	-0.410493291071964
chr18-17300000	chr18	17300000	17400000	+	-0.372219104465105
chr18-17400000	chr18	17400000	17500000	+	-0.0560671973636908
chr18-17500000	chr18	17500000	17600000	+	-0.346248888925147
chr18-17600000	chr18	17600000	17700000	+	-0.560263661072016
chr18-17700000	chr18	17700000	17800000	+	-0.844806127948287
chr18-17800000	chr18	17800000	17900000	+	-0.103428892113093
chr18-17900000	chr18	17900000	18000000	+	-0.62157443444717
chr18-18000000	chr18	18000000	18100000	+	-0.781209101500426
chr18-18100000	chr18	18100000	18200000	+	-0.920858014609744
chr18-18200000	chr18	18200000	18300000	+	-0.737595432296439
chr18-18300000	chr18	18300000	18400000	+	-0.954139909511006
chr18-18400000	chr18	18400000	18500000	+	-1.08406827110238
chr18-18500000	chr18	18500000	18600000	+	-0.980186611956682
chr18-18600000	chr18	18600000	18700000	+	-0.726598822637985
chr18-18700000	chr18	18700000	18800000	+	-0.741512702135375
chr18-18800000	chr18	18800000	18900000	+	-0.73302063353414
chr18-18900000	chr18	18900000	19000000	+	-0.593136091346875
chr18-19000000	chr18	19000000	19100000	+	-0.704198585631358
chr18-19100000	chr18	19100000	19200000	+	-1.0607644912028
chr18-19200000	chr18	19200000	19300000	+	-1.03364629308552
chr18-19300000	chr18	19300000	19400000	+	-0.829509856400839
chr18-19400000	chr18	19400000	19500000	+	-0.793791692374193
chr18-19500000	chr18	19500000	19600000	+	-0.794699124846426
chr18-19600000	chr18	19600000	19700000	+	-1.06403519127168
chr18-19700000	chr18	19700000	19800000	+	-1.06751369643355
chr18-19800000	chr18	19800000	19900000	+	-0.861851136943446
chr18-19900000	chr18	19900000	20000000	+	-0.836644265111547
chr18-20000000	chr18	20000000	20100000	+	-0.72358388537161
chr18-20100000	chr18	20100000	20200000	+	-1.00501122478662
chr18-20200000	chr18	20200000	20300000	+	-0.899165878506232
chr18-20300000	chr18	20300000	20400000	+	-0.560988590976167
chr18-20400000	chr18	20400000	20500000	+	0.156115477163105
chr18-20500000	chr18	20500000	20600000	+	0.83299747019227
chr18-20600000	chr18	20600000	20700000	+	1.44372754780569
chr18-20700000	chr18	20700000	20800000	+	1.60843341812463
chr18-20800000	chr18	20800000	20900000	+	1.59602423483733
chr18-20900000	chr18	20900000	21000000	+	1.61479686343517
chr18-21000000	chr18	21000000	21100000	+	1.36802237010415
chr18-21100000	chr18	21100000	21200000	+	0.443748411371741
chr18-21200000	chr18	21200000	21300000	+	-0.0484086672034882
chr18-21300000	chr18	21300000	21400000	+	-0.0750672313117358
chr18-21400000	chr18	21400000	21500000	+	-0.203963999712761
chr18-21500000	chr18	21500000	21600000	+	-0.895357812487832
chr18-21600000	chr18	21600000	21700000	+	-0.60996209230465
chr18-21700000	chr18	21700000	21800000	+	-1.08989590399098
chr18-21800000	chr18	21800000	21900000	+	-1.29713882350037
chr18-21900000	chr18	21900000	22000000	+	-1.22422817234179
chr18-22000000	chr18	22000000	22100000	+	-1.11325256914429
chr18-22100000	chr18	22100000	22200000	+	-1.12504563461562
chr18-22200000	chr18	22200000	22300000	+	-0.284281275796723
chr18-22300000	chr18	22300000	22400000	+	-0.420785014682206
chr18-22400000	chr18	22400000	22500000	+	-1.20418325164414
chr18-22500000	chr18	22500000	22600000	+	-1.20801641833607
chr18-22600000	chr18	22600000	22700000	+	-1.10048761415713
chr18-22700000	chr18	22700000	22800000	+	-1.20006971045133
chr18-22800000	chr18	22800000	22900000	+	-1.0154641638785
chr18-22900000	chr18	22900000	23000000	+	-0.548742625160666
chr18-23000000	chr18	23000000	23100000	+	-0.270154170243484
chr18-23100000	chr18	23100000	23200000	+	-0.974957865943142
chr18-23200000	chr18	23200000	23300000	+	-1.18879983375077
chr18-23300000	chr18	23300000	23400000	+	-1.09146122824208
chr18-23400000	chr18	23400000	23500000	+	-0.129651336317635
chr18-23500000	chr18	23500000	23600000	+	-0.136996643971553
chr18-23600000	chr18	23600000	23700000	+	-0.729773664584448
chr18-23700000	chr18	23700000	23800000	+	0.371663977010618
chr18-23800000	chr18	23800000	23900000	+	1.0335452377089
chr18-23900000	chr18	23900000	24000000	+	1.41417374023333
chr18-24000000	chr18	24000000	24100000	+	1.61246022201332
chr18-24100000	chr18	24100000	24200000	+	1.61953630008609
chr18-24200000	chr18	24200000	24300000	+	1.6179462186932
chr18-24300000	chr18	24300000	24400000	+	1.34586880796313
chr18-24400000	chr18	24400000	24500000	+	1.52211533181828
chr18-24500000	chr18	24500000	24600000	+	1.58628950349118
chr18-24600000	chr18	24600000	24700000	+	1.4971679228317
chr18-24700000	chr18	24700000	24800000	+	0.647666824582548
chr18-24800000	chr18	24800000	24900000	+	0.698883997007146
chr18-24900000	chr18	24900000	25000000	+	0.42718771360031
chr18-25000000	chr18	25000000	25100000	+	0.135426689815976
chr18-25100000	chr18	25100000	25200000	+	0.587359660345347
chr18-25200000	chr18	25200000	25300000	+	-0.0111131655493831
chr18-25300000	chr18	25300000	25400000	+	0.489693935537123
chr18-25400000	chr18	25400000	25500000	+	1.01059618611643
chr18-25500000	chr18	25500000	25600000	+	1.07238775221091
chr18-25600000	chr18	25600000	25700000	+	0.319191804870993
chr18-25700000	chr18	25700000	25800000	+	-0.31302018699404
chr18-25800000	chr18	25800000	25900000	+	-1.00777205271091
chr18-25900000	chr18	25900000	26000000	+	-1.02212287033311
chr18-26000000	chr18	26000000	26100000	+	-0.954779863662472
chr18-26100000	chr18	26100000	26200000	+	-1.06915103500112
chr18-26200000	chr18	26200000	26300000	+	-1.19157448868673
chr18-26300000	chr18	26300000	26400000	+	-1.03269906730611
chr18-26400000	chr18	26400000	26500000	+	-0.690376824608412
chr18-26500000	chr18	26500000	26600000	+	-0.809617769003978
chr18-26600000	chr18	26600000	26700000	+	-1.00590815037117
chr18-26700000	chr18	26700000	26800000	+	-1.04457396445048
chr18-26800000	chr18	26800000	26900000	+	-1.17303692340509
chr18-26900000	chr18	26900000	27000000	+	-1.23401570784814
chr18-27000000	chr18	27000000	27100000	+	-1.17684315147702
chr18-27100000	chr18	27100000	27200000	+	-1.11508631418549
chr18-27200000	chr18	27200000	27300000	+	-0.947916473084274
chr18-27300000	chr18	27300000	27400000	+	-0.999196897191307
chr18-27400000	chr18	27400000	27500000	+	-0.781622778684508
chr18-27500000	chr18	27500000	27600000	+	-0.99122894274353
chr18-27600000	chr18	27600000	27700000	+	-0.780722469258097
chr18-27700000	chr18	27700000	27800000	+	-0.647956230972901
chr18-27800000	chr18	27800000	27900000	+	-0.834451225938188
chr18-27900000	chr18	27900000	28000000	+	-1.06226121111582
chr18-28000000	chr18	28000000	28100000	+	-0.990106112257227
chr18-28100000	chr18	28100000	28200000	+	-1.1361690147849
chr18-28200000	chr18	28200000	28300000	+	-1.15952478274192
chr18-28300000	chr18	28300000	28400000	+	-1.07274136440144
chr18-28400000	chr18	28400000	28500000	+	-0.916596442305586
chr18-28500000	chr18	28500000	28600000	+	-0.702996904890018
chr18-28600000	chr18	28600000	28700000	+	-1.00211257746197
chr18-28700000	chr18	28700000	28800000	+	-1.10599088375042
chr18-28800000	chr18	28800000	28900000	+	-1.20299946200482
chr18-28900000	chr18	28900000	29000000	+	-1.18227345095758
chr18-29000000	chr18	29000000	29100000	+	-1.21061055978223
chr18-29100000	chr18	29100000	29200000	+	-1.1053105539446
chr18-29200000	chr18	29200000	29300000	+	-1.17177322173954
chr18-29300000	chr18	29300000	29400000	+	-1.18296369010907
chr18-29400000	chr18	29400000	29500000	+	-1.13409590411371
chr18-29500000	chr18	29500000	29600000	+	-1.085693827554
chr18-29600000	chr18	29600000	29700000	+	-0.87265757989571
chr18-29700000	chr18	29700000	29800000	+	-0.917493477567647
chr18-29800000	chr18	29800000	29900000	+	-1.03070956036513
chr18-29900000	chr18	29900000	30000000	+	-1.00148748360903
chr18-30000000	chr18	30000000	30100000	+	-0.560841585496134
chr18-30100000	chr18	30100000	30200000	+	-0.17187164427439
chr18-30200000	chr18	30200000	30300000	+	-0.0861271175735261
chr18-30300000	chr18	30300000	30400000	+	0.443447379119611
chr18-30400000	chr18	30400000	30500000	+	-0.194591010330642
chr18-30500000	chr18	30500000	30600000	+	-0.0347922338951402
chr18-30600000	chr18	30600000	30700000	+	-0.119999222282267
chr18-30700000	chr18	30700000	30800000	+	-0.216131206413372
chr18-30800000	chr18	30800000	30900000	+	-0.638059572922471
chr18-30900000	chr18	30900000	31000000	+	-0.709940205603482
chr18-31000000	chr18	31000000	31100000	+	-0.542973077545547
chr18-31100000	chr18	31100000	31200000	+	-0.396752085113892
chr18-31200000	chr18	31200000	31300000	+	0.0983641790496497
chr18-31300000	chr18	31300000	31400000	+	-0.404928612689682
chr18-31400000	chr18	31400000	31500000	+	0.0231940710157612
chr18-31500000	chr18	31500000	31600000	+	0.542488714159145
chr18-31600000	chr18	31600000	31700000	+	1.22035773753752
chr18-31700000	chr18	31700000	31800000	+	1.43458239622881
chr18-31800000	chr18	31800000	31900000	+	1.56359505977729
chr18-31900000	chr18	31900000	32000000	+	1.44164965118914
chr18-32000000	chr18	32000000	32100000	+	1.42969442682941
chr18-32100000	chr18	32100000	32200000	+	1.51035663106948
chr18-32200000	chr18	32200000	32300000	+	1.26446284255007
chr18-32300000	chr18	32300000	32400000	+	0.68925994437289
chr18-32400000	chr18	32400000	32500000	+	0.6341825257596
chr18-32500000	chr18	32500000	32600000	+	0.00399500928916467
chr18-32600000	chr18	32600000	32700000	+	-0.50537055240363
chr18-32700000	chr18	32700000	32800000	+	-0.455764977701621
chr18-32800000	chr18	32800000	32900000	+	0.854292544303673
chr18-32900000	chr18	32900000	33000000	+	-0.0802967860066255
chr18-33000000	chr18	33000000	33100000	+	-0.342134317957532
chr18-33100000	chr18	33100000	33200000	+	-0.432007636541224
chr18-33200000	chr18	33200000	33300000	+	-0.120034150518157
chr18-33300000	chr18	33300000	33400000	+	-0.311766298135275
chr18-33400000	chr18	33400000	33500000	+	-0.0402226790338932
chr18-33500000	chr18	33500000	33600000	+	-0.463153822130295
chr18-33600000	chr18	33600000	33700000	+	-0.491646017855707
chr18-33700000	chr18	33700000	33800000	+	0.435660940068926
chr18-33800000	chr18	33800000	33900000	+	1.52698765633463
chr18-33900000	chr18	33900000	34000000	+	1.52637208527292
chr18-34000000	chr18	34000000	34100000	+	1.54191805079038
chr18-34100000	chr18	34100000	34200000	+	1.49279654631685
chr18-34200000	chr18	34200000	34300000	+	1.51858207298935
chr18-34300000	chr18	34300000	34400000	+	1.55973374603284
chr18-34400000	chr18	34400000	34500000	+	1.59148461951617
chr18-34500000	chr18	34500000	34600000	+	1.60329181384826
chr18-34600000	chr18	34600000	34700000	+	1.58215048961803
chr18-34700000	chr18	34700000	34800000	+	1.5957144591186
chr18-34800000	chr18	34800000	34900000	+	1.57925038643776
chr18-34900000	chr18	34900000	35000000	+	1.55483805106731
chr18-35000000	chr18	35000000	35100000	+	1.53935515474985
chr18-35100000	chr18	35100000	35200000	+	1.50552492073934
chr18-35200000	chr18	35200000	35300000	+	1.40828159566907
chr18-35300000	chr18	35300000	35400000	+	1.29868891215509
chr18-35400000	chr18	35400000	35500000	+	1.31528310760113
chr18-35500000	chr18	35500000	35600000	+	1.5390347671446
chr18-35600000	chr18	35600000	35700000	+	1.55367645956851
chr18-35700000	chr18	35700000	35800000	+	1.56354397553807
chr18-35800000	chr18	35800000	35900000	+	1.5531222932726
chr18-35900000	chr18	35900000	36000000	+	1.54559013234068
chr18-36000000	chr18	36000000	36100000	+	1.4620921138512
chr18-36100000	chr18	36100000	36200000	+	1.4928767027868
chr18-36200000	chr18	36200000	36300000	+	1.53419569823998
chr18-36300000	chr18	36300000	36400000	+	1.54812360439868
chr18-36400000	chr18	36400000	36500000	+	1.53209362996295
chr18-36500000	chr18	36500000	36600000	+	1.57402855300945
chr18-36600000	chr18	36600000	36700000	+	1.53368693432878
chr18-36700000	chr18	36700000	36800000	+	1.43322114985315
chr18-36800000	chr18	36800000	36900000	+	-0.0913069318563
chr18-36900000	chr18	36900000	37000000	+	0.201974087804917
chr18-37000000	chr18	37000000	37100000	+	-0.202736208845865
chr18-37100000	chr18	37100000	37200000	+	-0.0607063266033209
chr18-37200000	chr18	37200000	37300000	+	-0.0870136945488846
chr18-37300000	chr18	37300000	37400000	+	0.623350569073754
chr18-37400000	chr18	37400000	37500000	+	0.960060145982758
chr18-37500000	chr18	37500000	37600000	+	0.981397563158103
chr18-37600000	chr18	37600000	37700000	+	1.30975783399958
chr18-37700000	chr18	37700000	37800000	+	1.47858147860309
chr18-37800000	chr18	37800000	37900000	+	1.53678391224642
chr18-37900000	chr18	37900000	38000000	+	1.62428744671921
chr18-38000000	chr18	38000000	38100000	+	1.59949321913215
chr18-38100000	chr18	38100000	38200000	+	1.59858459260552
chr18-38200000	chr18	38200000	38300000	+	1.62557267005578
chr18-38300000	chr18	38300000	38400000	+	1.60223866748295
chr18-38400000	chr18	38400000	38500000	+	1.60298834104671
chr18-38500000	chr18	38500000	38600000	+	1.59017838154773
chr18-38600000	chr18	38600000	38700000	+	1.53751395424691
chr18-38700000	chr18	38700000	38800000	+	1.43384506462868
chr18-38800000	chr18	38800000	38900000	+	1.4100240011648
chr18-38900000	chr18	38900000	39000000	+	1.36526927305915
chr18-39000000	chr18	39000000	39100000	+	1.21313766281405
chr18-39100000	chr18	39100000	39200000	+	0.45581045867779
chr18-39200000	chr18	39200000	39300000	+	-0.537791793215408
chr18-39300000	chr18	39300000	39400000	+	-0.511943490608592
chr18-39400000	chr18	39400000	39500000	+	-0.0714391112945967
chr18-39500000	chr18	39500000	39600000	+	-0.726535502365392
chr18-39600000	chr18	39600000	39700000	+	-1.01064389241466
chr18-39700000	chr18	39700000	39800000	+	-1.09585160226391
chr18-39800000	chr18	39800000	39900000	+	-0.829874656314433
chr18-39900000	chr18	39900000	40000000	+	-1.16441302358678
chr18-40000000	chr18	40000000	40100000	+	-1.09897095052415
chr18-40100000	chr18	40100000	40200000	+	-0.58383392950452
chr18-40200000	chr18	40200000	40300000	+	0.397586576233587
chr18-40300000	chr18	40300000	40400000	+	-0.607273297044841
chr18-40400000	chr18	40400000	40500000	+	-0.772006328770508
chr18-40500000	chr18	40500000	40600000	+	-1.29547812183833
chr18-40600000	chr18	40600000	40700000	+	-1.27491416873827
chr18-40700000	chr18	40700000	40800000	+	-1.34709240708365
chr18-40800000	chr18	40800000	40900000	+	-1.37979829127668
chr18-40900000	chr18	40900000	41000000	+	-1.37903561468454
chr18-41000000	chr18	41000000	41100000	+	-1.33899270082085
chr18-41100000	chr18	41100000	41200000	+	-1.32928971424856
chr18-41200000	chr18	41200000	41300000	+	-1.33695493119969
chr18-41300000	chr18	41300000	41400000	+	-1.36732151372997
chr18-41400000	chr18	41400000	41500000	+	-1.29610007178592
chr18-41500000	chr18	41500000	41600000	+	-1.31767609504143
chr18-41600000	chr18	41600000	41700000	+	-1.28863092643448
chr18-41700000	chr18	41700000	41800000	+	-1.16997987005396
chr18-41800000	chr18	41800000	41900000	+	-0.72095969490239
chr18-41900000	chr18	41900000	42000000	+	-0.0731923947499366
chr18-42000000	chr18	42000000	42100000	+	0.25229120285738
chr18-42100000	chr18	42100000	42200000	+	0.479317990537043
chr18-42200000	chr18	42200000	42300000	+	1.48708953715513
chr18-42300000	chr18	42300000	42400000	+	1.65368945126655
chr18-42400000	chr18	42400000	42500000	+	1.51481017246948
chr18-42500000	chr18	42500000	42600000	+	1.48525470519722
chr18-42600000	chr18	42600000	42700000	+	-0.386912597186641
chr18-42700000	chr18	42700000	42800000	+	-0.742650095792624
chr18-42800000	chr18	42800000	42900000	+	-0.964292197489972
chr18-42900000	chr18	42900000	43000000	+	-0.86461326747643
chr18-43000000	chr18	43000000	43100000	+	-0.689352699844343
chr18-43100000	chr18	43100000	43200000	+	-0.628099832115044
chr18-43200000	chr18	43200000	43300000	+	0.165873829009647
chr18-43300000	chr18	43300000	43400000	+	0.452679815145612
chr18-43400000	chr18	43400000	43500000	+	-0.117447508506481
chr18-43500000	chr18	43500000	43600000	+	-0.370886089640174
chr18-43600000	chr18	43600000	43700000	+	-0.240857178715876
chr18-43700000	chr18	43700000	43800000	+	-0.561303959316786
chr18-43800000	chr18	43800000	43900000	+	-0.89980736678251
chr18-43900000	chr18	43900000	44000000	+	-1.17728182670156
chr18-44000000	chr18	44000000	44100000	+	-1.08282093273904
chr18-44100000	chr18	44100000	44200000	+	-1.23906290347556
chr18-44200000	chr18	44200000	44300000	+	-1.06068291218079
chr18-44300000	chr18	44300000	44400000	+	0.864989021249367
chr18-44400000	chr18	44400000	44500000	+	0.911775048157615
chr18-44500000	chr18	44500000	44600000	+	1.11537913613271
chr18-44600000	chr18	44600000	44700000	+	1.13277478086972
chr18-44700000	chr18	44700000	44800000	+	0.938106671956438
chr18-44800000	chr18	44800000	44900000	+	0.71172913754649
chr18-44900000	chr18	44900000	45000000	+	-0.766829669170659
chr18-45000000	chr18	45000000	45100000	+	-1.25197237419642
chr18-45100000	chr18	45100000	45200000	+	-1.37275675876794
chr18-45200000	chr18	45200000	45300000	+	-1.26475264701334
chr18-45300000	chr18	45300000	45400000	+	-1.21188870879132
chr18-45400000	chr18	45400000	45500000	+	-1.20475526288065
chr18-45500000	chr18	45500000	45600000	+	-0.773947640243876
chr18-45600000	chr18	45600000	45700000	+	-1.2025337966527
chr18-45700000	chr18	45700000	45800000	+	-1.44528782769097
chr18-45800000	chr18	45800000	45900000	+	-1.38344333774796
chr18-45900000	chr18	45900000	46000000	+	-1.22223528138716
chr18-46000000	chr18	46000000	46100000	+	-0.827673004694112
chr18-46100000	chr18	46100000	46200000	+	0.30263938218879
chr18-46200000	chr18	46200000	46300000	+	1.45355992282134
chr18-46300000	chr18	46300000	46400000	+	1.51648646305319
chr18-46400000	chr18	46400000	46500000	+	1.52326171609797
chr18-46500000	chr18	46500000	46600000	+	1.65719516901861
chr18-46600000	chr18	46600000	46700000	+	1.54521357937856
chr18-46700000	chr18	46700000	46800000	+	1.53672460651781
chr18-46800000	chr18	46800000	46900000	+	1.17058037632569
chr18-46900000	chr18	46900000	47000000	+	1.13853803017061
chr18-47000000	chr18	47000000	47100000	+	0.563540949123355
chr18-47100000	chr18	47100000	47200000	+	-0.233446768945593
chr18-47200000	chr18	47200000	47300000	+	-0.35717588875085
chr18-47300000	chr18	47300000	47400000	+	0.13964621806251
chr18-47400000	chr18	47400000	47500000	+	-0.0711268240433161
chr18-47500000	chr18	47500000	47600000	+	0.0401812613246705
chr18-47600000	chr18	47600000	47700000	+	-0.455561831778228
chr18-47700000	chr18	47700000	47800000	+	-0.821623633412593
chr18-47800000	chr18	47800000	47900000	+	-1.1488370973186
chr18-47900000	chr18	47900000	48000000	+	-1.1212454175291
chr18-48000000	chr18	48000000	48100000	+	-1.1779540537028
chr18-48100000	chr18	48100000	48200000	+	-1.20765484162022
chr18-48200000	chr18	48200000	48300000	+	-1.17717898640593
chr18-48300000	chr18	48300000	48400000	+	-1.28415071395917
chr18-48400000	chr18	48400000	48500000	+	-1.3000175367542
chr18-48500000	chr18	48500000	48600000	+	-1.33648569624806
