#peakID	chr	start	end	strand	PC1
chr12-7500000	chr12	7500000	7600000	+	-0.914990139756936
chr12-7600000	chr12	7600000	7700000	+	-1.1671523906082
chr12-7700000	chr12	7700000	7800000	+	-1.07889395393208
chr12-7800000	chr12	7800000	7900000	+	-0.734904867620501
chr12-7900000	chr12	7900000	8000000	+	-0.712572035172573
chr12-8000000	chr12	8000000	8100000	+	-0.434935346636343
chr12-8100000	chr12	8100000	8200000	+	-0.372446736781513
chr12-8200000	chr12	8200000	8300000	+	0.352652433153656
chr12-8300000	chr12	8300000	8400000	+	0.827590382662674
chr12-8400000	chr12	8400000	8500000	+	0.455189536419667
chr12-8500000	chr12	8500000	8600000	+	0.929887022842877
chr12-8600000	chr12	8600000	8700000	+	1.341025248371
chr12-8700000	chr12	8700000	8800000	+	1.409336061568
chr12-8800000	chr12	8800000	8900000	+	1.30297205876513
chr12-8900000	chr12	8900000	9000000	+	1.37064208942989
chr12-9000000	chr12	9000000	9100000	+	0.249317633054387
chr12-9100000	chr12	9100000	9200000	+	-0.702987395755367
chr12-9200000	chr12	9200000	9300000	+	-0.81454495558193
chr12-9300000	chr12	9300000	9400000	+	-0.801130484652256
chr12-9400000	chr12	9400000	9500000	+	-0.560443830239078
chr12-9500000	chr12	9500000	9600000	+	-0.438223102852382
chr12-9600000	chr12	9600000	9700000	+	-1.00812256096295
chr12-9700000	chr12	9700000	9800000	+	-1.09754042733292
chr12-9800000	chr12	9800000	9900000	+	-1.13261045130007
chr12-9900000	chr12	9900000	10000000	+	-1.1551453499237
chr12-10000000	chr12	10000000	10100000	+	-1.143446187603
chr12-10100000	chr12	10100000	10200000	+	-1.06703410556302
chr12-10200000	chr12	10200000	10300000	+	-1.04775802130377
chr12-10300000	chr12	10300000	10400000	+	-0.886269105749754
chr12-10400000	chr12	10400000	10500000	+	-0.645305777392162
chr12-10500000	chr12	10500000	10600000	+	-0.537008224739456
chr12-10600000	chr12	10600000	10700000	+	-0.817963468199716
chr12-10700000	chr12	10700000	10800000	+	-0.871842053501348
chr12-10800000	chr12	10800000	10900000	+	-0.911890621995045
chr12-10900000	chr12	10900000	11000000	+	-0.646185768695616
chr12-11000000	chr12	11000000	11100000	+	-0.204239803733515
chr12-11100000	chr12	11100000	11200000	+	0.0509598692920885
chr12-11200000	chr12	11200000	11300000	+	1.06455766831315
chr12-11300000	chr12	11300000	11400000	+	0.0480607894895143
chr12-11400000	chr12	11400000	11500000	+	-0.354380143065874
chr12-11500000	chr12	11500000	11600000	+	-0.826055006047176
chr12-11600000	chr12	11600000	11700000	+	-0.977954423598901
chr12-11700000	chr12	11700000	11800000	+	-1.13900594887232
chr12-11800000	chr12	11800000	11900000	+	-1.1218942092687
chr12-11900000	chr12	11900000	12000000	+	-1.01729870053402
chr12-12000000	chr12	12000000	12100000	+	-1.00122449664963
chr12-12100000	chr12	12100000	12200000	+	0.0875114697498553
chr12-12200000	chr12	12200000	12300000	+	0.790298126845694
chr12-12300000	chr12	12300000	12400000	+	0.634454783589862
chr12-12400000	chr12	12400000	12500000	+	0.0807785737661092
chr12-12500000	chr12	12500000	12600000	+	0.0529319111325042
chr12-12600000	chr12	12600000	12700000	+	0.859350152003143
chr12-12700000	chr12	12700000	12800000	+	1.35674339322612
chr12-12800000	chr12	12800000	12900000	+	1.52124376649547
chr12-12900000	chr12	12900000	13000000	+	1.39899050762013
chr12-13000000	chr12	13000000	13100000	+	0.686290743956114
chr12-13100000	chr12	13100000	13200000	+	0.359925459790892
chr12-13200000	chr12	13200000	13300000	+	0.925531568790062
chr12-13300000	chr12	13300000	13400000	+	0.0544355395613577
chr12-13400000	chr12	13400000	13500000	+	-0.470724891588738
chr12-13500000	chr12	13500000	13600000	+	-0.734968679851237
chr12-13600000	chr12	13600000	13700000	+	-0.872781135255099
chr12-13700000	chr12	13700000	13800000	+	-1.02715080855272
chr12-13800000	chr12	13800000	13900000	+	-0.861431172431296
chr12-13900000	chr12	13900000	14000000	+	-0.914285370510225
chr12-14000000	chr12	14000000	14100000	+	-0.901897285875918
chr12-14100000	chr12	14100000	14200000	+	-0.756218435560984
chr12-14200000	chr12	14200000	14300000	+	-1.11014698640304
chr12-14300000	chr12	14300000	14400000	+	-1.14055957584887
chr12-14400000	chr12	14400000	14500000	+	-1.15721686124675
chr12-14500000	chr12	14500000	14600000	+	-1.07839375653508
chr12-14600000	chr12	14600000	14700000	+	-1.12877890408472
chr12-14700000	chr12	14700000	14800000	+	-0.895662241775395
chr12-14800000	chr12	14800000	14900000	+	-1.01271361373457
chr12-14900000	chr12	14900000	15000000	+	-0.885025529904677
chr12-15000000	chr12	15000000	15100000	+	-0.730671489255989
chr12-15100000	chr12	15100000	15200000	+	-0.693777577818962
chr12-15200000	chr12	15200000	15300000	+	-1.02965395497992
chr12-15300000	chr12	15300000	15400000	+	-1.01106199137595
chr12-15400000	chr12	15400000	15500000	+	-0.591059844586347
chr12-15500000	chr12	15500000	15600000	+	-0.547879681813228
chr12-15600000	chr12	15600000	15700000	+	-0.830752800429785
chr12-15700000	chr12	15700000	15800000	+	-0.54117224989263
chr12-15800000	chr12	15800000	15900000	+	0.102402634186157
chr12-15900000	chr12	15900000	16000000	+	-0.534767102326893
chr12-16000000	chr12	16000000	16100000	+	-0.0370994277612155
chr12-16100000	chr12	16100000	16200000	+	-0.331529755128813
chr12-16200000	chr12	16200000	16300000	+	-0.470849605519659
chr12-16300000	chr12	16300000	16400000	+	-0.398694433296271
chr12-16400000	chr12	16400000	16500000	+	-0.486751378120676
chr12-16500000	chr12	16500000	16600000	+	0.822295625768938
chr12-16600000	chr12	16600000	16700000	+	1.07793473116006
chr12-16700000	chr12	16700000	16800000	+	1.07827393548694
chr12-16800000	chr12	16800000	16900000	+	1.42350526161338
chr12-16900000	chr12	16900000	17000000	+	1.49193075981425
chr12-17000000	chr12	17000000	17100000	+	1.23150340085004
chr12-17100000	chr12	17100000	17200000	+	0.84379091681021
chr12-17200000	chr12	17200000	17300000	+	1.35233555460299
chr12-17300000	chr12	17300000	17400000	+	1.49174412848328
chr12-17400000	chr12	17400000	17500000	+	1.46819268732212
chr12-17500000	chr12	17500000	17600000	+	1.338004450497
chr12-17600000	chr12	17600000	17700000	+	1.13836939483906
chr12-17700000	chr12	17700000	17800000	+	1.13318322965813
chr12-17800000	chr12	17800000	17900000	+	0.464966878859824
chr12-18200000	chr12	18200000	18300000	+	-0.281983053868383
chr12-21100000	chr12	21100000	21200000	+	1.3303021998137
chr12-21200000	chr12	21200000	21300000	+	1.34845610384667
chr12-21300000	chr12	21300000	21400000	+	1.49899547982741
chr12-21400000	chr12	21400000	21500000	+	1.4794134506373
chr12-21500000	chr12	21500000	21600000	+	0.895681672852279
chr12-24400000	chr12	24400000	24500000	+	0.895404818907192
chr12-24500000	chr12	24500000	24600000	+	1.45252637083442
chr12-24600000	chr12	24600000	24700000	+	1.50643850202972
chr12-24700000	chr12	24700000	24800000	+	1.52147158148924
chr12-24800000	chr12	24800000	24900000	+	1.48512819487221
chr12-24900000	chr12	24900000	25000000	+	1.3907130867895
chr12-25000000	chr12	25000000	25100000	+	1.09703175841531
chr12-25100000	chr12	25100000	25200000	+	0.960708230542048
chr12-25200000	chr12	25200000	25300000	+	0.365926218274942
chr12-25300000	chr12	25300000	25400000	+	-0.132996226382308
chr12-25400000	chr12	25400000	25500000	+	-0.213973919850489
chr12-25500000	chr12	25500000	25600000	+	-0.830889152973012
chr12-25600000	chr12	25600000	25700000	+	-0.664160509129268
chr12-25700000	chr12	25700000	25800000	+	-0.585169381588961
chr12-25800000	chr12	25800000	25900000	+	-0.599747614850901
chr12-25900000	chr12	25900000	26000000	+	-0.756182432890983
chr12-26000000	chr12	26000000	26100000	+	-0.425920711720148
chr12-26100000	chr12	26100000	26200000	+	-0.722689390266186
chr12-26200000	chr12	26200000	26300000	+	-0.407850306287865
chr12-26300000	chr12	26300000	26400000	+	-0.0919597527970803
chr12-26400000	chr12	26400000	26500000	+	0.0798241965825108
chr12-26500000	chr12	26500000	26600000	+	-0.389405870612648
chr12-26600000	chr12	26600000	26700000	+	-0.574131209870458
chr12-26700000	chr12	26700000	26800000	+	-0.65219964736292
chr12-26800000	chr12	26800000	26900000	+	-0.673267533861064
chr12-26900000	chr12	26900000	27000000	+	-0.604007018424042
chr12-27000000	chr12	27000000	27100000	+	0.180963878304891
chr12-27100000	chr12	27100000	27200000	+	0.505866589146422
chr12-27200000	chr12	27200000	27300000	+	-0.0643952715234883
chr12-27300000	chr12	27300000	27400000	+	0.474873412753985
chr12-27400000	chr12	27400000	27500000	+	-0.358064153216969
chr12-27500000	chr12	27500000	27600000	+	-0.63705935802055
chr12-27600000	chr12	27600000	27700000	+	-0.818639010724654
chr12-27700000	chr12	27700000	27800000	+	-0.889536873483405
chr12-27800000	chr12	27800000	27900000	+	-0.989758756251803
chr12-27900000	chr12	27900000	28000000	+	-0.990510548042663
chr12-28000000	chr12	28000000	28100000	+	-1.14847752299413
chr12-28100000	chr12	28100000	28200000	+	-1.14927175210009
chr12-28200000	chr12	28200000	28300000	+	-1.0070144430503
chr12-28300000	chr12	28300000	28400000	+	-0.860317091686427
chr12-28400000	chr12	28400000	28500000	+	-0.490716605990509
chr12-28500000	chr12	28500000	28600000	+	0.34385261142131
chr12-28600000	chr12	28600000	28700000	+	1.45615724754703
chr12-28700000	chr12	28700000	28800000	+	1.43455860241522
chr12-28800000	chr12	28800000	28900000	+	0.966966792866893
chr12-28900000	chr12	28900000	29000000	+	0.0835742023331276
chr12-29000000	chr12	29000000	29100000	+	0.247018642877149
chr12-29100000	chr12	29100000	29200000	+	0.0456119822600475
chr12-29200000	chr12	29200000	29300000	+	0.0859233701223459
chr12-29300000	chr12	29300000	29400000	+	0.150820799838354
chr12-29400000	chr12	29400000	29500000	+	-0.534641080940368
chr12-29500000	chr12	29500000	29600000	+	-0.368072799647705
chr12-29600000	chr12	29600000	29700000	+	-0.512466255710283
chr12-29700000	chr12	29700000	29800000	+	-0.747107356322291
chr12-29800000	chr12	29800000	29900000	+	-0.329376398880348
chr12-29900000	chr12	29900000	30000000	+	0.23746920124308
chr12-30000000	chr12	30000000	30100000	+	-0.00385061953746918
chr12-30100000	chr12	30100000	30200000	+	-0.288590279670792
chr12-30200000	chr12	30200000	30300000	+	-0.969385907929238
chr12-30300000	chr12	30300000	30400000	+	-0.909911204958871
chr12-30400000	chr12	30400000	30500000	+	-0.946188656402186
chr12-30500000	chr12	30500000	30600000	+	-0.616864587138105
chr12-30600000	chr12	30600000	30700000	+	-0.741291854941406
chr12-30700000	chr12	30700000	30800000	+	-1.05600995557512
chr12-30800000	chr12	30800000	30900000	+	-0.658333303916897
chr12-30900000	chr12	30900000	31000000	+	-0.152608754481412
chr12-31000000	chr12	31000000	31100000	+	0.381228535694774
chr12-31100000	chr12	31100000	31200000	+	0.898988996309788
chr12-31200000	chr12	31200000	31300000	+	1.34820960543359
chr12-31300000	chr12	31300000	31400000	+	1.1389567979023
chr12-31400000	chr12	31400000	31500000	+	1.07334874831836
chr12-31500000	chr12	31500000	31600000	+	1.4106609948419
chr12-31600000	chr12	31600000	31700000	+	1.50196965422298
chr12-31700000	chr12	31700000	31800000	+	1.43520859869043
chr12-31800000	chr12	31800000	31900000	+	1.42108243812115
chr12-31900000	chr12	31900000	32000000	+	1.16887113936061
chr12-32000000	chr12	32000000	32100000	+	0.383088981337799
chr12-32100000	chr12	32100000	32200000	+	-0.126930779969225
chr12-32200000	chr12	32200000	32300000	+	-0.496743091679638
chr12-32300000	chr12	32300000	32400000	+	-0.849985135396768
chr12-32400000	chr12	32400000	32500000	+	-1.19904700786298
chr12-32500000	chr12	32500000	32600000	+	-1.1475651735643
chr12-32600000	chr12	32600000	32700000	+	-0.744343240696773
chr12-32700000	chr12	32700000	32800000	+	-0.690694340435733
chr12-32800000	chr12	32800000	32900000	+	0.675252164544617
chr12-32900000	chr12	32900000	33000000	+	1.13746883405436
chr12-33000000	chr12	33000000	33100000	+	1.10606125910865
chr12-33100000	chr12	33100000	33200000	+	1.41711607304696
chr12-33200000	chr12	33200000	33300000	+	1.34573827964755
chr12-33300000	chr12	33300000	33400000	+	1.28648357417027
chr12-33400000	chr12	33400000	33500000	+	0.756302946795621
chr12-33500000	chr12	33500000	33600000	+	-0.536387018149372
chr12-33600000	chr12	33600000	33700000	+	-0.886728673529047
chr12-33700000	chr12	33700000	33800000	+	-1.06030775238026
chr12-33800000	chr12	33800000	33900000	+	-1.05598070836566
chr12-33900000	chr12	33900000	34000000	+	-0.19999105881564
chr12-34000000	chr12	34000000	34100000	+	-0.85868272902291
chr12-34100000	chr12	34100000	34200000	+	-1.1014084380552
chr12-34200000	chr12	34200000	34300000	+	-1.0345862344872
chr12-34300000	chr12	34300000	34400000	+	-1.15378150525502
chr12-34400000	chr12	34400000	34500000	+	-1.1280013529255
chr12-34500000	chr12	34500000	34600000	+	-1.11709917569522
chr12-34600000	chr12	34600000	34700000	+	-0.899253060573818
chr12-34700000	chr12	34700000	34800000	+	-1.09040853846961
chr12-34800000	chr12	34800000	34900000	+	-0.990818476192082
chr12-34900000	chr12	34900000	35000000	+	-0.649040970021675
chr12-35000000	chr12	35000000	35100000	+	-0.00757277634232158
chr12-35100000	chr12	35100000	35200000	+	-0.299192672113759
chr12-35200000	chr12	35200000	35300000	+	-0.90621708378796
chr12-35300000	chr12	35300000	35400000	+	-0.636548277495218
chr12-35400000	chr12	35400000	35500000	+	-0.670389976927332
chr12-35500000	chr12	35500000	35600000	+	-0.0703012907134541
chr12-35600000	chr12	35600000	35700000	+	0.059307886004293
chr12-35700000	chr12	35700000	35800000	+	-0.719081159544354
chr12-35800000	chr12	35800000	35900000	+	-0.448981679495872
chr12-35900000	chr12	35900000	36000000	+	-0.167108230733921
chr12-36000000	chr12	36000000	36100000	+	0.801045989244744
chr12-36100000	chr12	36100000	36200000	+	1.06958998011372
chr12-36200000	chr12	36200000	36300000	+	-0.267430390181212
chr12-36300000	chr12	36300000	36400000	+	-0.398463888876154
chr12-36400000	chr12	36400000	36500000	+	-1.08941030665951
chr12-36500000	chr12	36500000	36600000	+	-1.18548820726478
chr12-36600000	chr12	36600000	36700000	+	-1.08306693283218
chr12-36700000	chr12	36700000	36800000	+	-1.12052172569693
chr12-36800000	chr12	36800000	36900000	+	-1.26923776669974
chr12-36900000	chr12	36900000	37000000	+	-1.22389476787608
chr12-37000000	chr12	37000000	37100000	+	-0.91837046880269
chr12-37100000	chr12	37100000	37200000	+	-0.579967121125778
chr12-37200000	chr12	37200000	37300000	+	-1.06083237900001
chr12-37300000	chr12	37300000	37400000	+	-1.22274356244071
chr12-37400000	chr12	37400000	37500000	+	-1.16359878112874
chr12-37500000	chr12	37500000	37600000	+	-1.12162938018245
chr12-37600000	chr12	37600000	37700000	+	-1.0303201801389
chr12-37700000	chr12	37700000	37800000	+	-0.928651956916592
chr12-37800000	chr12	37800000	37900000	+	-0.456125031723872
chr12-37900000	chr12	37900000	38000000	+	-0.84849534839968
chr12-38000000	chr12	38000000	38100000	+	-0.626226911775099
chr12-38100000	chr12	38100000	38200000	+	-0.785155629348326
chr12-38200000	chr12	38200000	38300000	+	-1.12359129752311
chr12-38300000	chr12	38300000	38400000	+	-1.07689743233062
chr12-38400000	chr12	38400000	38500000	+	-1.18768096239539
chr12-38500000	chr12	38500000	38600000	+	-1.03994005870052
chr12-38600000	chr12	38600000	38700000	+	-1.10082964736228
chr12-38700000	chr12	38700000	38800000	+	-0.340189754509937
chr12-38800000	chr12	38800000	38900000	+	-0.433719990592659
chr12-38900000	chr12	38900000	39000000	+	-1.05534128761835
chr12-39000000	chr12	39000000	39100000	+	-0.846520643385163
chr12-39100000	chr12	39100000	39200000	+	-1.05628837188763
chr12-39200000	chr12	39200000	39300000	+	-1.17181015272115
chr12-39300000	chr12	39300000	39400000	+	-1.16044372742721
chr12-39400000	chr12	39400000	39500000	+	-0.858528136705997
chr12-39500000	chr12	39500000	39600000	+	-0.354151854856979
chr12-39600000	chr12	39600000	39700000	+	-0.24783859281228
chr12-39700000	chr12	39700000	39800000	+	0.304464122760797
chr12-39800000	chr12	39800000	39900000	+	0.719189211148852
chr12-39900000	chr12	39900000	40000000	+	0.730505393168227
chr12-40000000	chr12	40000000	40100000	+	0.532206599783727
chr12-40100000	chr12	40100000	40200000	+	0.186194421508296
chr12-40200000	chr12	40200000	40300000	+	0.877586354509103
chr12-40300000	chr12	40300000	40400000	+	0.388190114110709
chr12-40400000	chr12	40400000	40500000	+	0.690778268143531
chr12-40500000	chr12	40500000	40600000	+	0.305925905110678
chr12-40600000	chr12	40600000	40700000	+	0.20032687576901
chr12-40700000	chr12	40700000	40800000	+	0.104813153286372
chr12-40800000	chr12	40800000	40900000	+	0.387553760278643
chr12-40900000	chr12	40900000	41000000	+	0.868123622612962
chr12-41000000	chr12	41000000	41100000	+	0.78379250463113
chr12-41100000	chr12	41100000	41200000	+	-0.0264692413313174
chr12-41200000	chr12	41200000	41300000	+	-0.217894999991345
chr12-41300000	chr12	41300000	41400000	+	-0.0944039036200118
chr12-41400000	chr12	41400000	41500000	+	-0.251619953660845
chr12-41500000	chr12	41500000	41600000	+	0.0782469879273691
chr12-41600000	chr12	41600000	41700000	+	-0.153268548357678
chr12-41700000	chr12	41700000	41800000	+	0.061634290050193
chr12-41800000	chr12	41800000	41900000	+	-0.697490998685803
chr12-41900000	chr12	41900000	42000000	+	-0.880470455648672
chr12-42000000	chr12	42000000	42100000	+	-0.876145452827135
chr12-42100000	chr12	42100000	42200000	+	-0.951469753169353
chr12-42200000	chr12	42200000	42300000	+	-0.979671604127876
chr12-42300000	chr12	42300000	42400000	+	-0.885178802431032
chr12-42400000	chr12	42400000	42500000	+	-1.00908806899625
chr12-42500000	chr12	42500000	42600000	+	-0.868746513742105
chr12-42600000	chr12	42600000	42700000	+	-0.923176499974722
chr12-42700000	chr12	42700000	42800000	+	-1.00513903963189
chr12-42800000	chr12	42800000	42900000	+	-1.18786661410382
chr12-42900000	chr12	42900000	43000000	+	-1.10881469196065
chr12-43000000	chr12	43000000	43100000	+	-1.03899601413515
chr12-43100000	chr12	43100000	43200000	+	-1.02060467730974
chr12-43200000	chr12	43200000	43300000	+	-0.792117773283466
chr12-43300000	chr12	43300000	43400000	+	-1.0777158008855
chr12-43400000	chr12	43400000	43500000	+	-1.14401998214075
chr12-43500000	chr12	43500000	43600000	+	-1.16365904148761
chr12-43600000	chr12	43600000	43700000	+	-1.11429417924519
chr12-43700000	chr12	43700000	43800000	+	-0.831961724031927
chr12-43800000	chr12	43800000	43900000	+	-0.855030986051515
chr12-43900000	chr12	43900000	44000000	+	-0.825383028633762
chr12-44000000	chr12	44000000	44100000	+	-0.947003072009556
chr12-44100000	chr12	44100000	44200000	+	-0.574000129556677
chr12-44200000	chr12	44200000	44300000	+	0.619756357227558
chr12-44300000	chr12	44300000	44400000	+	0.236370916143617
chr12-44400000	chr12	44400000	44500000	+	-0.0310325252249075
chr12-44500000	chr12	44500000	44600000	+	-0.0487775661178113
chr12-44600000	chr12	44600000	44700000	+	-0.351905921476419
chr12-44700000	chr12	44700000	44800000	+	-0.740549153039544
chr12-44800000	chr12	44800000	44900000	+	-1.10788172171252
chr12-44900000	chr12	44900000	45000000	+	-1.14916622650194
chr12-45000000	chr12	45000000	45100000	+	-0.872215457189084
chr12-45100000	chr12	45100000	45200000	+	-0.995202248815862
chr12-45200000	chr12	45200000	45300000	+	-1.19252459170675
chr12-45300000	chr12	45300000	45400000	+	-1.19113148526877
chr12-45400000	chr12	45400000	45500000	+	-0.985009105845534
chr12-45500000	chr12	45500000	45600000	+	-0.915972632323005
chr12-45600000	chr12	45600000	45700000	+	-0.762917747437594
chr12-45700000	chr12	45700000	45800000	+	-1.1374785128261
chr12-45800000	chr12	45800000	45900000	+	-1.0070078772416
chr12-45900000	chr12	45900000	46000000	+	-0.968576326359145
chr12-46000000	chr12	46000000	46100000	+	-1.00749858854916
chr12-46100000	chr12	46100000	46200000	+	-1.18102607846107
chr12-46200000	chr12	46200000	46300000	+	-1.15725212408765
chr12-46300000	chr12	46300000	46400000	+	-1.10432372904577
chr12-46400000	chr12	46400000	46500000	+	-1.12680043189832
chr12-46500000	chr12	46500000	46600000	+	-1.14303953899627
chr12-46600000	chr12	46600000	46700000	+	-1.0107736214703
chr12-46700000	chr12	46700000	46800000	+	-0.785453465888547
chr12-46800000	chr12	46800000	46900000	+	-0.906687536168857
chr12-46900000	chr12	46900000	47000000	+	-1.21689250988069
chr12-47000000	chr12	47000000	47100000	+	-1.05188111334872
chr12-47100000	chr12	47100000	47200000	+	-0.695217026509719
chr12-47200000	chr12	47200000	47300000	+	-1.06364792702116
chr12-47300000	chr12	47300000	47400000	+	-1.0540368217871
chr12-47400000	chr12	47400000	47500000	+	-1.17658084001546
chr12-47500000	chr12	47500000	47600000	+	-1.11668945722058
chr12-47600000	chr12	47600000	47700000	+	-1.19265204456928
chr12-47700000	chr12	47700000	47800000	+	-1.17926582976627
chr12-47800000	chr12	47800000	47900000	+	-1.06880224581857
chr12-47900000	chr12	47900000	48000000	+	-1.08537460672368
chr12-48000000	chr12	48000000	48100000	+	-1.07036073107617
chr12-48100000	chr12	48100000	48200000	+	-0.973991080293733
chr12-48200000	chr12	48200000	48300000	+	-0.998591131089228
chr12-48300000	chr12	48300000	48400000	+	-1.06270350466985
chr12-48400000	chr12	48400000	48500000	+	-1.11927601301786
chr12-48500000	chr12	48500000	48600000	+	-1.08176890599042
chr12-48600000	chr12	48600000	48700000	+	-1.17081535053124
chr12-48700000	chr12	48700000	48800000	+	-1.16107861223179
chr12-48800000	chr12	48800000	48900000	+	-1.04146178196407
chr12-48900000	chr12	48900000	49000000	+	-1.16916813010248
chr12-49000000	chr12	49000000	49100000	+	-0.940343613964562
chr12-49100000	chr12	49100000	49200000	+	-0.909556488491706
chr12-49200000	chr12	49200000	49300000	+	-0.981970972073806
chr12-49300000	chr12	49300000	49400000	+	-0.316204073151999
chr12-49400000	chr12	49400000	49500000	+	-0.87249566641867
chr12-49500000	chr12	49500000	49600000	+	-1.12697004939311
chr12-49600000	chr12	49600000	49700000	+	-1.10998929406088
chr12-49700000	chr12	49700000	49800000	+	-1.14316364372115
chr12-49800000	chr12	49800000	49900000	+	-1.21966220559416
chr12-49900000	chr12	49900000	50000000	+	-1.16702495156772
chr12-50000000	chr12	50000000	50100000	+	-1.1747809610335
chr12-50100000	chr12	50100000	50200000	+	-1.18269149604187
chr12-50200000	chr12	50200000	50300000	+	-1.08827962649196
chr12-50300000	chr12	50300000	50400000	+	-1.16710543230746
chr12-50400000	chr12	50400000	50500000	+	-1.23026314753634
chr12-50500000	chr12	50500000	50600000	+	-1.21393803434216
chr12-50600000	chr12	50600000	50700000	+	-0.999485991733151
chr12-50700000	chr12	50700000	50800000	+	-1.15185360495444
chr12-50800000	chr12	50800000	50900000	+	-1.20574500094479
chr12-50900000	chr12	50900000	51000000	+	-0.787212545447839
chr12-51000000	chr12	51000000	51100000	+	-0.639832015951754
chr12-51100000	chr12	51100000	51200000	+	-0.799548376265487
chr12-51200000	chr12	51200000	51300000	+	-0.44422691858403
chr12-51300000	chr12	51300000	51400000	+	1.02643563308757
chr12-51400000	chr12	51400000	51500000	+	1.18136879519594
chr12-51500000	chr12	51500000	51600000	+	1.2391516750637
chr12-51600000	chr12	51600000	51700000	+	1.42421574789304
chr12-51700000	chr12	51700000	51800000	+	1.45828869173665
chr12-51800000	chr12	51800000	51900000	+	1.44017468366065
chr12-51900000	chr12	51900000	52000000	+	1.3385384345567
chr12-52000000	chr12	52000000	52100000	+	0.957468253813304
chr12-52100000	chr12	52100000	52200000	+	0.827365646860454
chr12-52200000	chr12	52200000	52300000	+	0.75604941842791
chr12-52300000	chr12	52300000	52400000	+	1.03923292891074
chr12-52400000	chr12	52400000	52500000	+	1.11363437370042
chr12-52500000	chr12	52500000	52600000	+	1.23628091780417
chr12-52600000	chr12	52600000	52700000	+	0.885506338125929
chr12-52700000	chr12	52700000	52800000	+	0.628049281645639
chr12-52800000	chr12	52800000	52900000	+	0.602993789799335
chr12-52900000	chr12	52900000	53000000	+	-0.182291320030337
chr12-53000000	chr12	53000000	53100000	+	-0.48642066865463
chr12-53100000	chr12	53100000	53200000	+	-0.781305891369726
chr12-53200000	chr12	53200000	53300000	+	-0.243038625542627
chr12-53300000	chr12	53300000	53400000	+	-0.774459097272613
chr12-53400000	chr12	53400000	53500000	+	-0.587994671427405
chr12-53500000	chr12	53500000	53600000	+	-0.820939547104505
chr12-53600000	chr12	53600000	53700000	+	-0.833248610224403
chr12-53700000	chr12	53700000	53800000	+	-0.781347008522296
chr12-53800000	chr12	53800000	53900000	+	-0.835795981547999
chr12-53900000	chr12	53900000	54000000	+	-0.475528536339073
chr12-54000000	chr12	54000000	54100000	+	0.343413265539671
chr12-54100000	chr12	54100000	54200000	+	0.97544775531463
chr12-54200000	chr12	54200000	54300000	+	0.537323223093414
chr12-54300000	chr12	54300000	54400000	+	0.41385819611969
