#peakID	chr	start	end	strand	PC1
chr17-10600000	chr17	10600000	10700000	+	-0.0423270927069621
chr17-10700000	chr17	10700000	10800000	+	-0.0805355269231568
chr17-10800000	chr17	10800000	10900000	+	-0.155914745339621
chr17-10900000	chr17	10900000	11000000	+	-0.250411159343886
chr17-11000000	chr17	11000000	11100000	+	-0.0561200931665281
chr17-11100000	chr17	11100000	11200000	+	-0.307704160406879
chr17-11200000	chr17	11200000	11300000	+	-0.4018336909705
chr17-11300000	chr17	11300000	11400000	+	-0.218436140889442
chr17-11400000	chr17	11400000	11500000	+	-0.330690860232874
chr17-11500000	chr17	11500000	11600000	+	-0.209969952923548
chr17-11600000	chr17	11600000	11700000	+	-0.216610157674442
chr17-11700000	chr17	11700000	11800000	+	-0.18819893870077
chr17-11800000	chr17	11800000	11900000	+	0.0444565448236128
chr17-11900000	chr17	11900000	12000000	+	0.199913503874105
chr17-12000000	chr17	12000000	12100000	+	0.682102278201945
chr17-12100000	chr17	12100000	12200000	+	1.11948015738158
chr17-12200000	chr17	12200000	12300000	+	0.962808356051893
chr17-12300000	chr17	12300000	12400000	+	0.76667660120645
chr17-12400000	chr17	12400000	12500000	+	0.271844119289191
chr17-12500000	chr17	12500000	12600000	+	-0.00896681325406406
chr17-12600000	chr17	12600000	12700000	+	0.287773776725833
chr17-12700000	chr17	12700000	12800000	+	0.841187173276451
chr17-12800000	chr17	12800000	12900000	+	1.11428866479629
chr17-12900000	chr17	12900000	13000000	+	1.45618194672817
chr17-13000000	chr17	13000000	13100000	+	0.840347294702219
chr17-13200000	chr17	13200000	13300000	+	-0.383074391649113
chr17-13400000	chr17	13400000	13500000	+	0.10291719799264
chr17-13500000	chr17	13500000	13600000	+	-0.150231071990654
chr17-13600000	chr17	13600000	13700000	+	0.894175900470969
chr17-13700000	chr17	13700000	13800000	+	1.04776352055874
chr17-13800000	chr17	13800000	13900000	+	1.00755907577727
chr17-13900000	chr17	13900000	14000000	+	0.591496217484484
chr17-14100000	chr17	14100000	14200000	+	0.801623323665512
chr17-14200000	chr17	14200000	14300000	+	0.502188983418761
chr17-14300000	chr17	14300000	14400000	+	-0.185784238224287
chr17-14400000	chr17	14400000	14500000	+	-0.257366265906183
chr17-14500000	chr17	14500000	14600000	+	0.0872103057965296
chr17-14600000	chr17	14600000	14700000	+	-0.157054573227341
chr17-14700000	chr17	14700000	14800000	+	-0.204332171430284
chr17-14800000	chr17	14800000	14900000	+	0.154161992720044
chr17-14900000	chr17	14900000	15000000	+	1.06672284511827
chr17-15000000	chr17	15000000	15100000	+	1.1041713915915
chr17-15100000	chr17	15100000	15200000	+	0.958207321778693
chr17-15200000	chr17	15200000	15300000	+	1.04784628594302
chr17-15300000	chr17	15300000	15400000	+	1.07518235717802
chr17-15400000	chr17	15400000	15500000	+	1.22881830712619
chr17-15500000	chr17	15500000	15600000	+	1.2102346384102
chr17-15600000	chr17	15600000	15700000	+	0.856685355560311
chr17-15700000	chr17	15700000	15800000	+	0.873860521580481
chr17-15800000	chr17	15800000	15900000	+	-0.283232198674659
chr17-15900000	chr17	15900000	16000000	+	-0.702262524039289
chr17-16000000	chr17	16000000	16100000	+	-0.846327072301355
chr17-16100000	chr17	16100000	16200000	+	-0.806191103665195
chr17-16200000	chr17	16200000	16300000	+	-0.716314495593393
chr17-16300000	chr17	16300000	16400000	+	-0.706678495921178
chr17-16400000	chr17	16400000	16500000	+	-0.804867776727196
chr17-16500000	chr17	16500000	16600000	+	-0.914177724434275
chr17-16600000	chr17	16600000	16700000	+	-0.844174119776828
chr17-16700000	chr17	16700000	16800000	+	-0.821798232456671
chr17-16800000	chr17	16800000	16900000	+	-0.630537614849542
chr17-16900000	chr17	16900000	17000000	+	-0.210578090217848
chr17-17000000	chr17	17000000	17100000	+	-0.0318447407024153
chr17-17200000	chr17	17200000	17300000	+	0.304099435217963
chr17-17300000	chr17	17300000	17400000	+	0.751821040846366
chr17-17400000	chr17	17400000	17500000	+	0.952619114458211
chr17-17500000	chr17	17500000	17600000	+	0.828822438660341
chr17-17600000	chr17	17600000	17700000	+	0.502245631261974
chr17-17700000	chr17	17700000	17800000	+	-0.0235084570408809
chr17-17800000	chr17	17800000	17900000	+	-0.115686395381754
chr17-17900000	chr17	17900000	18000000	+	-0.758738843571355
chr17-18000000	chr17	18000000	18100000	+	-0.92590885377322
chr17-18100000	chr17	18100000	18200000	+	-0.803281251367694
chr17-18200000	chr17	18200000	18300000	+	-0.906209852922054
chr17-18300000	chr17	18300000	18400000	+	-0.929119720194503
chr17-18400000	chr17	18400000	18500000	+	-0.88421781913346
chr17-18500000	chr17	18500000	18600000	+	-0.627539727693623
chr17-18600000	chr17	18600000	18700000	+	-0.874392541278441
chr17-18700000	chr17	18700000	18800000	+	-0.789477513881274
chr17-18800000	chr17	18800000	18900000	+	-0.589420832961058
chr17-18900000	chr17	18900000	19000000	+	-0.75862970933377
chr17-19000000	chr17	19000000	19100000	+	-0.762024552181251
chr17-19100000	chr17	19100000	19200000	+	-0.931296989829471
chr17-19200000	chr17	19200000	19300000	+	-0.890803060830039
chr17-19300000	chr17	19300000	19400000	+	-0.814482952981137
chr17-19400000	chr17	19400000	19500000	+	-0.886214841199982
chr17-19500000	chr17	19500000	19600000	+	-0.907414991264162
chr17-19600000	chr17	19600000	19700000	+	-0.885806155279848
chr17-19700000	chr17	19700000	19800000	+	-0.912640004847979
chr17-19800000	chr17	19800000	19900000	+	-0.862116041226028
chr17-19900000	chr17	19900000	20000000	+	-0.92899149543124
chr17-20000000	chr17	20000000	20100000	+	-0.896243589048476
chr17-20100000	chr17	20100000	20200000	+	-0.872206084186388
chr17-20200000	chr17	20200000	20300000	+	-0.924067090065365
chr17-20300000	chr17	20300000	20400000	+	-0.806914500934933
chr17-20400000	chr17	20400000	20500000	+	-0.991487281152533
chr17-20500000	chr17	20500000	20600000	+	-0.982788090047224
chr17-20600000	chr17	20600000	20700000	+	-0.965918761205445
chr17-20700000	chr17	20700000	20800000	+	-0.953941291317344
chr17-20800000	chr17	20800000	20900000	+	-0.908444390395512
chr17-20900000	chr17	20900000	21000000	+	-0.462071146650027
chr17-21000000	chr17	21000000	21100000	+	-0.356551426586717
chr17-21200000	chr17	21200000	21300000	+	-0.686382769234073
chr17-21300000	chr17	21300000	21400000	+	-0.710311349470452
chr17-21400000	chr17	21400000	21500000	+	0.179313019969004
chr17-21500000	chr17	21500000	21600000	+	0.364341083116135
chr17-21600000	chr17	21600000	21700000	+	0.0504469377273993
chr17-21700000	chr17	21700000	21800000	+	0.28331975389974
chr17-21800000	chr17	21800000	21900000	+	-0.148469485388508
chr17-21900000	chr17	21900000	22000000	+	-0.339212401584154
chr17-22000000	chr17	22000000	22100000	+	-0.495800312224576
chr17-22100000	chr17	22100000	22200000	+	-0.42732610298524
chr17-22300000	chr17	22300000	22400000	+	-0.21798117792516
chr17-22400000	chr17	22400000	22500000	+	-0.334839387223779
chr17-22500000	chr17	22500000	22600000	+	-0.739807224894641
chr17-22600000	chr17	22600000	22700000	+	-0.68040424432679
chr17-22700000	chr17	22700000	22800000	+	-0.428322065508737
chr17-22800000	chr17	22800000	22900000	+	-0.264210414275652
chr17-23100000	chr17	23100000	23200000	+	-0.637164100972392
chr17-23200000	chr17	23200000	23300000	+	-0.838504294176822
chr17-23300000	chr17	23300000	23400000	+	-0.824357532695937
chr17-23400000	chr17	23400000	23500000	+	-0.55355077801809
chr17-23500000	chr17	23500000	23600000	+	0.925473577111881
chr17-23600000	chr17	23600000	23700000	+	1.22523601857519
chr17-23700000	chr17	23700000	23800000	+	1.33893932524225
chr17-23800000	chr17	23800000	23900000	+	1.2355690032009
chr17-23900000	chr17	23900000	24000000	+	1.12400246812314
chr17-24000000	chr17	24000000	24100000	+	1.37628507853138
chr17-24100000	chr17	24100000	24200000	+	1.45430559262836
chr17-24200000	chr17	24200000	24300000	+	1.3694782526028
chr17-24300000	chr17	24300000	24400000	+	1.28760360158322
chr17-24400000	chr17	24400000	24500000	+	1.51913272570982
chr17-24500000	chr17	24500000	24600000	+	1.49453151172767
chr17-24600000	chr17	24600000	24700000	+	1.4945450088447
chr17-24700000	chr17	24700000	24800000	+	1.48969761273473
chr17-24800000	chr17	24800000	24900000	+	1.51700909494676
chr17-24900000	chr17	24900000	25000000	+	1.48581113304279
chr17-25000000	chr17	25000000	25100000	+	1.45380756792071
chr17-25100000	chr17	25100000	25200000	+	1.51244430180301
chr17-25200000	chr17	25200000	25300000	+	1.5124652973309
chr17-25300000	chr17	25300000	25400000	+	1.34930263857405
chr17-25400000	chr17	25400000	25500000	+	1.39567699605505
chr17-25500000	chr17	25500000	25600000	+	1.38516007769507
chr17-25600000	chr17	25600000	25700000	+	1.39713000435858
chr17-25700000	chr17	25700000	25800000	+	1.51329802599553
chr17-25800000	chr17	25800000	25900000	+	1.53132326672408
chr17-25900000	chr17	25900000	26000000	+	1.52243865187788
chr17-26000000	chr17	26000000	26100000	+	1.52779909528846
chr17-26100000	chr17	26100000	26200000	+	1.52966943287646
chr17-26200000	chr17	26200000	26300000	+	1.47115986842211
chr17-26300000	chr17	26300000	26400000	+	1.13281345671617
chr17-26400000	chr17	26400000	26500000	+	1.28911258383448
chr17-26500000	chr17	26500000	26600000	+	1.42532663463441
chr17-26600000	chr17	26600000	26700000	+	1.3877366919235
chr17-26700000	chr17	26700000	26800000	+	1.37744798168186
chr17-26800000	chr17	26800000	26900000	+	1.37286997080897
chr17-26900000	chr17	26900000	27000000	+	1.5476269764671
chr17-27000000	chr17	27000000	27100000	+	1.54805406739472
chr17-27100000	chr17	27100000	27200000	+	1.43973602543646
chr17-27200000	chr17	27200000	27300000	+	0.52368158571061
chr17-27300000	chr17	27300000	27400000	+	0.37379103434034
chr17-27400000	chr17	27400000	27500000	+	0.999229585539329
chr17-27500000	chr17	27500000	27600000	+	1.44275908991109
chr17-27600000	chr17	27600000	27700000	+	1.52520604565417
chr17-27700000	chr17	27700000	27800000	+	1.52986863675385
chr17-27800000	chr17	27800000	27900000	+	1.56806057403775
chr17-27900000	chr17	27900000	28000000	+	1.52231876957933
chr17-28000000	chr17	28000000	28100000	+	1.55172148161803
chr17-28100000	chr17	28100000	28200000	+	1.56820635432877
chr17-28200000	chr17	28200000	28300000	+	1.56067725586238
chr17-28300000	chr17	28300000	28400000	+	1.53657302279555
chr17-28400000	chr17	28400000	28500000	+	1.49406549015118
chr17-28500000	chr17	28500000	28600000	+	1.52906840958794
chr17-28600000	chr17	28600000	28700000	+	1.51934825003865
chr17-28700000	chr17	28700000	28800000	+	1.48075984738098
chr17-28800000	chr17	28800000	28900000	+	1.49985205675621
chr17-28900000	chr17	28900000	29000000	+	1.49946287807995
chr17-29000000	chr17	29000000	29100000	+	1.48793169724489
chr17-29100000	chr17	29100000	29200000	+	1.46923960633872
chr17-29200000	chr17	29200000	29300000	+	1.50342775508758
chr17-29300000	chr17	29300000	29400000	+	1.51187869177957
chr17-29400000	chr17	29400000	29500000	+	1.48739954468951
chr17-29500000	chr17	29500000	29600000	+	1.51229195140901
chr17-29600000	chr17	29600000	29700000	+	1.48926897363233
chr17-29700000	chr17	29700000	29800000	+	1.42887045171894
chr17-29800000	chr17	29800000	29900000	+	1.38657400264922
chr17-29900000	chr17	29900000	30000000	+	1.24744103551407
chr17-30000000	chr17	30000000	30100000	+	1.06548749754092
chr17-30100000	chr17	30100000	30200000	+	0.830240615283935
chr17-30200000	chr17	30200000	30300000	+	0.797451874032952
chr17-30300000	chr17	30300000	30400000	+	0.618030361494619
chr17-30400000	chr17	30400000	30500000	+	0.903560331963993
chr17-30500000	chr17	30500000	30600000	+	1.20198489323675
chr17-30600000	chr17	30600000	30700000	+	1.32034925844912
chr17-30700000	chr17	30700000	30800000	+	1.14312831932982
chr17-30800000	chr17	30800000	30900000	+	1.19319218379391
chr17-30900000	chr17	30900000	31000000	+	1.11629854891059
chr17-31000000	chr17	31000000	31100000	+	1.31669198795002
chr17-31100000	chr17	31100000	31200000	+	1.34027568952982
chr17-31200000	chr17	31200000	31300000	+	1.48382433236933
chr17-31300000	chr17	31300000	31400000	+	1.5015645696679
chr17-31400000	chr17	31400000	31500000	+	1.49290288160454
chr17-31500000	chr17	31500000	31600000	+	1.53782631537925
chr17-31600000	chr17	31600000	31700000	+	1.51477302498777
chr17-31700000	chr17	31700000	31800000	+	1.49309201223382
chr17-31800000	chr17	31800000	31900000	+	1.52009191568417
chr17-31900000	chr17	31900000	32000000	+	1.39840739166842
chr17-32000000	chr17	32000000	32100000	+	1.52005072199318
chr17-32100000	chr17	32100000	32200000	+	1.52922878500137
chr17-32200000	chr17	32200000	32300000	+	1.50486563685155
chr17-32300000	chr17	32300000	32400000	+	1.53860381361452
chr17-32400000	chr17	32400000	32500000	+	1.45332302389135
chr17-32500000	chr17	32500000	32600000	+	1.2380511259561
chr17-32600000	chr17	32600000	32700000	+	0.998585764878264
chr17-32700000	chr17	32700000	32800000	+	1.27168340437121
chr17-32800000	chr17	32800000	32900000	+	1.37134775065917
chr17-32900000	chr17	32900000	33000000	+	1.31931825403716
chr17-33000000	chr17	33000000	33100000	+	0.88430776450911
chr17-33100000	chr17	33100000	33200000	+	0.511605357900873
chr17-33200000	chr17	33200000	33300000	+	0.44002134997347
chr17-33300000	chr17	33300000	33400000	+	0.744161851036368
chr17-33400000	chr17	33400000	33500000	+	0.803226108733299
chr17-33500000	chr17	33500000	33600000	+	1.22459528182726
chr17-33600000	chr17	33600000	33700000	+	1.38942938058207
chr17-33700000	chr17	33700000	33800000	+	1.4603380970258
chr17-33800000	chr17	33800000	33900000	+	1.50901011277496
chr17-33900000	chr17	33900000	34000000	+	1.51318209237651
chr17-34000000	chr17	34000000	34100000	+	1.51287561614788
chr17-34100000	chr17	34100000	34200000	+	1.46903928461756
chr17-34200000	chr17	34200000	34300000	+	1.12306016049998
chr17-34300000	chr17	34300000	34400000	+	1.05362845090448
chr17-34400000	chr17	34400000	34500000	+	0.949352457856843
chr17-34500000	chr17	34500000	34600000	+	1.42263669710752
chr17-34600000	chr17	34600000	34700000	+	1.47921997060951
chr17-34700000	chr17	34700000	34800000	+	1.03136411899646
chr17-34800000	chr17	34800000	34900000	+	1.49282503602107
chr17-34900000	chr17	34900000	35000000	+	1.51112281592064
chr17-35000000	chr17	35000000	35100000	+	1.49364833754614
chr17-35100000	chr17	35100000	35200000	+	1.45765386260313
chr17-35200000	chr17	35200000	35300000	+	1.47968815761332
chr17-35300000	chr17	35300000	35400000	+	1.29849931724142
chr17-35400000	chr17	35400000	35500000	+	1.3188170552419
chr17-35500000	chr17	35500000	35600000	+	1.40425641720685
chr17-35600000	chr17	35600000	35700000	+	1.33491139961777
chr17-35700000	chr17	35700000	35800000	+	1.39352068885058
chr17-35800000	chr17	35800000	35900000	+	1.39573256724525
chr17-35900000	chr17	35900000	36000000	+	1.30704395617948
chr17-36000000	chr17	36000000	36100000	+	1.04274620675107
chr17-36100000	chr17	36100000	36200000	+	0.616701085671854
chr17-36200000	chr17	36200000	36300000	+	0.340884878475205
chr17-36300000	chr17	36300000	36400000	+	-0.641537562446418
chr17-36400000	chr17	36400000	36500000	+	-0.801571264306145
chr17-36500000	chr17	36500000	36600000	+	-0.988892585292812
chr17-36600000	chr17	36600000	36700000	+	-0.981236144267244
chr17-36700000	chr17	36700000	36800000	+	-0.637505495696967
chr17-36800000	chr17	36800000	36900000	+	0.390700357579076
chr17-36900000	chr17	36900000	37000000	+	0.882950589875716
chr17-37000000	chr17	37000000	37100000	+	0.835611787460665
chr17-37100000	chr17	37100000	37200000	+	-0.0855959389308126
chr17-37200000	chr17	37200000	37300000	+	-0.552752775738985
chr17-37300000	chr17	37300000	37400000	+	-1.1376478091295
chr17-37400000	chr17	37400000	37500000	+	-1.17724081623883
chr17-37500000	chr17	37500000	37600000	+	-1.08109987318101
chr17-37600000	chr17	37600000	37700000	+	-1.13823841090213
chr17-37700000	chr17	37700000	37800000	+	-1.06764134952345
chr17-37800000	chr17	37800000	37900000	+	-0.970514656842247
chr17-37900000	chr17	37900000	38000000	+	-0.83024586982387
chr17-38000000	chr17	38000000	38100000	+	-1.00900030099915
chr17-38100000	chr17	38100000	38200000	+	-1.19376412385878
chr17-38200000	chr17	38200000	38300000	+	-1.15621401067349
chr17-38300000	chr17	38300000	38400000	+	-1.17996783336205
chr17-38400000	chr17	38400000	38500000	+	-1.16153728805208
chr17-38500000	chr17	38500000	38600000	+	-1.15939941440411
chr17-38600000	chr17	38600000	38700000	+	-1.11783726584075
chr17-38700000	chr17	38700000	38800000	+	-1.16540157950734
chr17-38800000	chr17	38800000	38900000	+	-1.19316250681309
chr17-38900000	chr17	38900000	39000000	+	-1.18624190066984
chr17-39000000	chr17	39000000	39100000	+	-1.19481119737413
chr17-39100000	chr17	39100000	39200000	+	-1.19640419279022
chr17-39200000	chr17	39200000	39300000	+	-1.14748722070767
chr17-39300000	chr17	39300000	39400000	+	-1.08710903268466
chr17-39400000	chr17	39400000	39500000	+	-0.965197527666413
chr17-39500000	chr17	39500000	39600000	+	-0.955445021754896
chr17-39600000	chr17	39600000	39700000	+	-1.02067707664216
chr17-39700000	chr17	39700000	39800000	+	-1.08021538109138
chr17-39800000	chr17	39800000	39900000	+	-0.386423660745052
chr17-40200000	chr17	40200000	40300000	+	-0.996310343408508
chr17-40300000	chr17	40300000	40400000	+	-1.01607294586877
chr17-40400000	chr17	40400000	40500000	+	-0.663700018920288
chr17-40500000	chr17	40500000	40600000	+	-0.494004452435136
chr17-40600000	chr17	40600000	40700000	+	-0.6813579164003
chr17-40700000	chr17	40700000	40800000	+	-1.02359194957098
chr17-40800000	chr17	40800000	40900000	+	-0.58432878839012
chr17-40900000	chr17	40900000	41000000	+	-0.358592861072452
chr17-41000000	chr17	41000000	41100000	+	-0.841302926410441
chr17-41100000	chr17	41100000	41200000	+	-0.940183922117662
chr17-41200000	chr17	41200000	41300000	+	-0.811283875494811
chr17-41300000	chr17	41300000	41400000	+	-1.1145993982389
chr17-41400000	chr17	41400000	41500000	+	-1.12060597134332
chr17-41500000	chr17	41500000	41600000	+	-1.12777693977262
chr17-41600000	chr17	41600000	41700000	+	-1.15505415630298
chr17-41700000	chr17	41700000	41800000	+	-1.1976220014104
chr17-41800000	chr17	41800000	41900000	+	-1.20744520951214
chr17-41900000	chr17	41900000	42000000	+	-1.17722739492767
chr17-42000000	chr17	42000000	42100000	+	-1.15612883498146
chr17-42100000	chr17	42100000	42200000	+	-1.119293027471
chr17-42200000	chr17	42200000	42300000	+	-1.02967504519661
chr17-42300000	chr17	42300000	42400000	+	-1.04436441073867
chr17-42400000	chr17	42400000	42500000	+	-1.10518747735855
chr17-42500000	chr17	42500000	42600000	+	-1.05091223406167
chr17-42600000	chr17	42600000	42700000	+	-0.810750233960494
chr17-42700000	chr17	42700000	42800000	+	-0.576408336666861
chr17-42800000	chr17	42800000	42900000	+	0.52883308286325
chr17-42900000	chr17	42900000	43000000	+	0.427590942219836
chr17-43000000	chr17	43000000	43100000	+	0.5259167845487
chr17-43100000	chr17	43100000	43200000	+	0.242133066861963
chr17-43200000	chr17	43200000	43300000	+	0.0185108722065202
chr17-43300000	chr17	43300000	43400000	+	0.11243195554844
chr17-43400000	chr17	43400000	43500000	+	0.0175774424593058
chr17-43500000	chr17	43500000	43600000	+	0.45323374291299
chr17-43600000	chr17	43600000	43700000	+	0.508290921549569
chr17-43700000	chr17	43700000	43800000	+	0.0740477061720311
chr17-43800000	chr17	43800000	43900000	+	0.0508004474254238
chr17-43900000	chr17	43900000	44000000	+	-0.329089296376338
chr17-44000000	chr17	44000000	44100000	+	-0.219305500684415
chr17-44100000	chr17	44100000	44200000	+	0.207396873239906
chr17-44200000	chr17	44200000	44300000	+	0.17453046104922
chr17-44300000	chr17	44300000	44400000	+	-0.369605335870339
chr17-44400000	chr17	44400000	44500000	+	-0.309355654852321
chr17-44500000	chr17	44500000	44600000	+	-0.272073509447973
chr17-44600000	chr17	44600000	44700000	+	-0.107415109569141
chr17-44700000	chr17	44700000	44800000	+	0.219493297280483
chr17-44800000	chr17	44800000	44900000	+	-0.227796280988654
chr17-44900000	chr17	44900000	45000000	+	-0.250679749953943
chr17-45000000	chr17	45000000	45100000	+	-0.112360545665152
chr17-45100000	chr17	45100000	45200000	+	0.0281749103664453
chr17-45200000	chr17	45200000	45300000	+	0.3258837880054
chr17-45300000	chr17	45300000	45400000	+	0.846692361214573
chr17-45400000	chr17	45400000	45500000	+	1.43441749675403
chr17-45500000	chr17	45500000	45600000	+	1.50190097365391
chr17-45600000	chr17	45600000	45700000	+	1.54738252783877
chr17-45700000	chr17	45700000	45800000	+	1.55804673394165
chr17-45800000	chr17	45800000	45900000	+	1.474357304303
chr17-45900000	chr17	45900000	46000000	+	1.41431240713451
chr17-46000000	chr17	46000000	46100000	+	1.51326507749884
chr17-46100000	chr17	46100000	46200000	+	1.55928945733885
chr17-46200000	chr17	46200000	46300000	+	1.53712349760646
chr17-46300000	chr17	46300000	46400000	+	1.52264716690312
chr17-46400000	chr17	46400000	46500000	+	1.55245955021814
chr17-46500000	chr17	46500000	46600000	+	1.55093405669412
chr17-46600000	chr17	46600000	46700000	+	1.53493552126562
chr17-46700000	chr17	46700000	46800000	+	1.53973612361045
chr17-46800000	chr17	46800000	46900000	+	1.52487839485892
chr17-46900000	chr17	46900000	47000000	+	1.51223380277037
chr17-47000000	chr17	47000000	47100000	+	1.33411235911847
chr17-47100000	chr17	47100000	47200000	+	1.36611365989719
chr17-47200000	chr17	47200000	47300000	+	1.27146246834075
chr17-47300000	chr17	47300000	47400000	+	1.35137454695419
chr17-47400000	chr17	47400000	47500000	+	1.46524407570966
chr17-47500000	chr17	47500000	47600000	+	1.46947701230391
chr17-47600000	chr17	47600000	47700000	+	1.45748386449724
chr17-47700000	chr17	47700000	47800000	+	1.42957672879447
chr17-47800000	chr17	47800000	47900000	+	1.37790700018953
chr17-47900000	chr17	47900000	48000000	+	1.35929304717194
chr17-48000000	chr17	48000000	48100000	+	1.20092739758893
chr17-48100000	chr17	48100000	48200000	+	0.558972218298754
chr17-48200000	chr17	48200000	48300000	+	0.471625495910412
chr17-48300000	chr17	48300000	48400000	+	0.822711211233146
chr17-48400000	chr17	48400000	48500000	+	0.915113821804841
chr17-48500000	chr17	48500000	48600000	+	0.498914873411926
chr17-48600000	chr17	48600000	48700000	+	0.181216158951209
chr17-48700000	chr17	48700000	48800000	+	-0.3227973281504
chr17-48800000	chr17	48800000	48900000	+	-0.367031552024639
chr17-48900000	chr17	48900000	49000000	+	0.12285923195667
chr17-49000000	chr17	49000000	49100000	+	0.0763829211388924
chr17-49100000	chr17	49100000	49200000	+	-0.268322468295342
chr17-49200000	chr17	49200000	49300000	+	-0.320247769162142
chr17-49300000	chr17	49300000	49400000	+	-0.421205756045849
chr17-49400000	chr17	49400000	49500000	+	-0.0760531879544501
chr17-49500000	chr17	49500000	49600000	+	-0.412682046230645
chr17-49600000	chr17	49600000	49700000	+	-0.486290946139566
chr17-49700000	chr17	49700000	49800000	+	-0.605091132185187
chr17-49800000	chr17	49800000	49900000	+	-0.264353996614926
chr17-49900000	chr17	49900000	50000000	+	-0.433370233006576
chr17-50000000	chr17	50000000	50100000	+	-0.331834430567612
chr17-50100000	chr17	50100000	50200000	+	-0.480666549114897
chr17-50200000	chr17	50200000	50300000	+	-0.647008520639772
chr17-50300000	chr17	50300000	50400000	+	-0.802056445338708
chr17-50400000	chr17	50400000	50500000	+	-0.794575126442592
chr17-50500000	chr17	50500000	50600000	+	-0.85380502662599
chr17-50600000	chr17	50600000	50700000	+	-0.915310892712665
