#peakID	chr	start	end	strand	PC1
chr16-12700000	chr16	12700000	12800000	+	0.299390444888224
chr16-12800000	chr16	12800000	12900000	+	0.196782661774818
chr16-12900000	chr16	12900000	13000000	+	0.426635349410117
chr16-13000000	chr16	13000000	13100000	+	0.777613233426043
chr16-13100000	chr16	13100000	13200000	+	1.39984750628804
chr16-13200000	chr16	13200000	13300000	+	1.19129364595933
chr16-13300000	chr16	13300000	13400000	+	1.37082713230765
chr16-13400000	chr16	13400000	13500000	+	1.5638960513061
chr16-13500000	chr16	13500000	13600000	+	1.56341176044272
chr16-13600000	chr16	13600000	13700000	+	1.66579742536263
chr16-13700000	chr16	13700000	13800000	+	1.62948390793641
chr16-13800000	chr16	13800000	13900000	+	1.63646345960758
chr16-13900000	chr16	13900000	14000000	+	1.54419144003137
chr16-14000000	chr16	14000000	14100000	+	1.51703719870733
chr16-14100000	chr16	14100000	14200000	+	1.57896287611739
chr16-14200000	chr16	14200000	14300000	+	1.30471683951476
chr16-14300000	chr16	14300000	14400000	+	1.26163450466522
chr16-14400000	chr16	14400000	14500000	+	0.760808812462594
chr16-14500000	chr16	14500000	14600000	+	0.0417646744870342
chr16-14600000	chr16	14600000	14700000	+	-0.310833400131146
chr16-14700000	chr16	14700000	14800000	+	-0.41502209445419
chr16-14800000	chr16	14800000	14900000	+	-0.727244809496646
chr16-14900000	chr16	14900000	15000000	+	-0.794090560221298
chr16-15000000	chr16	15000000	15100000	+	-0.571744149739485
chr16-15100000	chr16	15100000	15200000	+	-0.73511383745623
chr16-15200000	chr16	15200000	15300000	+	-0.699028606372672
chr16-15300000	chr16	15300000	15400000	+	-0.619672422780727
chr16-15400000	chr16	15400000	15500000	+	-0.551350584326454
chr16-15500000	chr16	15500000	15600000	+	0.695592102956836
chr16-15600000	chr16	15600000	15700000	+	1.4132957160482
chr16-15700000	chr16	15700000	15800000	+	1.32360739173815
chr16-15800000	chr16	15800000	15900000	+	1.27249511876231
chr16-15900000	chr16	15900000	16000000	+	0.933232362724126
chr16-16000000	chr16	16000000	16100000	+	1.10965713734827
chr16-16100000	chr16	16100000	16200000	+	1.24395569163767
chr16-16200000	chr16	16200000	16300000	+	1.33973644583515
chr16-16300000	chr16	16300000	16400000	+	1.28409024086421
chr16-16400000	chr16	16400000	16500000	+	0.501882502420877
chr16-16500000	chr16	16500000	16600000	+	1.0882456009876
chr16-16600000	chr16	16600000	16700000	+	0.407321639354539
chr16-16700000	chr16	16700000	16800000	+	0.335444355858915
chr16-16800000	chr16	16800000	16900000	+	1.39288516193166
chr16-16900000	chr16	16900000	17000000	+	1.51856552204792
chr16-17000000	chr16	17000000	17100000	+	1.53366704435454
chr16-17100000	chr16	17100000	17200000	+	1.54707624894018
chr16-17200000	chr16	17200000	17300000	+	1.51203255079974
chr16-17300000	chr16	17300000	17400000	+	1.48799902670627
chr16-17400000	chr16	17400000	17500000	+	1.51014249196241
chr16-17500000	chr16	17500000	17600000	+	1.53182343007181
chr16-17600000	chr16	17600000	17700000	+	1.51245759383488
chr16-17700000	chr16	17700000	17800000	+	1.49760828812034
chr16-17800000	chr16	17800000	17900000	+	1.51096215097316
chr16-17900000	chr16	17900000	18000000	+	1.45261260260814
chr16-18000000	chr16	18000000	18100000	+	1.49780523870983
chr16-18100000	chr16	18100000	18200000	+	1.45891443730126
chr16-18200000	chr16	18200000	18300000	+	1.50509909548346
chr16-18300000	chr16	18300000	18400000	+	1.52256587174202
chr16-18400000	chr16	18400000	18500000	+	1.50602037078191
chr16-18500000	chr16	18500000	18600000	+	1.3978331846451
chr16-18600000	chr16	18600000	18700000	+	1.45980647012058
chr16-18700000	chr16	18700000	18800000	+	1.50889218198521
chr16-18800000	chr16	18800000	18900000	+	1.51328678218293
chr16-18900000	chr16	18900000	19000000	+	1.2177197602649
chr16-19000000	chr16	19000000	19100000	+	0.0456748372287014
chr16-19100000	chr16	19100000	19200000	+	-0.567389825614159
chr16-19200000	chr16	19200000	19300000	+	-0.719324163602251
chr16-19300000	chr16	19300000	19400000	+	-0.615257514947124
chr16-19400000	chr16	19400000	19500000	+	-0.754146177187522
chr16-19500000	chr16	19500000	19600000	+	-0.830251406785203
chr16-19600000	chr16	19600000	19700000	+	-0.663278799615708
chr16-19700000	chr16	19700000	19800000	+	0.0434472400134925
chr16-19800000	chr16	19800000	19900000	+	0.0534022651552198
chr16-19900000	chr16	19900000	20000000	+	-0.322893517082085
chr16-20000000	chr16	20000000	20100000	+	0.236076980245045
chr16-20100000	chr16	20100000	20200000	+	1.37650209208666
chr16-20200000	chr16	20200000	20300000	+	1.50360314255416
chr16-20300000	chr16	20300000	20400000	+	1.56877834330276
chr16-20400000	chr16	20400000	20500000	+	1.56998667730763
chr16-20500000	chr16	20500000	20600000	+	1.53931083988823
chr16-20600000	chr16	20600000	20700000	+	1.55023192055648
chr16-20700000	chr16	20700000	20800000	+	1.56791616249243
chr16-20800000	chr16	20800000	20900000	+	1.36136904156785
chr16-20900000	chr16	20900000	21000000	+	0.551816775070813
chr16-21000000	chr16	21000000	21100000	+	0.452272704956548
chr16-21100000	chr16	21100000	21200000	+	1.19854403987766
chr16-21200000	chr16	21200000	21300000	+	1.45667184389026
chr16-21300000	chr16	21300000	21400000	+	1.47270642797712
chr16-21400000	chr16	21400000	21500000	+	1.43321743498242
chr16-21500000	chr16	21500000	21600000	+	1.08650072585416
chr16-21600000	chr16	21600000	21700000	+	1.10491428107159
chr16-21700000	chr16	21700000	21800000	+	1.33751215848587
chr16-21800000	chr16	21800000	21900000	+	1.39328665755139
chr16-21900000	chr16	21900000	22000000	+	1.50214953024962
chr16-22000000	chr16	22000000	22100000	+	1.52733392052245
chr16-22100000	chr16	22100000	22200000	+	1.52826590725063
chr16-22200000	chr16	22200000	22300000	+	1.50983132630684
chr16-22300000	chr16	22300000	22400000	+	1.38423161789223
chr16-22400000	chr16	22400000	22500000	+	1.46987241908509
chr16-22500000	chr16	22500000	22600000	+	1.44012749494435
chr16-22600000	chr16	22600000	22700000	+	1.22987488817443
chr16-22700000	chr16	22700000	22800000	+	1.08562086124543
chr16-22800000	chr16	22800000	22900000	+	1.4499349341286
chr16-22900000	chr16	22900000	23000000	+	1.34036352290376
chr16-23000000	chr16	23000000	23100000	+	1.39139164228704
chr16-23100000	chr16	23100000	23200000	+	1.38633040063741
chr16-23200000	chr16	23200000	23300000	+	1.1629992191496
chr16-23300000	chr16	23300000	23400000	+	0.630942628552605
chr16-23400000	chr16	23400000	23500000	+	0.564895072616006
chr16-23500000	chr16	23500000	23600000	+	0.0873278507665026
chr16-23600000	chr16	23600000	23700000	+	-0.490275838749284
chr16-23700000	chr16	23700000	23800000	+	-0.706374506777181
chr16-23800000	chr16	23800000	23900000	+	-0.550391909756113
chr16-23900000	chr16	23900000	24000000	+	0.561414500005729
chr16-24000000	chr16	24000000	24100000	+	-0.082840061648779
chr16-24100000	chr16	24100000	24200000	+	-0.266622038006103
chr16-24200000	chr16	24200000	24300000	+	-0.0501254530752037
chr16-24300000	chr16	24300000	24400000	+	0.36039264348387
chr16-24400000	chr16	24400000	24500000	+	0.94252779433253
chr16-24500000	chr16	24500000	24600000	+	0.120600202987233
chr16-24600000	chr16	24600000	24700000	+	-0.403165397927024
chr16-24700000	chr16	24700000	24800000	+	-0.413198824427661
chr16-24800000	chr16	24800000	24900000	+	-0.0785989278773057
chr16-24900000	chr16	24900000	25000000	+	0.059985009655987
chr16-25000000	chr16	25000000	25100000	+	0.440010349328068
chr16-25100000	chr16	25100000	25200000	+	-0.677934050994033
chr16-25200000	chr16	25200000	25300000	+	-0.584033035589661
chr16-25300000	chr16	25300000	25400000	+	-0.151663173146301
chr16-25400000	chr16	25400000	25500000	+	0.40376009735834
chr16-25500000	chr16	25500000	25600000	+	0.738973554066832
chr16-25600000	chr16	25600000	25700000	+	-0.464902476356111
chr16-25700000	chr16	25700000	25800000	+	-0.548593184788727
chr16-25800000	chr16	25800000	25900000	+	-0.553185707707412
chr16-25900000	chr16	25900000	26000000	+	-0.697933054897712
chr16-26000000	chr16	26000000	26100000	+	-0.686950877336944
chr16-26100000	chr16	26100000	26200000	+	-0.521674413927945
chr16-26200000	chr16	26200000	26300000	+	-0.738292461149362
chr16-26300000	chr16	26300000	26400000	+	-0.771924997618662
chr16-26400000	chr16	26400000	26500000	+	-0.624894019202418
chr16-26500000	chr16	26500000	26600000	+	-0.770389862194005
chr16-26600000	chr16	26600000	26700000	+	-1.03128405337125
chr16-26700000	chr16	26700000	26800000	+	-1.05311364715045
chr16-26800000	chr16	26800000	26900000	+	-0.955020164706853
chr16-26900000	chr16	26900000	27000000	+	-0.583448979457793
chr16-27000000	chr16	27000000	27100000	+	-0.831330688854273
chr16-27100000	chr16	27100000	27200000	+	-0.868355237819861
chr16-27200000	chr16	27200000	27300000	+	-1.06866105359413
chr16-27300000	chr16	27300000	27400000	+	-0.79250112205089
chr16-27400000	chr16	27400000	27500000	+	-0.467281122044206
chr16-27500000	chr16	27500000	27600000	+	-0.915992269020723
chr16-27600000	chr16	27600000	27700000	+	-0.86681288167481
chr16-27700000	chr16	27700000	27800000	+	-0.960626957822174
chr16-27800000	chr16	27800000	27900000	+	-1.01294401888242
chr16-27900000	chr16	27900000	28000000	+	-0.959676443618469
chr16-28000000	chr16	28000000	28100000	+	-0.954961335887659
chr16-28100000	chr16	28100000	28200000	+	-0.881736508939245
chr16-28200000	chr16	28200000	28300000	+	-0.783195245970558
chr16-28300000	chr16	28300000	28400000	+	-0.795220989919984
chr16-28400000	chr16	28400000	28500000	+	-0.509378228352851
chr16-28500000	chr16	28500000	28600000	+	-0.0412815140845708
chr16-28600000	chr16	28600000	28700000	+	-0.386837776806534
chr16-28700000	chr16	28700000	28800000	+	-0.301558175406377
chr16-28800000	chr16	28800000	28900000	+	0.840852084682098
chr16-28900000	chr16	28900000	29000000	+	0.653797566452297
chr16-29000000	chr16	29000000	29100000	+	-0.221507206893542
chr16-29100000	chr16	29100000	29200000	+	-0.448138798792719
chr16-29200000	chr16	29200000	29300000	+	-0.326753705318838
chr16-29300000	chr16	29300000	29400000	+	-0.600610060823701
chr16-29400000	chr16	29400000	29500000	+	-0.0907608662427215
chr16-29500000	chr16	29500000	29600000	+	0.538788216817507
chr16-29600000	chr16	29600000	29700000	+	1.48472222545996
chr16-29700000	chr16	29700000	29800000	+	1.5250628604129
chr16-29800000	chr16	29800000	29900000	+	1.53590170349934
chr16-29900000	chr16	29900000	30000000	+	1.50038262034635
chr16-30000000	chr16	30000000	30100000	+	1.5536991884131
chr16-30100000	chr16	30100000	30200000	+	1.51893552639486
chr16-30200000	chr16	30200000	30300000	+	1.55860265067295
chr16-30300000	chr16	30300000	30400000	+	1.53629103811055
chr16-30400000	chr16	30400000	30500000	+	1.49606213391546
chr16-30500000	chr16	30500000	30600000	+	1.57215848224231
chr16-30600000	chr16	30600000	30700000	+	1.5242931537159
chr16-30700000	chr16	30700000	30800000	+	1.47363751694366
chr16-30800000	chr16	30800000	30900000	+	1.44454052715774
chr16-30900000	chr16	30900000	31000000	+	1.44848796124758
chr16-31000000	chr16	31000000	31100000	+	1.48010708335507
chr16-31100000	chr16	31100000	31200000	+	1.47746392255487
chr16-31200000	chr16	31200000	31300000	+	1.49805000911426
chr16-31300000	chr16	31300000	31400000	+	1.49238856484126
chr16-31400000	chr16	31400000	31500000	+	1.49659262757151
chr16-31500000	chr16	31500000	31600000	+	1.42335249826402
chr16-31600000	chr16	31600000	31700000	+	1.39840453147234
chr16-31700000	chr16	31700000	31800000	+	1.35890691481921
chr16-31800000	chr16	31800000	31900000	+	1.41304155129769
chr16-31900000	chr16	31900000	32000000	+	1.48403671466568
chr16-32000000	chr16	32000000	32100000	+	1.49854571880966
chr16-32100000	chr16	32100000	32200000	+	1.46543592334475
chr16-32200000	chr16	32200000	32300000	+	1.46087032437233
chr16-32300000	chr16	32300000	32400000	+	1.46017221861931
chr16-32400000	chr16	32400000	32500000	+	1.46505511721689
chr16-32500000	chr16	32500000	32600000	+	1.42201038756549
chr16-32600000	chr16	32600000	32700000	+	1.48460461526748
chr16-32700000	chr16	32700000	32800000	+	1.41154323455414
chr16-32800000	chr16	32800000	32900000	+	1.45065290739001
chr16-32900000	chr16	32900000	33000000	+	1.42276597468617
chr16-33000000	chr16	33000000	33100000	+	1.47473649746268
chr16-33100000	chr16	33100000	33200000	+	1.46321805216023
chr16-33200000	chr16	33200000	33300000	+	1.45713123484306
chr16-33300000	chr16	33300000	33400000	+	1.44758834462762
chr16-33400000	chr16	33400000	33500000	+	1.40521040056001
chr16-33500000	chr16	33500000	33600000	+	1.40473041240056
chr16-33600000	chr16	33600000	33700000	+	1.37518015287507
chr16-33700000	chr16	33700000	33800000	+	1.3921700377255
chr16-33800000	chr16	33800000	33900000	+	1.37922589194006
chr16-33900000	chr16	33900000	34000000	+	1.34410670809913
chr16-34000000	chr16	34000000	34100000	+	1.21235636732277
chr16-34100000	chr16	34100000	34200000	+	0.913181530104127
chr16-34200000	chr16	34200000	34300000	+	0.49146889142018
chr16-34300000	chr16	34300000	34400000	+	0.383094617245116
chr16-34400000	chr16	34400000	34500000	+	0.0839768689099733
chr16-34500000	chr16	34500000	34600000	+	0.422779704663435
chr16-34600000	chr16	34600000	34700000	+	0.917774049682062
chr16-34700000	chr16	34700000	34800000	+	0.859544033137415
chr16-34800000	chr16	34800000	34900000	+	0.56077563105435
chr16-34900000	chr16	34900000	35000000	+	0.979054358319801
chr16-35000000	chr16	35000000	35100000	+	1.24411236003696
chr16-35100000	chr16	35100000	35200000	+	1.06607619774615
chr16-35200000	chr16	35200000	35300000	+	0.964243147782018
chr16-35300000	chr16	35300000	35400000	+	1.08314167555168
chr16-35400000	chr16	35400000	35500000	+	1.20188554702508
chr16-35500000	chr16	35500000	35600000	+	1.25478702599222
chr16-35600000	chr16	35600000	35700000	+	1.31805843460538
chr16-35700000	chr16	35700000	35800000	+	1.38290401971826
chr16-35800000	chr16	35800000	35900000	+	1.38145669314536
chr16-35900000	chr16	35900000	36000000	+	1.44047265265041
chr16-36000000	chr16	36000000	36100000	+	1.34236148368759
chr16-36100000	chr16	36100000	36200000	+	0.367722676154296
chr16-36200000	chr16	36200000	36300000	+	0.0439207142157457
chr16-36300000	chr16	36300000	36400000	+	-0.113143124870387
chr16-36400000	chr16	36400000	36500000	+	0.298368317924628
chr16-36500000	chr16	36500000	36600000	+	0.667312077769123
chr16-36600000	chr16	36600000	36700000	+	1.10851331093879
chr16-36700000	chr16	36700000	36800000	+	1.12488969778324
chr16-36800000	chr16	36800000	36900000	+	1.1640015692569
chr16-36900000	chr16	36900000	37000000	+	0.78931426900109
chr16-37000000	chr16	37000000	37100000	+	0.33669130840722
chr16-37100000	chr16	37100000	37200000	+	-0.563905709872391
chr16-37200000	chr16	37200000	37300000	+	-0.749486225702914
chr16-37300000	chr16	37300000	37400000	+	-0.525675649169913
chr16-37400000	chr16	37400000	37500000	+	-0.198226504182051
chr16-37500000	chr16	37500000	37600000	+	0.845466074176016
chr16-37600000	chr16	37600000	37700000	+	0.90444595356946
chr16-37700000	chr16	37700000	37800000	+	1.03726892441189
chr16-37800000	chr16	37800000	37900000	+	1.11882578017613
chr16-37900000	chr16	37900000	38000000	+	1.18258481049617
chr16-38000000	chr16	38000000	38100000	+	1.18742476906946
chr16-38100000	chr16	38100000	38200000	+	1.30279483376464
chr16-38200000	chr16	38200000	38300000	+	1.28218113574123
chr16-38300000	chr16	38300000	38400000	+	1.4286030133468
chr16-38400000	chr16	38400000	38500000	+	1.45581736170594
chr16-38500000	chr16	38500000	38600000	+	1.40135842355269
chr16-38600000	chr16	38600000	38700000	+	1.06591296156256
chr16-38700000	chr16	38700000	38800000	+	0.904118587187146
chr16-38800000	chr16	38800000	38900000	+	0.438056047479606
chr16-38900000	chr16	38900000	39000000	+	0.393681487561636
chr16-39000000	chr16	39000000	39100000	+	-0.101625122878953
chr16-39100000	chr16	39100000	39200000	+	-0.887759378161321
chr16-39200000	chr16	39200000	39300000	+	-1.09380850590794
chr16-39300000	chr16	39300000	39400000	+	-1.16906734609466
chr16-39400000	chr16	39400000	39500000	+	-1.16012144647058
chr16-39500000	chr16	39500000	39600000	+	-1.13991458630712
chr16-39600000	chr16	39600000	39700000	+	-1.14481501520983
chr16-39700000	chr16	39700000	39800000	+	-1.15253307372553
chr16-39800000	chr16	39800000	39900000	+	-1.06365167154312
chr16-39900000	chr16	39900000	40000000	+	-1.12352215436281
chr16-40000000	chr16	40000000	40100000	+	-1.14277007973416
chr16-40100000	chr16	40100000	40200000	+	-1.17664291245857
chr16-40200000	chr16	40200000	40300000	+	-1.12578977680106
chr16-40300000	chr16	40300000	40400000	+	-1.17752260471173
chr16-40400000	chr16	40400000	40500000	+	-1.11243549028313
chr16-40500000	chr16	40500000	40600000	+	-0.976105629962917
chr16-40600000	chr16	40600000	40700000	+	-0.764045185732325
chr16-40700000	chr16	40700000	40800000	+	-1.07542569995973
chr16-40800000	chr16	40800000	40900000	+	-1.14224332845585
chr16-40900000	chr16	40900000	41000000	+	-1.05877169651814
chr16-41000000	chr16	41000000	41100000	+	-1.07666990549414
chr16-41100000	chr16	41100000	41200000	+	-1.09445604782583
chr16-41200000	chr16	41200000	41300000	+	-1.04549341780766
chr16-41300000	chr16	41300000	41400000	+	-1.14445780510465
chr16-41400000	chr16	41400000	41500000	+	-1.14846599193586
chr16-41500000	chr16	41500000	41600000	+	-1.04211024237139
chr16-41600000	chr16	41600000	41700000	+	-0.985163185319171
chr16-41700000	chr16	41700000	41800000	+	-1.12973635611172
chr16-41800000	chr16	41800000	41900000	+	-1.09401954256051
chr16-41900000	chr16	41900000	42000000	+	-1.12378805813811
chr16-42000000	chr16	42000000	42100000	+	-1.01019639382193
chr16-42100000	chr16	42100000	42200000	+	-0.378804975960382
chr16-42200000	chr16	42200000	42300000	+	0.249946261222178
chr16-42300000	chr16	42300000	42400000	+	0.662792948531673
chr16-42400000	chr16	42400000	42500000	+	0.385775896969301
chr16-42500000	chr16	42500000	42600000	+	0.704306931507969
chr16-42600000	chr16	42600000	42700000	+	0.434352774779094
chr16-42700000	chr16	42700000	42800000	+	0.713845958412479
chr16-42800000	chr16	42800000	42900000	+	0.686300752961548
chr16-42900000	chr16	42900000	43000000	+	-0.049257540817094
chr16-43000000	chr16	43000000	43100000	+	-0.734410330222066
chr16-43100000	chr16	43100000	43200000	+	-0.504006649877843
chr16-43200000	chr16	43200000	43300000	+	-0.800112139110381
chr16-43300000	chr16	43300000	43400000	+	-0.747272578463573
chr16-43400000	chr16	43400000	43500000	+	-0.48144488912796
chr16-43500000	chr16	43500000	43600000	+	0.507237688251423
chr16-43600000	chr16	43600000	43700000	+	0.688898731957594
chr16-43700000	chr16	43700000	43800000	+	0.688882392142169
chr16-43800000	chr16	43800000	43900000	+	1.04582177602901
chr16-43900000	chr16	43900000	44000000	+	1.13374728729305
chr16-44000000	chr16	44000000	44100000	+	1.1849623220491
chr16-44100000	chr16	44100000	44200000	+	1.45531658451496
chr16-44200000	chr16	44200000	44300000	+	1.34004328210797
chr16-44300000	chr16	44300000	44400000	+	1.40908405619767
chr16-44400000	chr16	44400000	44500000	+	1.20344017805789
chr16-44500000	chr16	44500000	44600000	+	1.28499316886975
chr16-44600000	chr16	44600000	44700000	+	1.06863419324755
chr16-44700000	chr16	44700000	44800000	+	0.779967541786536
chr16-44800000	chr16	44800000	44900000	+	-0.710145524563288
chr16-44900000	chr16	44900000	45000000	+	-0.671342547017763
chr16-45000000	chr16	45000000	45100000	+	0.115054981266374
chr16-45100000	chr16	45100000	45200000	+	0.559064805316789
chr16-45200000	chr16	45200000	45300000	+	-0.465389735665953
chr16-45300000	chr16	45300000	45400000	+	-0.569873108878034
chr16-45400000	chr16	45400000	45500000	+	-0.77947271928729
chr16-45500000	chr16	45500000	45600000	+	-0.678583931542615
chr16-45600000	chr16	45600000	45700000	+	-0.0232489764824839
chr16-45700000	chr16	45700000	45800000	+	0.651930625801577
chr16-45800000	chr16	45800000	45900000	+	-0.376130732743835
chr16-45900000	chr16	45900000	46000000	+	-0.374731769820356
chr16-46000000	chr16	46000000	46100000	+	0.0106982655629687
chr16-46100000	chr16	46100000	46200000	+	-0.568215027948172
chr16-46200000	chr16	46200000	46300000	+	-0.898787594532077
chr16-46300000	chr16	46300000	46400000	+	-0.790583003753238
chr16-46400000	chr16	46400000	46500000	+	-0.0552771928219709
chr16-46500000	chr16	46500000	46600000	+	-0.111546109430039
chr16-46600000	chr16	46600000	46700000	+	-0.833807549957069
chr16-46700000	chr16	46700000	46800000	+	-1.06384553150628
chr16-46800000	chr16	46800000	46900000	+	-1.16362599346158
chr16-46900000	chr16	46900000	47000000	+	-1.11207862721193
chr16-47000000	chr16	47000000	47100000	+	-1.1134540227122
chr16-47100000	chr16	47100000	47200000	+	-1.06359715161875
chr16-47200000	chr16	47200000	47300000	+	-1.18110342769239
chr16-47300000	chr16	47300000	47400000	+	-1.09862708622155
chr16-47400000	chr16	47400000	47500000	+	-1.12507995089735
chr16-47500000	chr16	47500000	47600000	+	-1.13785126224309
chr16-47600000	chr16	47600000	47700000	+	-1.11975076242243
chr16-47700000	chr16	47700000	47800000	+	-0.995304001859935
chr16-47800000	chr16	47800000	47900000	+	-1.02738104498727
chr16-47900000	chr16	47900000	48000000	+	-0.929859281518864
chr16-48000000	chr16	48000000	48100000	+	-0.798573716897384
chr16-48100000	chr16	48100000	48200000	+	-0.650640027136348
chr16-48200000	chr16	48200000	48300000	+	0.488148624704904
chr16-48300000	chr16	48300000	48400000	+	1.10263117648499
chr16-48400000	chr16	48400000	48500000	+	1.2531064951691
chr16-48500000	chr16	48500000	48600000	+	1.21981936243068
chr16-48600000	chr16	48600000	48700000	+	0.872953277382621
chr16-48700000	chr16	48700000	48800000	+	-0.460797760939312
chr16-48800000	chr16	48800000	48900000	+	-0.561143860724329
chr16-48900000	chr16	48900000	49000000	+	0.586960432397616
chr16-49000000	chr16	49000000	49100000	+	-0.455741274258459
chr16-49100000	chr16	49100000	49200000	+	-1.05283013938301
