#peakID	chr	start	end	strand	PC1
chr19-12000000	chr19	12000000	12100000	+	-0.225200805845351
chr19-12100000	chr19	12100000	12200000	+	-1.00279939785631
chr19-12200000	chr19	12200000	12300000	+	-1.13306053398894
chr19-12300000	chr19	12300000	12400000	+	-1.20332654524907
chr19-12400000	chr19	12400000	12500000	+	-0.642225285194079
chr19-12500000	chr19	12500000	12600000	+	-0.428799443849756
chr19-12600000	chr19	12600000	12700000	+	-0.97825655862461
chr19-12700000	chr19	12700000	12800000	+	-0.0612487715103207
chr19-12800000	chr19	12800000	12900000	+	-1.10080218047999
chr19-12900000	chr19	12900000	13000000	+	-1.27981728815761
chr19-13000000	chr19	13000000	13100000	+	-1.28408355818188
chr19-13100000	chr19	13100000	13200000	+	-1.27203587069687
chr19-13200000	chr19	13200000	13300000	+	-1.26494795817594
chr19-13300000	chr19	13300000	13400000	+	-1.27498735766982
chr19-13400000	chr19	13400000	13500000	+	-1.26745113724488
chr19-13500000	chr19	13500000	13600000	+	-1.22935819294313
chr19-13600000	chr19	13600000	13700000	+	-1.26153899775341
chr19-13700000	chr19	13700000	13800000	+	-1.00426506008675
chr19-13800000	chr19	13800000	13900000	+	-0.940876719394939
chr19-13900000	chr19	13900000	14000000	+	-0.979206189022773
chr19-14000000	chr19	14000000	14100000	+	-1.10959548975252
chr19-14100000	chr19	14100000	14200000	+	-1.17604257732168
chr19-14200000	chr19	14200000	14300000	+	-1.00712495349522
chr19-14300000	chr19	14300000	14400000	+	-0.924822279764862
chr19-14400000	chr19	14400000	14500000	+	0.333085029386194
chr19-14500000	chr19	14500000	14600000	+	1.03582903305987
chr19-14600000	chr19	14600000	14700000	+	0.956356890662773
chr19-14700000	chr19	14700000	14800000	+	0.185123030022782
chr19-14800000	chr19	14800000	14900000	+	0.482574637875349
chr19-14900000	chr19	14900000	15000000	+	-0.454816952610045
chr19-15000000	chr19	15000000	15100000	+	-0.824459241767384
chr19-15100000	chr19	15100000	15200000	+	-1.1182935777537
chr19-15200000	chr19	15200000	15300000	+	-1.13393934768169
chr19-15300000	chr19	15300000	15400000	+	-1.11123531432602
chr19-15400000	chr19	15400000	15500000	+	-1.15018695570346
chr19-15500000	chr19	15500000	15600000	+	-1.07147871861281
chr19-15600000	chr19	15600000	15700000	+	-0.88827934224735
chr19-15700000	chr19	15700000	15800000	+	-0.966249361625767
chr19-15800000	chr19	15800000	15900000	+	-0.516848040594591
chr19-15900000	chr19	15900000	16000000	+	0.923826413569282
chr19-16000000	chr19	16000000	16100000	+	0.335139649724956
chr19-16100000	chr19	16100000	16200000	+	0.459748611825624
chr19-16200000	chr19	16200000	16300000	+	0.222977651336395
chr19-16300000	chr19	16300000	16400000	+	0.249794418974989
chr19-16400000	chr19	16400000	16500000	+	0.802395883349549
chr19-16500000	chr19	16500000	16600000	+	0.550648569839866
chr19-16600000	chr19	16600000	16700000	+	0.786768934428659
chr19-16700000	chr19	16700000	16800000	+	0.822109374912911
chr19-16800000	chr19	16800000	16900000	+	0.308788590658461
chr19-16900000	chr19	16900000	17000000	+	-0.264613564192882
chr19-17000000	chr19	17000000	17100000	+	-0.0772518450246081
chr19-17100000	chr19	17100000	17200000	+	0.417655043803921
chr19-17200000	chr19	17200000	17300000	+	-0.239273623288746
chr19-17300000	chr19	17300000	17400000	+	0.0573275404158652
chr19-17400000	chr19	17400000	17500000	+	-0.8795746674146
chr19-17500000	chr19	17500000	17600000	+	-1.21447309011528
chr19-17600000	chr19	17600000	17700000	+	-1.24296257118632
chr19-17700000	chr19	17700000	17800000	+	-1.27799828107628
chr19-17800000	chr19	17800000	17900000	+	-1.1763235114264
chr19-17900000	chr19	17900000	18000000	+	-1.30223025559703
chr19-18000000	chr19	18000000	18100000	+	-1.3115660488949
chr19-18100000	chr19	18100000	18200000	+	-1.32323483520473
chr19-18200000	chr19	18200000	18300000	+	-1.30496938538227
chr19-18300000	chr19	18300000	18400000	+	-1.28820311308146
chr19-18400000	chr19	18400000	18500000	+	-1.22279563927429
chr19-18500000	chr19	18500000	18600000	+	-0.790864454696122
chr19-18600000	chr19	18600000	18700000	+	0.707043304255045
chr19-18700000	chr19	18700000	18800000	+	-0.227631816911921
chr19-18800000	chr19	18800000	18900000	+	-0.916344734306186
chr19-18900000	chr19	18900000	19000000	+	-1.13169119324965
chr19-19000000	chr19	19000000	19100000	+	-1.12909417682268
chr19-19100000	chr19	19100000	19200000	+	-1.03516666305212
chr19-19200000	chr19	19200000	19300000	+	-1.09662789466829
chr19-19300000	chr19	19300000	19400000	+	-1.17205050844428
chr19-19400000	chr19	19400000	19500000	+	-1.25386039023505
chr19-19500000	chr19	19500000	19600000	+	-1.25190523961886
chr19-19600000	chr19	19600000	19700000	+	-1.24417486330122
chr19-19700000	chr19	19700000	19800000	+	-1.26385956725484
chr19-19800000	chr19	19800000	19900000	+	-1.27226383060364
chr19-19900000	chr19	19900000	20000000	+	-1.2374432071325
chr19-20000000	chr19	20000000	20100000	+	-1.2156932043237
chr19-20100000	chr19	20100000	20200000	+	-1.11734369531033
chr19-20200000	chr19	20200000	20300000	+	-1.11496915059459
chr19-20300000	chr19	20300000	20400000	+	-0.832903531639009
chr19-20400000	chr19	20400000	20500000	+	-0.816006564063681
chr19-20500000	chr19	20500000	20600000	+	-1.0486153976916
chr19-20600000	chr19	20600000	20700000	+	-1.20975632807529
chr19-20700000	chr19	20700000	20800000	+	-0.975236428889094
chr19-20800000	chr19	20800000	20900000	+	-0.68177249270149
chr19-20900000	chr19	20900000	21000000	+	-0.224693239959872
chr19-21000000	chr19	21000000	21100000	+	-0.764120745022437
chr19-21100000	chr19	21100000	21200000	+	-0.575808336066291
chr19-21200000	chr19	21200000	21300000	+	-0.0397859061232521
chr19-21300000	chr19	21300000	21400000	+	-0.676280199624165
chr19-21400000	chr19	21400000	21500000	+	-0.907346302641312
chr19-21500000	chr19	21500000	21600000	+	-0.313833786814337
chr19-21600000	chr19	21600000	21700000	+	0.879734438342289
chr19-21700000	chr19	21700000	21800000	+	0.741238445088274
chr19-21800000	chr19	21800000	21900000	+	0.434432976469724
chr19-21900000	chr19	21900000	22000000	+	-0.962502268218224
chr19-22000000	chr19	22000000	22100000	+	-1.13084856532877
chr19-22100000	chr19	22100000	22200000	+	-1.08962771742664
chr19-22200000	chr19	22200000	22300000	+	-1.10600881758466
chr19-22300000	chr19	22300000	22400000	+	-1.14601439867862
chr19-22400000	chr19	22400000	22500000	+	-1.29049148959379
chr19-22500000	chr19	22500000	22600000	+	-1.2493318669635
chr19-22600000	chr19	22600000	22700000	+	-1.25125413993055
chr19-22700000	chr19	22700000	22800000	+	-1.16830637812359
chr19-22800000	chr19	22800000	22900000	+	-0.82328950734311
chr19-22900000	chr19	22900000	23000000	+	0.154132771380157
chr19-23000000	chr19	23000000	23100000	+	1.23397169660823
chr19-23100000	chr19	23100000	23200000	+	1.28786854855849
chr19-23200000	chr19	23200000	23300000	+	1.0208696694357
chr19-23300000	chr19	23300000	23400000	+	-0.108748112257661
chr19-23400000	chr19	23400000	23500000	+	0.222460979747665
chr19-23500000	chr19	23500000	23600000	+	0.0646327657397608
chr19-23600000	chr19	23600000	23700000	+	0.424739454572208
chr19-23700000	chr19	23700000	23800000	+	0.536900089612413
chr19-23800000	chr19	23800000	23900000	+	0.219245408189631
chr19-23900000	chr19	23900000	24000000	+	0.605118411173679
chr19-24000000	chr19	24000000	24100000	+	1.02567064311071
chr19-24100000	chr19	24100000	24200000	+	1.30173012006186
chr19-24200000	chr19	24200000	24300000	+	1.30453125793147
chr19-24300000	chr19	24300000	24400000	+	-0.0862127252977167
chr19-24400000	chr19	24400000	24500000	+	-0.0184782643759191
chr19-24500000	chr19	24500000	24600000	+	0.350974080159191
chr19-24600000	chr19	24600000	24700000	+	-0.216476121026696
chr19-24700000	chr19	24700000	24800000	+	-0.915856770852998
chr19-24800000	chr19	24800000	24900000	+	-0.363752996487165
chr19-24900000	chr19	24900000	25000000	+	0.8204328051841
chr19-25000000	chr19	25000000	25100000	+	0.0128167467510013
chr19-25100000	chr19	25100000	25200000	+	0.427484706967347
chr19-25200000	chr19	25200000	25300000	+	0.720047306933196
chr19-25300000	chr19	25300000	25400000	+	0.858587651588413
chr19-25400000	chr19	25400000	25500000	+	1.05286313885403
chr19-25500000	chr19	25500000	25600000	+	1.02524977309741
chr19-25600000	chr19	25600000	25700000	+	0.185915481991812
chr19-25700000	chr19	25700000	25800000	+	-1.01033512872089
chr19-25800000	chr19	25800000	25900000	+	-1.31293516777896
chr19-25900000	chr19	25900000	26000000	+	-1.32181445120117
chr19-26000000	chr19	26000000	26100000	+	-1.3119621548928
chr19-26100000	chr19	26100000	26200000	+	-1.21045585083996
chr19-26200000	chr19	26200000	26300000	+	-1.30533759343731
chr19-26300000	chr19	26300000	26400000	+	-1.31073748816377
chr19-26400000	chr19	26400000	26500000	+	-1.25012665029371
chr19-26500000	chr19	26500000	26600000	+	-1.00346706942748
chr19-26600000	chr19	26600000	26700000	+	-0.30472643431655
chr19-26700000	chr19	26700000	26800000	+	-0.493826118406121
chr19-26800000	chr19	26800000	26900000	+	-0.835495842770712
chr19-26900000	chr19	26900000	27000000	+	-1.20731145130828
chr19-27000000	chr19	27000000	27100000	+	-1.18031098325885
chr19-27100000	chr19	27100000	27200000	+	-1.14072464326815
chr19-27200000	chr19	27200000	27300000	+	-0.892354891677691
chr19-27300000	chr19	27300000	27400000	+	-0.22835130799793
chr19-27400000	chr19	27400000	27500000	+	-0.0366123666721408
chr19-27500000	chr19	27500000	27600000	+	-0.936427818538607
chr19-27600000	chr19	27600000	27700000	+	-0.672101012942016
chr19-27700000	chr19	27700000	27800000	+	-0.886657628786304
chr19-27800000	chr19	27800000	27900000	+	-0.664155600934034
chr19-27900000	chr19	27900000	28000000	+	-0.0404361285737533
chr19-28000000	chr19	28000000	28100000	+	-0.501417902377014
chr19-28100000	chr19	28100000	28200000	+	-0.400025397002088
chr19-28200000	chr19	28200000	28300000	+	-1.12085729763997
chr19-28300000	chr19	28300000	28400000	+	-1.13321435624051
chr19-28400000	chr19	28400000	28500000	+	-1.01865320319165
chr19-28500000	chr19	28500000	28600000	+	-0.114465817347313
chr19-28600000	chr19	28600000	28700000	+	0.404767017354062
chr19-28700000	chr19	28700000	28800000	+	0.237488045142108
chr19-28800000	chr19	28800000	28900000	+	0.624714620637967
chr19-28900000	chr19	28900000	29000000	+	0.888681421869082
chr19-29000000	chr19	29000000	29100000	+	1.28034864416507
chr19-29100000	chr19	29100000	29200000	+	1.22807110421722
chr19-29200000	chr19	29200000	29300000	+	1.17869808770425
chr19-29300000	chr19	29300000	29400000	+	1.103673953853
chr19-29400000	chr19	29400000	29500000	+	0.598033219762366
chr19-29500000	chr19	29500000	29600000	+	1.18739534623996
chr19-29600000	chr19	29600000	29700000	+	1.24648128882579
chr19-29700000	chr19	29700000	29800000	+	0.996859539181388
chr19-29800000	chr19	29800000	29900000	+	0.758195684967373
chr19-29900000	chr19	29900000	30000000	+	0.535773434759292
chr19-30000000	chr19	30000000	30100000	+	1.08798622853507
chr19-30100000	chr19	30100000	30200000	+	1.03892962023806
chr19-30200000	chr19	30200000	30300000	+	-0.230062210786248
chr19-30300000	chr19	30300000	30400000	+	-1.1253160929318
chr19-30400000	chr19	30400000	30500000	+	-1.03236421144808
chr19-30500000	chr19	30500000	30600000	+	-0.810932086138778
chr19-30600000	chr19	30600000	30700000	+	-1.13536215184691
chr19-30700000	chr19	30700000	30800000	+	-1.26274318589376
chr19-30800000	chr19	30800000	30900000	+	-1.2382772980745
chr19-30900000	chr19	30900000	31000000	+	-1.31985899472222
chr19-31000000	chr19	31000000	31100000	+	-0.776144257079478
chr19-31100000	chr19	31100000	31200000	+	-1.01551141853208
chr19-31200000	chr19	31200000	31300000	+	-1.34218710242403
chr19-31300000	chr19	31300000	31400000	+	-1.32054061583754
chr19-31400000	chr19	31400000	31500000	+	-1.32568094557987
chr19-31500000	chr19	31500000	31600000	+	-1.30964501915978
chr19-31600000	chr19	31600000	31700000	+	-1.15077270305801
chr19-31700000	chr19	31700000	31800000	+	-0.745683261945449
chr19-31800000	chr19	31800000	31900000	+	-1.16914128392935
chr19-31900000	chr19	31900000	32000000	+	-1.03304101845139
chr19-32000000	chr19	32000000	32100000	+	-0.905105820184726
chr19-32100000	chr19	32100000	32200000	+	0.767922033566906
chr19-32200000	chr19	32200000	32300000	+	1.19171208427161
chr19-32300000	chr19	32300000	32400000	+	1.04634102369396
chr19-32400000	chr19	32400000	32500000	+	0.652225044846117
chr19-32500000	chr19	32500000	32600000	+	0.522783786976818
chr19-32600000	chr19	32600000	32700000	+	0.953103130343403
chr19-32700000	chr19	32700000	32800000	+	1.1496645742107
chr19-32800000	chr19	32800000	32900000	+	0.90932487760551
chr19-32900000	chr19	32900000	33000000	+	0.337192719944933
chr19-33000000	chr19	33000000	33100000	+	-0.546814501409506
chr19-33100000	chr19	33100000	33200000	+	-0.635191853656933
chr19-33200000	chr19	33200000	33300000	+	-0.208008574584448
chr19-33300000	chr19	33300000	33400000	+	-0.835340653989606
chr19-33400000	chr19	33400000	33500000	+	-0.9250163685753
chr19-33500000	chr19	33500000	33600000	+	-1.10655839182246
chr19-33600000	chr19	33600000	33700000	+	-0.927176836010362
chr19-33800000	chr19	33800000	33900000	+	-0.534630283052135
chr19-33900000	chr19	33900000	34000000	+	-1.19917095552883
chr19-34000000	chr19	34000000	34100000	+	-1.1613519154527
chr19-34100000	chr19	34100000	34200000	+	-0.896479402499073
chr19-34200000	chr19	34200000	34300000	+	-0.481761851614602
chr19-34300000	chr19	34300000	34400000	+	-1.03274265484852
chr19-34400000	chr19	34400000	34500000	+	-1.04173928194027
chr19-34500000	chr19	34500000	34600000	+	-0.519634833785251
chr19-34600000	chr19	34600000	34700000	+	-0.311643872277356
chr19-34700000	chr19	34700000	34800000	+	-0.607460699235439
chr19-34800000	chr19	34800000	34900000	+	0.602414110646287
chr19-34900000	chr19	34900000	35000000	+	0.62027737446116
chr19-35000000	chr19	35000000	35100000	+	-0.872238612782324
chr19-35100000	chr19	35100000	35200000	+	-1.07060286992598
chr19-35200000	chr19	35200000	35300000	+	-1.24063156868311
chr19-35300000	chr19	35300000	35400000	+	-1.27948373330058
chr19-35400000	chr19	35400000	35500000	+	-1.31449919133703
chr19-35500000	chr19	35500000	35600000	+	-1.30220547814041
chr19-35600000	chr19	35600000	35700000	+	-1.26513624548672
chr19-35700000	chr19	35700000	35800000	+	-1.31245160438335
chr19-35800000	chr19	35800000	35900000	+	-1.30402459534255
chr19-35900000	chr19	35900000	36000000	+	-1.07636413832803
chr19-36000000	chr19	36000000	36100000	+	-0.660011408520163
chr19-36100000	chr19	36100000	36200000	+	-0.467845895118591
chr19-36200000	chr19	36200000	36300000	+	-0.825561576429086
chr19-36300000	chr19	36300000	36400000	+	-0.49472227767516
chr19-36400000	chr19	36400000	36500000	+	-0.112572479121122
chr19-36500000	chr19	36500000	36600000	+	-0.224329994363687
chr19-36600000	chr19	36600000	36700000	+	-0.535539868848779
chr19-36700000	chr19	36700000	36800000	+	0.374316090619555
chr19-36800000	chr19	36800000	36900000	+	1.18684741675292
chr19-36900000	chr19	36900000	37000000	+	1.2991156198502
chr19-37000000	chr19	37000000	37100000	+	1.25609751326924
chr19-37100000	chr19	37100000	37200000	+	1.16132002631766
chr19-37200000	chr19	37200000	37300000	+	1.29531056578611
chr19-37300000	chr19	37300000	37400000	+	1.34593097884086
chr19-37400000	chr19	37400000	37500000	+	1.32440200113804
chr19-37500000	chr19	37500000	37600000	+	1.25841772622962
chr19-37600000	chr19	37600000	37700000	+	1.14382611306293
chr19-37700000	chr19	37700000	37800000	+	0.593777346243909
chr19-37800000	chr19	37800000	37900000	+	0.852977675593552
chr19-37900000	chr19	37900000	38000000	+	1.06503706920204
chr19-38000000	chr19	38000000	38100000	+	1.28152679472546
chr19-38100000	chr19	38100000	38200000	+	1.08381952243885
chr19-38200000	chr19	38200000	38300000	+	1.22686423727329
chr19-38300000	chr19	38300000	38400000	+	1.22168442526097
chr19-38400000	chr19	38400000	38500000	+	1.00598306723165
chr19-38500000	chr19	38500000	38600000	+	0.489527049172097
chr19-38600000	chr19	38600000	38700000	+	0.14840262824642
chr19-38700000	chr19	38700000	38800000	+	0.732117146648405
chr19-38800000	chr19	38800000	38900000	+	1.19955173783636
chr19-38900000	chr19	38900000	39000000	+	0.900271632815745
chr19-39000000	chr19	39000000	39100000	+	-1.01640509094292
chr19-39100000	chr19	39100000	39200000	+	-1.12396946366052
chr19-39200000	chr19	39200000	39300000	+	-1.21042487480038
chr19-39300000	chr19	39300000	39400000	+	-1.07993770794829
chr19-39400000	chr19	39400000	39500000	+	-1.1402357240993
chr19-39500000	chr19	39500000	39600000	+	-1.19910538584903
chr19-39900000	chr19	39900000	40000000	+	-0.819139058794074
chr19-40000000	chr19	40000000	40100000	+	-0.979404056468464
chr19-40100000	chr19	40100000	40200000	+	-0.821446494871995
chr19-40200000	chr19	40200000	40300000	+	0.283992128195312
chr19-40300000	chr19	40300000	40400000	+	0.626168297719709
chr19-40400000	chr19	40400000	40500000	+	0.445240033068146
chr19-40500000	chr19	40500000	40600000	+	0.78854147881257
chr19-40600000	chr19	40600000	40700000	+	0.87806522475312
chr19-40700000	chr19	40700000	40800000	+	0.820583014231593
chr19-40800000	chr19	40800000	40900000	+	0.947503193693958
chr19-40900000	chr19	40900000	41000000	+	0.97797564156125
chr19-41000000	chr19	41000000	41100000	+	0.712412657763822
chr19-41100000	chr19	41100000	41200000	+	0.0985253747698599
chr19-41200000	chr19	41200000	41300000	+	0.870796019672479
chr19-41300000	chr19	41300000	41400000	+	0.660477661384089
chr19-41400000	chr19	41400000	41500000	+	1.14300604646371
chr19-41500000	chr19	41500000	41600000	+	1.19299302792314
chr19-41600000	chr19	41600000	41700000	+	1.23776947727864
chr19-41700000	chr19	41700000	41800000	+	1.28947327510245
chr19-41800000	chr19	41800000	41900000	+	1.36150622627849
chr19-41900000	chr19	41900000	42000000	+	1.33585622437265
chr19-42000000	chr19	42000000	42100000	+	1.35916853238081
chr19-42100000	chr19	42100000	42200000	+	1.34399960905118
chr19-42200000	chr19	42200000	42300000	+	1.1312418205275
chr19-42300000	chr19	42300000	42400000	+	0.95369494384132
chr19-42400000	chr19	42400000	42500000	+	0.743521860295634
chr19-42500000	chr19	42500000	42600000	+	0.641697422288834
chr19-42600000	chr19	42600000	42700000	+	0.385211582690547
chr19-42700000	chr19	42700000	42800000	+	0.32026979642198
chr19-42800000	chr19	42800000	42900000	+	-0.679460727307162
chr19-42900000	chr19	42900000	43000000	+	-0.924716855034552
chr19-43000000	chr19	43000000	43100000	+	-1.03497752357591
chr19-43100000	chr19	43100000	43200000	+	-1.07399105981161
chr19-43200000	chr19	43200000	43300000	+	-0.967870938303885
chr19-43300000	chr19	43300000	43400000	+	-0.680082405223491
chr19-43400000	chr19	43400000	43500000	+	0.533107586048656
chr19-43500000	chr19	43500000	43600000	+	1.11674075634188
chr19-43600000	chr19	43600000	43700000	+	1.18606581762652
chr19-43700000	chr19	43700000	43800000	+	1.27425192831429
chr19-43800000	chr19	43800000	43900000	+	1.32227600933301
chr19-43900000	chr19	43900000	44000000	+	1.33613988101884
chr19-44000000	chr19	44000000	44100000	+	1.33602617143695
chr19-44100000	chr19	44100000	44200000	+	1.34197059882218
chr19-44200000	chr19	44200000	44300000	+	1.31545593682549
chr19-44300000	chr19	44300000	44400000	+	1.32215046435451
chr19-44400000	chr19	44400000	44500000	+	1.29281448292234
chr19-44500000	chr19	44500000	44600000	+	1.31508713457337
chr19-44600000	chr19	44600000	44700000	+	1.28661919262159
chr19-44700000	chr19	44700000	44800000	+	1.22731568203627
chr19-44800000	chr19	44800000	44900000	+	1.2166343726608
chr19-44900000	chr19	44900000	45000000	+	1.33465094026014
chr19-45000000	chr19	45000000	45100000	+	1.34149951483497
chr19-45100000	chr19	45100000	45200000	+	1.27376982679306
chr19-45200000	chr19	45200000	45300000	+	1.25850296474638
chr19-45300000	chr19	45300000	45400000	+	1.22935869579899
chr19-45400000	chr19	45400000	45500000	+	1.15157506528482
chr19-45500000	chr19	45500000	45600000	+	1.24192293143532
chr19-45600000	chr19	45600000	45700000	+	1.25215743288782
chr19-45700000	chr19	45700000	45800000	+	1.32983743802731
chr19-45800000	chr19	45800000	45900000	+	1.27913864291708
chr19-45900000	chr19	45900000	46000000	+	1.27648126360681
chr19-46000000	chr19	46000000	46100000	+	1.24375823181738
chr19-46100000	chr19	46100000	46200000	+	1.25019974786555
chr19-46200000	chr19	46200000	46300000	+	1.24121738783065
chr19-46300000	chr19	46300000	46400000	+	1.28967550291171
chr19-46400000	chr19	46400000	46500000	+	1.30540112616533
chr19-46500000	chr19	46500000	46600000	+	1.31886812790545
chr19-46600000	chr19	46600000	46700000	+	1.30244741814698
chr19-46700000	chr19	46700000	46800000	+	1.27896384642212
chr19-46800000	chr19	46800000	46900000	+	1.23039912750339
chr19-46900000	chr19	46900000	47000000	+	1.29213984308692
chr19-47000000	chr19	47000000	47100000	+	1.30949844204175
chr19-47100000	chr19	47100000	47200000	+	1.30162854026279
chr19-47200000	chr19	47200000	47300000	+	1.21992369639058
chr19-47300000	chr19	47300000	47400000	+	1.18939935754165
chr19-47400000	chr19	47400000	47500000	+	1.14846932526243
chr19-47500000	chr19	47500000	47600000	+	1.0625542001438
chr19-47600000	chr19	47600000	47700000	+	0.898973746732231
chr19-47700000	chr19	47700000	47800000	+	0.900184901865149
chr19-47800000	chr19	47800000	47900000	+	0.710717988603697
chr19-47900000	chr19	47900000	48000000	+	0.0587636596247502
chr19-48000000	chr19	48000000	48100000	+	-0.836440360963078
chr19-48100000	chr19	48100000	48200000	+	-0.867899101412097
chr19-48200000	chr19	48200000	48300000	+	-0.857988503090317
chr19-48300000	chr19	48300000	48400000	+	-1.0072462410886
chr19-48400000	chr19	48400000	48500000	+	-1.14937400154973
chr19-48500000	chr19	48500000	48600000	+	-1.17662254494813
chr19-48600000	chr19	48600000	48700000	+	-1.16580201882012
chr19-48700000	chr19	48700000	48800000	+	-1.14194868599947
chr19-48800000	chr19	48800000	48900000	+	-1.14413547954022
chr19-48900000	chr19	48900000	49000000	+	-1.12895088374131
chr19-49000000	chr19	49000000	49100000	+	-1.15150350027386
chr19-49100000	chr19	49100000	49200000	+	-1.16287297230193
chr19-49200000	chr19	49200000	49300000	+	-1.07634157039165
chr19-49300000	chr19	49300000	49400000	+	-1.05913037979659
chr19-49400000	chr19	49400000	49500000	+	-1.09483084753657
chr19-49500000	chr19	49500000	49600000	+	-1.10438444072311
chr19-49600000	chr19	49600000	49700000	+	-1.08266584613752
chr19-49700000	chr19	49700000	49800000	+	-1.07515548516366
chr19-49800000	chr19	49800000	49900000	+	-0.972813132132281
chr19-49900000	chr19	49900000	50000000	+	-0.959415673373282
chr19-50000000	chr19	50000000	50100000	+	-1.07344367605979
