#peakID	chr	start	end	strand	PC1
chr6-8500000	chr6	8500000	8600000	+	-0.332399950977469
chr6-8600000	chr6	8600000	8700000	+	-0.47855395108715
chr6-8700000	chr6	8700000	8800000	+	-0.164342886230774
chr6-8800000	chr6	8800000	8900000	+	-0.663740269190301
chr6-8900000	chr6	8900000	9000000	+	-0.667453558061438
chr6-9000000	chr6	9000000	9100000	+	-1.0240371815149
chr6-9100000	chr6	9100000	9200000	+	-1.13775566358845
chr6-9200000	chr6	9200000	9300000	+	-1.08831612618765
chr6-9300000	chr6	9300000	9400000	+	-1.13061973308135
chr6-9400000	chr6	9400000	9500000	+	-1.11566950506963
chr6-9500000	chr6	9500000	9600000	+	-1.02677675294374
chr6-9600000	chr6	9600000	9700000	+	-0.837974950023744
chr6-9700000	chr6	9700000	9800000	+	-1.04983582490021
chr6-9800000	chr6	9800000	9900000	+	-1.04076489480321
chr6-9900000	chr6	9900000	10000000	+	-1.06976873884861
chr6-10000000	chr6	10000000	10100000	+	-0.798168654601452
chr6-10100000	chr6	10100000	10200000	+	-0.639183307744368
chr6-10200000	chr6	10200000	10300000	+	-0.735587094703354
chr6-10300000	chr6	10300000	10400000	+	-0.888546721186065
chr6-10400000	chr6	10400000	10500000	+	-0.94074246983268
chr6-10500000	chr6	10500000	10600000	+	-0.75658752724491
chr6-10600000	chr6	10600000	10700000	+	-0.937451834102568
chr6-10700000	chr6	10700000	10800000	+	-1.08687849834044
chr6-10800000	chr6	10800000	10900000	+	-1.05425544175241
chr6-10900000	chr6	10900000	11000000	+	-1.01056350547408
chr6-11000000	chr6	11000000	11100000	+	-1.01776587414062
chr6-11100000	chr6	11100000	11200000	+	-1.06524486425213
chr6-11200000	chr6	11200000	11300000	+	-0.945125541552437
chr6-11300000	chr6	11300000	11400000	+	-1.04885073313833
chr6-11400000	chr6	11400000	11500000	+	-1.04503788165392
chr6-11500000	chr6	11500000	11600000	+	-1.15111243104765
chr6-11600000	chr6	11600000	11700000	+	-1.07310050811547
chr6-11700000	chr6	11700000	11800000	+	-0.912403511621204
chr6-11800000	chr6	11800000	11900000	+	-0.548778511092906
chr6-11900000	chr6	11900000	12000000	+	0.436875344548992
chr6-12000000	chr6	12000000	12100000	+	0.00105110943019363
chr6-12100000	chr6	12100000	12200000	+	-0.562183633654217
chr6-12200000	chr6	12200000	12300000	+	-0.713686339292515
chr6-12300000	chr6	12300000	12400000	+	-0.724413585748727
chr6-12400000	chr6	12400000	12500000	+	-0.791689375549726
chr6-12500000	chr6	12500000	12600000	+	-0.647374373015533
chr6-12600000	chr6	12600000	12700000	+	-0.393880012665469
chr6-12700000	chr6	12700000	12800000	+	-0.28301983494359
chr6-12800000	chr6	12800000	12900000	+	0.249323821064307
chr6-12900000	chr6	12900000	13000000	+	-0.546018322951134
chr6-13000000	chr6	13000000	13100000	+	-0.374236560201005
chr6-13100000	chr6	13100000	13200000	+	-0.713031690954028
chr6-13200000	chr6	13200000	13300000	+	-0.873089711533927
chr6-13300000	chr6	13300000	13400000	+	-1.06625846015103
chr6-13400000	chr6	13400000	13500000	+	-1.02673164939991
chr6-13500000	chr6	13500000	13600000	+	-0.67145205653536
chr6-13600000	chr6	13600000	13700000	+	-0.0411301114824133
chr6-13700000	chr6	13700000	13800000	+	-0.523556333546577
chr6-13800000	chr6	13800000	13900000	+	-0.117524892863515
chr6-13900000	chr6	13900000	14000000	+	-1.00341623676952
chr6-14000000	chr6	14000000	14100000	+	-1.11973705304239
chr6-14100000	chr6	14100000	14200000	+	-1.15458171463011
chr6-14200000	chr6	14200000	14300000	+	-1.03627841085115
chr6-14300000	chr6	14300000	14400000	+	-1.16899302077238
chr6-14400000	chr6	14400000	14500000	+	-1.06784145571858
chr6-14500000	chr6	14500000	14600000	+	-0.974296463806052
chr6-14600000	chr6	14600000	14700000	+	-1.05201720701694
chr6-14700000	chr6	14700000	14800000	+	-1.07713917094382
chr6-14800000	chr6	14800000	14900000	+	-0.792234713661261
chr6-14900000	chr6	14900000	15000000	+	-0.830508760598159
chr6-15000000	chr6	15000000	15100000	+	-1.10844410381929
chr6-15100000	chr6	15100000	15200000	+	-1.03045042078911
chr6-15200000	chr6	15200000	15300000	+	-1.09183240756786
chr6-15300000	chr6	15300000	15400000	+	-1.02270723462484
chr6-15400000	chr6	15400000	15500000	+	-0.983472630818705
chr6-15500000	chr6	15500000	15600000	+	-0.832760528638636
chr6-15600000	chr6	15600000	15700000	+	-0.61431095615139
chr6-15700000	chr6	15700000	15800000	+	-0.217252557552389
chr6-15800000	chr6	15800000	15900000	+	-0.84364149883391
chr6-15900000	chr6	15900000	16000000	+	-0.840099214415275
chr6-16000000	chr6	16000000	16100000	+	-1.0431317183832
chr6-16100000	chr6	16100000	16200000	+	-1.02444162269341
chr6-16200000	chr6	16200000	16300000	+	-0.761369164446598
chr6-16300000	chr6	16300000	16400000	+	-0.485382473741759
chr6-16400000	chr6	16400000	16500000	+	-1.00297769959564
chr6-16500000	chr6	16500000	16600000	+	-0.860265469773171
chr6-16600000	chr6	16600000	16700000	+	-0.936147065399675
chr6-16700000	chr6	16700000	16800000	+	-0.909625221477878
chr6-16800000	chr6	16800000	16900000	+	-0.978581888680777
chr6-16900000	chr6	16900000	17000000	+	-0.840501920801385
chr6-17000000	chr6	17000000	17100000	+	-0.177197467298739
chr6-17100000	chr6	17100000	17200000	+	-0.760756747476905
chr6-17200000	chr6	17200000	17300000	+	-0.652263546885108
chr6-17300000	chr6	17300000	17400000	+	-0.438780969852385
chr6-17400000	chr6	17400000	17500000	+	-0.319860629097156
chr6-17500000	chr6	17500000	17600000	+	-0.307096356524868
chr6-17600000	chr6	17600000	17700000	+	0.674176335599712
chr6-17700000	chr6	17700000	17800000	+	0.387632534082861
chr6-17800000	chr6	17800000	17900000	+	0.0267735655544925
chr6-17900000	chr6	17900000	18000000	+	-0.336893736318521
chr6-18000000	chr6	18000000	18100000	+	-0.46103655940907
chr6-18100000	chr6	18100000	18200000	+	-0.47871355768371
chr6-18200000	chr6	18200000	18300000	+	-0.491713713821252
chr6-18300000	chr6	18300000	18400000	+	-0.743912064944856
chr6-18400000	chr6	18400000	18500000	+	-0.491423775836228
chr6-18500000	chr6	18500000	18600000	+	-0.535927661833028
chr6-18600000	chr6	18600000	18700000	+	-0.830007497917447
chr6-18700000	chr6	18700000	18800000	+	-0.599927723869774
chr6-18800000	chr6	18800000	18900000	+	-0.52622608354347
chr6-18900000	chr6	18900000	19000000	+	-0.997327884827282
chr6-19000000	chr6	19000000	19100000	+	-0.99655328361571
chr6-19100000	chr6	19100000	19200000	+	-0.980425072551305
chr6-19200000	chr6	19200000	19300000	+	-1.06156369508282
chr6-19300000	chr6	19300000	19400000	+	-1.0802495220774
chr6-19400000	chr6	19400000	19500000	+	-1.08211950376201
chr6-19500000	chr6	19500000	19600000	+	-1.13390106526296
chr6-19600000	chr6	19600000	19700000	+	-1.05281175425049
chr6-19700000	chr6	19700000	19800000	+	-0.925705718346815
chr6-19800000	chr6	19800000	19900000	+	-0.800939130218114
chr6-19900000	chr6	19900000	20000000	+	-0.897807440821302
chr6-20000000	chr6	20000000	20100000	+	-1.03449904803771
chr6-20100000	chr6	20100000	20200000	+	-0.984551718725395
chr6-20200000	chr6	20200000	20300000	+	-1.13837177415727
chr6-20300000	chr6	20300000	20400000	+	-1.14035332441476
chr6-20400000	chr6	20400000	20500000	+	-1.07667467649939
chr6-20500000	chr6	20500000	20600000	+	-0.947459612817156
chr6-20600000	chr6	20600000	20700000	+	-0.635617027659567
chr6-20700000	chr6	20700000	20800000	+	-0.697320850931976
chr6-20800000	chr6	20800000	20900000	+	-0.956415004237792
chr6-20900000	chr6	20900000	21000000	+	-1.13557004511635
chr6-21000000	chr6	21000000	21100000	+	-1.06841298508748
chr6-21100000	chr6	21100000	21200000	+	-1.12686076399969
chr6-21200000	chr6	21200000	21300000	+	-0.968820531814
chr6-21300000	chr6	21300000	21400000	+	-1.00619813600617
chr6-21400000	chr6	21400000	21500000	+	-1.08679361384894
chr6-21500000	chr6	21500000	21600000	+	-1.08681428468842
chr6-21600000	chr6	21600000	21700000	+	-1.09902557547263
chr6-21700000	chr6	21700000	21800000	+	-0.88955450687986
chr6-21800000	chr6	21800000	21900000	+	-0.441805641587946
chr6-21900000	chr6	21900000	22000000	+	0.325779017154767
chr6-22000000	chr6	22000000	22100000	+	0.170983250341895
chr6-22100000	chr6	22100000	22200000	+	-0.406373687025519
chr6-22200000	chr6	22200000	22300000	+	-0.270346178784271
chr6-22300000	chr6	22300000	22400000	+	0.80001026926558
chr6-22400000	chr6	22400000	22500000	+	0.406192538091068
chr6-22500000	chr6	22500000	22600000	+	-0.295712140997821
chr6-22600000	chr6	22600000	22700000	+	-0.670112281433054
chr6-22700000	chr6	22700000	22800000	+	-0.800194658698608
chr6-22800000	chr6	22800000	22900000	+	-0.568689917454346
chr6-22900000	chr6	22900000	23000000	+	-0.342061973223213
chr6-23000000	chr6	23000000	23100000	+	0.331227075422099
chr6-23100000	chr6	23100000	23200000	+	0.317316094117845
chr6-23200000	chr6	23200000	23300000	+	0.31371339320538
chr6-23300000	chr6	23300000	23400000	+	0.0586624201841598
chr6-23400000	chr6	23400000	23500000	+	-0.0598242263036403
chr6-23500000	chr6	23500000	23600000	+	-0.858665712564384
chr6-23600000	chr6	23600000	23700000	+	-0.900834569047734
chr6-23700000	chr6	23700000	23800000	+	-0.638760294362219
chr6-23800000	chr6	23800000	23900000	+	-0.244884011116192
chr6-23900000	chr6	23900000	24000000	+	-0.759139085981726
chr6-24000000	chr6	24000000	24100000	+	-0.612614885820581
chr6-24100000	chr6	24100000	24200000	+	-0.670500740826479
chr6-24200000	chr6	24200000	24300000	+	-0.669012850097587
chr6-24300000	chr6	24300000	24400000	+	-0.573497582398775
chr6-24400000	chr6	24400000	24500000	+	-0.628044835825887
chr6-24500000	chr6	24500000	24600000	+	-0.0780064619355805
chr6-24600000	chr6	24600000	24700000	+	0.422437108698443
chr6-24700000	chr6	24700000	24800000	+	-0.691216488059151
chr6-24800000	chr6	24800000	24900000	+	-1.01347298879024
chr6-24900000	chr6	24900000	25000000	+	-0.734711242179314
chr6-25000000	chr6	25000000	25100000	+	-0.389152100822583
chr6-25100000	chr6	25100000	25200000	+	-0.950625376074919
chr6-25200000	chr6	25200000	25300000	+	-1.06069407344953
chr6-25300000	chr6	25300000	25400000	+	-1.07825232329393
chr6-25400000	chr6	25400000	25500000	+	-1.1557817259382
chr6-25500000	chr6	25500000	25600000	+	-0.981962068345838
chr6-25600000	chr6	25600000	25700000	+	-0.890895175464172
chr6-25700000	chr6	25700000	25800000	+	-0.396536540771971
chr6-25800000	chr6	25800000	25900000	+	-0.615882188526914
chr6-25900000	chr6	25900000	26000000	+	-0.924121519739759
chr6-26000000	chr6	26000000	26100000	+	-1.13499901561505
chr6-26100000	chr6	26100000	26200000	+	-1.18112386558349
chr6-26200000	chr6	26200000	26300000	+	-1.00685131370889
chr6-26300000	chr6	26300000	26400000	+	-0.937672048908022
chr6-26400000	chr6	26400000	26500000	+	-1.08574180685497
chr6-26500000	chr6	26500000	26600000	+	-0.983158872598025
chr6-26600000	chr6	26600000	26700000	+	-1.0120082149787
chr6-26700000	chr6	26700000	26800000	+	-0.839078224603832
chr6-26800000	chr6	26800000	26900000	+	-0.818869924826186
chr6-26900000	chr6	26900000	27000000	+	-0.93759398731319
chr6-27000000	chr6	27000000	27100000	+	-1.12636181122017
chr6-27100000	chr6	27100000	27200000	+	-0.976115711695166
chr6-27200000	chr6	27200000	27300000	+	-0.888321326868156
chr6-27300000	chr6	27300000	27400000	+	-0.950370531687651
chr6-27400000	chr6	27400000	27500000	+	-1.09962208543322
chr6-27500000	chr6	27500000	27600000	+	-1.03279770226941
chr6-27600000	chr6	27600000	27700000	+	-0.90681395066486
chr6-27700000	chr6	27700000	27800000	+	-1.12210506199645
chr6-27800000	chr6	27800000	27900000	+	-1.1043661646417
chr6-27900000	chr6	27900000	28000000	+	-1.00082790841205
chr6-28000000	chr6	28000000	28100000	+	-0.856474261349828
chr6-28100000	chr6	28100000	28200000	+	-0.293105928602546
chr6-28200000	chr6	28200000	28300000	+	-0.0878556414044634
chr6-28300000	chr6	28300000	28400000	+	-0.22583348124809
chr6-28400000	chr6	28400000	28500000	+	0.661691981252951
chr6-28500000	chr6	28500000	28600000	+	1.08551500636514
chr6-28600000	chr6	28600000	28700000	+	0.940678169432696
chr6-28700000	chr6	28700000	28800000	+	0.855531211544351
chr6-28800000	chr6	28800000	28900000	+	0.916361112883992
chr6-28900000	chr6	28900000	29000000	+	1.24686978819369
chr6-29000000	chr6	29000000	29100000	+	1.25300694185382
chr6-29100000	chr6	29100000	29200000	+	1.40434509803883
chr6-29200000	chr6	29200000	29300000	+	1.45392446820561
chr6-29300000	chr6	29300000	29400000	+	1.48370376708957
chr6-29400000	chr6	29400000	29500000	+	1.48056870629504
chr6-29500000	chr6	29500000	29600000	+	1.46646609015961
chr6-29600000	chr6	29600000	29700000	+	1.46888036902614
chr6-29700000	chr6	29700000	29800000	+	1.47986583824282
chr6-29800000	chr6	29800000	29900000	+	1.45513847666058
chr6-29900000	chr6	29900000	30000000	+	1.45460307565532
chr6-30000000	chr6	30000000	30100000	+	1.43704173997516
chr6-30100000	chr6	30100000	30200000	+	1.44438589556581
chr6-30200000	chr6	30200000	30300000	+	1.46445957749365
chr6-30300000	chr6	30300000	30400000	+	1.48018622388405
chr6-30400000	chr6	30400000	30500000	+	1.47369703862172
chr6-30500000	chr6	30500000	30600000	+	1.422530304929
chr6-30600000	chr6	30600000	30700000	+	1.28779388718682
chr6-30700000	chr6	30700000	30800000	+	1.32271172523104
chr6-30800000	chr6	30800000	30900000	+	1.25070945617962
chr6-30900000	chr6	30900000	31000000	+	1.28325763888944
chr6-31000000	chr6	31000000	31100000	+	1.33958555017115
chr6-31100000	chr6	31100000	31200000	+	1.40488794477304
chr6-31200000	chr6	31200000	31300000	+	1.45105694012071
chr6-31300000	chr6	31300000	31400000	+	1.43654777076059
chr6-31400000	chr6	31400000	31500000	+	1.4095030002952
chr6-31500000	chr6	31500000	31600000	+	1.33460981866815
chr6-31600000	chr6	31600000	31700000	+	1.10654705922365
chr6-31700000	chr6	31700000	31800000	+	0.526535032924709
chr6-31800000	chr6	31800000	31900000	+	0.571658938001933
chr6-31900000	chr6	31900000	32000000	+	0.696467275627614
chr6-32000000	chr6	32000000	32100000	+	0.379182970898718
chr6-32100000	chr6	32100000	32200000	+	0.222213139214245
chr6-32200000	chr6	32200000	32300000	+	0.1253750327052
chr6-32300000	chr6	32300000	32400000	+	0.0542652860474646
chr6-32400000	chr6	32400000	32500000	+	-0.100727827520407
chr6-32500000	chr6	32500000	32600000	+	0.129052023204027
chr6-32600000	chr6	32600000	32700000	+	0.0189347999448375
chr6-32700000	chr6	32700000	32800000	+	0.302324812091961
chr6-32800000	chr6	32800000	32900000	+	0.616793504634318
chr6-32900000	chr6	32900000	33000000	+	0.736020938457325
chr6-33000000	chr6	33000000	33100000	+	0.863092833352211
chr6-33100000	chr6	33100000	33200000	+	0.42106387761009
chr6-33200000	chr6	33200000	33300000	+	1.05902371136529
chr6-33300000	chr6	33300000	33400000	+	1.18769939637401
chr6-33400000	chr6	33400000	33500000	+	1.06504246418165
chr6-33500000	chr6	33500000	33600000	+	0.901502097428722
chr6-33600000	chr6	33600000	33700000	+	0.645176136128048
chr6-33700000	chr6	33700000	33800000	+	0.521236536321705
chr6-33800000	chr6	33800000	33900000	+	0.711566953458519
chr6-33900000	chr6	33900000	34000000	+	0.75695486018774
chr6-34000000	chr6	34000000	34100000	+	0.935649504346863
chr6-34100000	chr6	34100000	34200000	+	1.24170088739545
chr6-34200000	chr6	34200000	34300000	+	1.16347162464802
chr6-34300000	chr6	34300000	34400000	+	1.43312577912835
chr6-34400000	chr6	34400000	34500000	+	1.30774076949356
chr6-34500000	chr6	34500000	34600000	+	1.20958625136958
chr6-34600000	chr6	34600000	34700000	+	1.1592425790099
chr6-34700000	chr6	34700000	34800000	+	1.23392154091312
chr6-34800000	chr6	34800000	34900000	+	1.33410139368567
chr6-34900000	chr6	34900000	35000000	+	1.46651696374377
chr6-35000000	chr6	35000000	35100000	+	1.4452548157281
chr6-35100000	chr6	35100000	35200000	+	1.43112228397062
chr6-35200000	chr6	35200000	35300000	+	1.3399176187634
chr6-35300000	chr6	35300000	35400000	+	0.759419357454919
chr6-35400000	chr6	35400000	35500000	+	-0.178032405121357
chr6-35500000	chr6	35500000	35600000	+	-0.0565074918838786
chr6-35600000	chr6	35600000	35700000	+	-0.879118906742803
chr6-35700000	chr6	35700000	35800000	+	-0.680237885516173
chr6-35800000	chr6	35800000	35900000	+	-0.479474292907418
chr6-35900000	chr6	35900000	36000000	+	-0.77901469646733
chr6-36000000	chr6	36000000	36100000	+	-0.909448942080575
chr6-36100000	chr6	36100000	36200000	+	-0.995730445394595
chr6-36200000	chr6	36200000	36300000	+	-0.96179738690783
chr6-36300000	chr6	36300000	36400000	+	-0.86421636152522
chr6-36400000	chr6	36400000	36500000	+	-0.867818267251405
chr6-36500000	chr6	36500000	36600000	+	-0.861573536111473
chr6-36600000	chr6	36600000	36700000	+	-0.774482065987157
chr6-36700000	chr6	36700000	36800000	+	-0.592791837980656
chr6-36800000	chr6	36800000	36900000	+	-0.32940270921955
chr6-36900000	chr6	36900000	37000000	+	-0.466416326304943
chr6-37000000	chr6	37000000	37100000	+	0.203316747645603
chr6-37100000	chr6	37100000	37200000	+	1.00116701588583
chr6-37200000	chr6	37200000	37300000	+	0.855718956619922
chr6-37300000	chr6	37300000	37400000	+	0.928223455003393
chr6-37400000	chr6	37400000	37500000	+	0.994788432124033
chr6-37500000	chr6	37500000	37600000	+	0.826629913133225
chr6-37600000	chr6	37600000	37700000	+	1.20790101365343
chr6-37700000	chr6	37700000	37800000	+	1.01208100173407
chr6-37800000	chr6	37800000	37900000	+	1.09915341308297
chr6-37900000	chr6	37900000	38000000	+	1.21770650565368
chr6-38000000	chr6	38000000	38100000	+	1.1472892321946
chr6-38100000	chr6	38100000	38200000	+	1.26886728800406
chr6-38200000	chr6	38200000	38300000	+	1.3069712860717
chr6-38300000	chr6	38300000	38400000	+	1.43967349455085
chr6-38400000	chr6	38400000	38500000	+	1.46933798746889
chr6-38500000	chr6	38500000	38600000	+	1.44853392196081
chr6-38600000	chr6	38600000	38700000	+	1.48195120262756
chr6-38700000	chr6	38700000	38800000	+	1.30530838346786
chr6-38800000	chr6	38800000	38900000	+	1.30367909721817
chr6-38900000	chr6	38900000	39000000	+	1.30569575820407
chr6-39000000	chr6	39000000	39100000	+	1.31601957283291
chr6-39100000	chr6	39100000	39200000	+	1.47832587292838
chr6-39200000	chr6	39200000	39300000	+	1.49593703432489
chr6-39300000	chr6	39300000	39400000	+	1.44979728257194
chr6-39400000	chr6	39400000	39500000	+	1.39326861559656
chr6-39500000	chr6	39500000	39600000	+	1.44241579440775
chr6-39600000	chr6	39600000	39700000	+	1.36667719584764
chr6-39700000	chr6	39700000	39800000	+	1.3512596036669
chr6-39800000	chr6	39800000	39900000	+	1.04432167173973
chr6-39900000	chr6	39900000	40000000	+	0.43531019520419
chr6-40000000	chr6	40000000	40100000	+	0.277257585557218
chr6-40100000	chr6	40100000	40200000	+	-0.0919314859770263
chr6-40200000	chr6	40200000	40300000	+	0.206048234385789
chr6-40300000	chr6	40300000	40400000	+	0.903939307774263
chr6-40400000	chr6	40400000	40500000	+	0.783677810318934
chr6-40500000	chr6	40500000	40600000	+	-0.637984615198811
chr6-40600000	chr6	40600000	40700000	+	-0.945382967487112
chr6-40700000	chr6	40700000	40800000	+	-1.20776724208898
chr6-40800000	chr6	40800000	40900000	+	-1.26451185246023
chr6-40900000	chr6	40900000	41000000	+	-1.15522540174234
chr6-41000000	chr6	41000000	41100000	+	-0.96857196003138
chr6-41100000	chr6	41100000	41200000	+	-0.828601815239051
chr6-41200000	chr6	41200000	41300000	+	-1.11022920546762
chr6-41300000	chr6	41300000	41400000	+	-1.16548874419657
chr6-41400000	chr6	41400000	41500000	+	-0.8177488088792
chr6-41500000	chr6	41500000	41600000	+	-0.60307766033962
chr6-41600000	chr6	41600000	41700000	+	-0.507828308280949
chr6-41700000	chr6	41700000	41800000	+	-0.91069139037897
chr6-41800000	chr6	41800000	41900000	+	-1.0320138335334
chr6-41900000	chr6	41900000	42000000	+	-1.19489071733195
chr6-42000000	chr6	42000000	42100000	+	-1.07748474503317
chr6-42100000	chr6	42100000	42200000	+	-0.794486345274588
chr6-42200000	chr6	42200000	42300000	+	0.504005617616738
chr6-42300000	chr6	42300000	42400000	+	0.57969994899951
chr6-42400000	chr6	42400000	42500000	+	-0.728550586264568
chr6-42500000	chr6	42500000	42600000	+	-0.813081796236935
chr6-42600000	chr6	42600000	42700000	+	-0.508531151104333
chr6-42700000	chr6	42700000	42800000	+	-0.78351188356899
chr6-42800000	chr6	42800000	42900000	+	-1.10120814663203
chr6-42900000	chr6	42900000	43000000	+	-1.12176990181368
chr6-43000000	chr6	43000000	43100000	+	-0.975464292274666
chr6-43100000	chr6	43100000	43200000	+	-1.13459914495889
chr6-43200000	chr6	43200000	43300000	+	-0.616423301571383
chr6-43300000	chr6	43300000	43400000	+	-0.707249139666005
chr6-43400000	chr6	43400000	43500000	+	-0.897642646584794
chr6-43500000	chr6	43500000	43600000	+	-0.632204552925423
chr6-43600000	chr6	43600000	43700000	+	-0.42243194775719
chr6-43700000	chr6	43700000	43800000	+	-1.01976405123037
chr6-43800000	chr6	43800000	43900000	+	-1.18497165917848
chr6-43900000	chr6	43900000	44000000	+	-1.22467039864735
chr6-44000000	chr6	44000000	44100000	+	-1.17449870243385
chr6-44100000	chr6	44100000	44200000	+	-1.12512375321022
chr6-44200000	chr6	44200000	44300000	+	-1.07032973033616
chr6-44300000	chr6	44300000	44400000	+	-1.2996633423677
chr6-44400000	chr6	44400000	44500000	+	-1.32257258447759
chr6-44500000	chr6	44500000	44600000	+	-1.31923422327957
chr6-44600000	chr6	44600000	44700000	+	-1.31486195390163
chr6-44700000	chr6	44700000	44800000	+	-1.20092587086791
chr6-44800000	chr6	44800000	44900000	+	-1.26980334558549
chr6-44900000	chr6	44900000	45000000	+	-1.23802242787225
chr6-45000000	chr6	45000000	45100000	+	-1.12071788259974
chr6-45100000	chr6	45100000	45200000	+	-1.2482026236314
chr6-45200000	chr6	45200000	45300000	+	-1.23801576403199
chr6-45300000	chr6	45300000	45400000	+	-1.26156645115683
chr6-45400000	chr6	45400000	45500000	+	-1.25941652892588
chr6-45500000	chr6	45500000	45600000	+	-1.29235637763982
chr6-45600000	chr6	45600000	45700000	+	-1.28717689866907
chr6-45700000	chr6	45700000	45800000	+	-1.33042603898384
chr6-45800000	chr6	45800000	45900000	+	-1.28683119644194
chr6-45900000	chr6	45900000	46000000	+	-1.25491248759575
chr6-46000000	chr6	46000000	46100000	+	-1.19605131971051
chr6-46100000	chr6	46100000	46200000	+	-1.10543421659922
chr6-46200000	chr6	46200000	46300000	+	-1.0246944664915
chr6-46300000	chr6	46300000	46400000	+	-1.21973605610458
chr6-46400000	chr6	46400000	46500000	+	-1.3043392852595
chr6-46500000	chr6	46500000	46600000	+	-1.1865173751392
chr6-46600000	chr6	46600000	46700000	+	-1.29347643395981
chr6-46700000	chr6	46700000	46800000	+	-1.29070038662783
chr6-46800000	chr6	46800000	46900000	+	-1.20012669794104
chr6-46900000	chr6	46900000	47000000	+	-1.07065000239123
chr6-47000000	chr6	47000000	47100000	+	-0.911769341907155
chr6-47100000	chr6	47100000	47200000	+	-0.099481679689987
chr6-47200000	chr6	47200000	47300000	+	0.851499390705526
chr6-47300000	chr6	47300000	47400000	+	1.02778853361769
chr6-47400000	chr6	47400000	47500000	+	1.14262750317614
chr6-47500000	chr6	47500000	47600000	+	1.29543618966221
chr6-47600000	chr6	47600000	47700000	+	1.28177039378968
chr6-47700000	chr6	47700000	47800000	+	1.25524787701126
chr6-47800000	chr6	47800000	47900000	+	1.46017327215359
chr6-47900000	chr6	47900000	48000000	+	1.48574895510253
chr6-48000000	chr6	48000000	48100000	+	1.44629729158322
chr6-48100000	chr6	48100000	48200000	+	0.922259982364292
chr6-48200000	chr6	48200000	48300000	+	0.423524610682051
chr6-48300000	chr6	48300000	48400000	+	0.681391277376762
chr6-48400000	chr6	48400000	48500000	+	1.28202269654555
chr6-48500000	chr6	48500000	48600000	+	1.41176667508743
chr6-48600000	chr6	48600000	48700000	+	1.29282098550406
chr6-48700000	chr6	48700000	48800000	+	0.987723016851123
