#peakID	chr	start	end	strand	PC1
chr5-9400000	chr5	9400000	9500000	+	-0.988442190127688
chr5-9500000	chr5	9500000	9600000	+	-1.05510762977948
chr5-9600000	chr5	9600000	9700000	+	-1.0945982867011
chr5-9700000	chr5	9700000	9800000	+	-1.01304399269996
chr5-9800000	chr5	9800000	9900000	+	-1.14529091903904
chr5-9900000	chr5	9900000	10000000	+	-1.11857283473987
chr5-10000000	chr5	10000000	10100000	+	-1.12441818869923
chr5-10100000	chr5	10100000	10200000	+	-1.02878276899761
chr5-10200000	chr5	10200000	10300000	+	-0.942071337228569
chr5-10300000	chr5	10300000	10400000	+	-1.14583998171375
chr5-10400000	chr5	10400000	10500000	+	-1.11492406919038
chr5-10500000	chr5	10500000	10600000	+	-1.02894638452703
chr5-10600000	chr5	10600000	10700000	+	-0.970086650225905
chr5-10700000	chr5	10700000	10800000	+	-1.10876669467069
chr5-10800000	chr5	10800000	10900000	+	-0.777468551628387
chr5-11900000	chr5	11900000	12000000	+	-0.757392006505298
chr5-12000000	chr5	12000000	12100000	+	-0.931792708330757
chr5-12100000	chr5	12100000	12200000	+	-0.943420409021196
chr5-12200000	chr5	12200000	12300000	+	-0.97215974474338
chr5-12300000	chr5	12300000	12400000	+	-1.07252614345882
chr5-12400000	chr5	12400000	12500000	+	-1.06104167349604
chr5-12500000	chr5	12500000	12600000	+	-0.551894786376321
chr5-12600000	chr5	12600000	12700000	+	-0.704672353380953
chr5-12700000	chr5	12700000	12800000	+	-0.523310362556561
chr5-12800000	chr5	12800000	12900000	+	-0.448325048264403
chr5-12900000	chr5	12900000	13000000	+	-0.78451582095295
chr5-13000000	chr5	13000000	13100000	+	-0.900106207607907
chr5-13100000	chr5	13100000	13200000	+	-0.847412789733983
chr5-13200000	chr5	13200000	13300000	+	-0.982299118543306
chr5-13300000	chr5	13300000	13400000	+	-0.823590486819017
chr5-13400000	chr5	13400000	13500000	+	-0.792822147963754
chr5-13500000	chr5	13500000	13600000	+	-0.668291016337579
chr5-13600000	chr5	13600000	13700000	+	-0.320373890343115
chr5-13700000	chr5	13700000	13800000	+	-0.396044359734653
chr5-13800000	chr5	13800000	13900000	+	-0.433594082602488
chr5-13900000	chr5	13900000	14000000	+	0.304232225128778
chr5-14000000	chr5	14000000	14100000	+	0.322173674487718
chr5-14100000	chr5	14100000	14200000	+	-0.382776081280261
chr5-14200000	chr5	14200000	14300000	+	-0.424510282862701
chr5-14300000	chr5	14300000	14400000	+	-0.889222832899802
chr5-14400000	chr5	14400000	14500000	+	-0.798754133695443
chr5-14500000	chr5	14500000	14600000	+	-0.858248282353856
chr5-14600000	chr5	14600000	14700000	+	-1.00340825970084
chr5-14700000	chr5	14700000	14800000	+	-1.03449849173462
chr5-14800000	chr5	14800000	14900000	+	-0.94613503000305
chr5-15700000	chr5	15700000	15800000	+	-0.765522699209429
chr5-15800000	chr5	15800000	15900000	+	-0.578161933344997
chr5-15900000	chr5	15900000	16000000	+	-0.349506430917697
chr5-16000000	chr5	16000000	16100000	+	-0.675536592653272
chr5-16100000	chr5	16100000	16200000	+	-0.826819863459903
chr5-16200000	chr5	16200000	16300000	+	-0.93178435451559
chr5-16300000	chr5	16300000	16400000	+	-0.914303501246523
chr5-16400000	chr5	16400000	16500000	+	-1.03253072700318
chr5-16500000	chr5	16500000	16600000	+	-1.15954176110918
chr5-16600000	chr5	16600000	16700000	+	-1.14004145433006
chr5-16700000	chr5	16700000	16800000	+	-0.978797280119281
chr5-16800000	chr5	16800000	16900000	+	-0.845152882242615
chr5-16900000	chr5	16900000	17000000	+	-0.417963032840194
chr5-17000000	chr5	17000000	17100000	+	-0.681361103213064
chr5-17100000	chr5	17100000	17200000	+	-0.962810773760618
chr5-17200000	chr5	17200000	17300000	+	-1.03414613835948
chr5-17300000	chr5	17300000	17400000	+	-1.06412728352036
chr5-17400000	chr5	17400000	17500000	+	-1.06330973948888
chr5-17500000	chr5	17500000	17600000	+	-1.00393926805413
chr5-17600000	chr5	17600000	17700000	+	-1.05504663480977
chr5-17700000	chr5	17700000	17800000	+	-0.958360662238036
chr5-17800000	chr5	17800000	17900000	+	-0.981908748747063
chr5-17900000	chr5	17900000	18000000	+	-0.967142360264355
chr5-18000000	chr5	18000000	18100000	+	-0.703295367760636
chr5-18100000	chr5	18100000	18200000	+	-0.962475465975118
chr5-18200000	chr5	18200000	18300000	+	-1.00893194102845
chr5-18300000	chr5	18300000	18400000	+	-0.685351186291622
chr5-18400000	chr5	18400000	18500000	+	-0.548589936045049
chr5-18500000	chr5	18500000	18600000	+	-0.145796545696098
chr5-18600000	chr5	18600000	18700000	+	0.0195602425955982
chr5-18700000	chr5	18700000	18800000	+	-0.0309605004838813
chr5-18800000	chr5	18800000	18900000	+	-0.238556237623888
chr5-18900000	chr5	18900000	19000000	+	-0.689438042441151
chr5-19000000	chr5	19000000	19100000	+	-0.796184798883292
chr5-19100000	chr5	19100000	19200000	+	-0.690885785144912
chr5-19200000	chr5	19200000	19300000	+	-0.661093757288156
chr5-19300000	chr5	19300000	19400000	+	-0.838951939495052
chr5-19400000	chr5	19400000	19500000	+	-0.571619551860156
chr5-19500000	chr5	19500000	19600000	+	-0.625805925145687
chr5-19600000	chr5	19600000	19700000	+	-0.888832786706304
chr5-19700000	chr5	19700000	19800000	+	-0.769301869196194
chr5-19800000	chr5	19800000	19900000	+	-0.783024205107867
chr5-19900000	chr5	19900000	20000000	+	-0.780338389724574
chr5-20000000	chr5	20000000	20100000	+	-0.926688952875778
chr5-20100000	chr5	20100000	20200000	+	-0.918151128716293
chr5-20200000	chr5	20200000	20300000	+	-0.977849106655721
chr5-20300000	chr5	20300000	20400000	+	-0.859688268342114
chr5-20400000	chr5	20400000	20500000	+	-0.566616913425515
chr5-20500000	chr5	20500000	20600000	+	-0.383119232961805
chr5-20600000	chr5	20600000	20700000	+	-0.112572017074682
chr5-20700000	chr5	20700000	20800000	+	0.367759544873718
chr5-20800000	chr5	20800000	20900000	+	0.846915803794513
chr5-20900000	chr5	20900000	21000000	+	1.07982363766401
chr5-21000000	chr5	21000000	21100000	+	0.846815978253334
chr5-21100000	chr5	21100000	21200000	+	0.352402165509851
chr5-21200000	chr5	21200000	21300000	+	0.489738814126895
chr5-21300000	chr5	21300000	21400000	+	0.423450423063904
chr5-21400000	chr5	21400000	21500000	+	0.558024633890311
chr5-21500000	chr5	21500000	21600000	+	0.462664960326043
chr5-21600000	chr5	21600000	21700000	+	1.0501607928903
chr5-21700000	chr5	21700000	21800000	+	1.17559813468708
chr5-21800000	chr5	21800000	21900000	+	0.742717692933834
chr5-21900000	chr5	21900000	22000000	+	-0.22917801182197
chr5-22000000	chr5	22000000	22100000	+	-0.765910680525444
chr5-22100000	chr5	22100000	22200000	+	-0.800987967356987
chr5-22200000	chr5	22200000	22300000	+	-0.721314329924198
chr5-22300000	chr5	22300000	22400000	+	-0.389821093827959
chr5-22400000	chr5	22400000	22500000	+	-0.200483005045041
chr5-22500000	chr5	22500000	22600000	+	0.554661460504553
chr5-22600000	chr5	22600000	22700000	+	-0.463170451639918
chr5-22700000	chr5	22700000	22800000	+	-0.585060668182749
chr5-22800000	chr5	22800000	22900000	+	-0.70666054574917
chr5-22900000	chr5	22900000	23000000	+	-0.824149117365194
chr5-23000000	chr5	23000000	23100000	+	-0.788407134522193
chr5-23100000	chr5	23100000	23200000	+	-0.665668307584944
chr5-23200000	chr5	23200000	23300000	+	0.0244115794771489
chr5-23300000	chr5	23300000	23400000	+	0.697508714917151
chr5-23400000	chr5	23400000	23500000	+	1.19006205729989
chr5-23500000	chr5	23500000	23600000	+	1.15836571958779
chr5-23600000	chr5	23600000	23700000	+	1.24043190604875
chr5-23700000	chr5	23700000	23800000	+	1.30392852122197
chr5-23800000	chr5	23800000	23900000	+	1.2881708406848
chr5-23900000	chr5	23900000	24000000	+	1.19379829178741
chr5-24000000	chr5	24000000	24100000	+	1.28985323444766
chr5-24100000	chr5	24100000	24200000	+	1.32913058107217
chr5-24200000	chr5	24200000	24300000	+	1.29206398751645
chr5-24300000	chr5	24300000	24400000	+	1.35119978578813
chr5-24400000	chr5	24400000	24500000	+	1.34128085694342
chr5-24500000	chr5	24500000	24600000	+	1.35891214778832
chr5-24600000	chr5	24600000	24700000	+	1.36471314781537
chr5-24700000	chr5	24700000	24800000	+	1.35444648840405
chr5-24800000	chr5	24800000	24900000	+	1.32803186024063
chr5-24900000	chr5	24900000	25000000	+	1.21890203387163
chr5-25000000	chr5	25000000	25100000	+	1.13083935288332
chr5-25100000	chr5	25100000	25200000	+	0.971046776691569
chr5-25200000	chr5	25200000	25300000	+	1.08574787561721
chr5-25300000	chr5	25300000	25400000	+	1.13391528445492
chr5-25400000	chr5	25400000	25500000	+	1.24713533806555
chr5-25500000	chr5	25500000	25600000	+	1.27109269249121
chr5-25600000	chr5	25600000	25700000	+	1.19758974181401
chr5-25700000	chr5	25700000	25800000	+	1.02352849925001
chr5-25800000	chr5	25800000	25900000	+	0.328262347391454
chr5-25900000	chr5	25900000	26000000	+	0.0441293949299567
chr5-26100000	chr5	26100000	26200000	+	-0.568752098488675
chr5-26200000	chr5	26200000	26300000	+	-0.629403023221164
chr5-26300000	chr5	26300000	26400000	+	-0.601903897426224
chr5-26400000	chr5	26400000	26500000	+	-0.340606286960861
chr5-26500000	chr5	26500000	26600000	+	-0.105794460594853
chr5-26600000	chr5	26600000	26700000	+	0.122692299615803
chr5-26700000	chr5	26700000	26800000	+	0.724406673896454
chr5-26800000	chr5	26800000	26900000	+	0.254049067017143
chr5-26900000	chr5	26900000	27000000	+	0.136879977864065
chr5-27000000	chr5	27000000	27100000	+	-0.0914991504532306
chr5-27100000	chr5	27100000	27200000	+	-0.59717624919507
chr5-27200000	chr5	27200000	27300000	+	-0.308189625627022
chr5-27300000	chr5	27300000	27400000	+	-0.180046608042681
chr5-27400000	chr5	27400000	27500000	+	-0.220010543024305
chr5-27500000	chr5	27500000	27600000	+	-0.552764965665397
chr5-27600000	chr5	27600000	27700000	+	-0.272152726887201
chr5-27700000	chr5	27700000	27800000	+	0.837229211923344
chr5-27800000	chr5	27800000	27900000	+	0.449370970075269
chr5-27900000	chr5	27900000	28000000	+	-0.10603131904566
chr5-28000000	chr5	28000000	28100000	+	0.593749770564256
chr5-28100000	chr5	28100000	28200000	+	0.965116665408711
chr5-28200000	chr5	28200000	28300000	+	0.943063832141245
chr5-28300000	chr5	28300000	28400000	+	1.08783821767541
chr5-28400000	chr5	28400000	28500000	+	0.447827297760568
chr5-28500000	chr5	28500000	28600000	+	-0.583813593694153
chr5-28600000	chr5	28600000	28700000	+	-0.705650983433647
chr5-28700000	chr5	28700000	28800000	+	-0.780768289921563
chr5-28800000	chr5	28800000	28900000	+	-0.777915731736303
chr5-28900000	chr5	28900000	29000000	+	-0.727814520215996
chr5-29000000	chr5	29000000	29100000	+	-0.633364887334212
chr5-29100000	chr5	29100000	29200000	+	0.104861049021357
chr5-29200000	chr5	29200000	29300000	+	0.204211204625132
chr5-29300000	chr5	29300000	29400000	+	0.657977631771414
chr5-29400000	chr5	29400000	29500000	+	1.10576453068504
chr5-29500000	chr5	29500000	29600000	+	1.09469677725136
chr5-29600000	chr5	29600000	29700000	+	1.21103473168744
chr5-29700000	chr5	29700000	29800000	+	1.27678300334917
chr5-29800000	chr5	29800000	29900000	+	0.856820021281987
chr5-29900000	chr5	29900000	30000000	+	0.565181306599199
chr5-30000000	chr5	30000000	30100000	+	1.01442124496084
chr5-30100000	chr5	30100000	30200000	+	1.33256178404417
chr5-30200000	chr5	30200000	30300000	+	1.28369438541842
chr5-30300000	chr5	30300000	30400000	+	1.19800668053892
chr5-30400000	chr5	30400000	30500000	+	1.24489773764329
chr5-30500000	chr5	30500000	30600000	+	1.2206791067729
chr5-30600000	chr5	30600000	30700000	+	1.30551366840477
chr5-30700000	chr5	30700000	30800000	+	1.3071666662368
chr5-30800000	chr5	30800000	30900000	+	1.29687559017176
chr5-30900000	chr5	30900000	31000000	+	1.28225443699077
chr5-31000000	chr5	31000000	31100000	+	1.23064149816076
chr5-31100000	chr5	31100000	31200000	+	1.2394165678509
chr5-31200000	chr5	31200000	31300000	+	1.27321646788312
chr5-31300000	chr5	31300000	31400000	+	1.12282288597684
chr5-31400000	chr5	31400000	31500000	+	1.24240051426579
chr5-31500000	chr5	31500000	31600000	+	1.295188876379
chr5-31600000	chr5	31600000	31700000	+	1.24201100493672
chr5-31700000	chr5	31700000	31800000	+	1.03238974332083
chr5-31800000	chr5	31800000	31900000	+	0.877049712983661
chr5-31900000	chr5	31900000	32000000	+	0.690266952415009
chr5-32000000	chr5	32000000	32100000	+	0.650694118058604
chr5-32100000	chr5	32100000	32200000	+	1.01804361145693
chr5-32200000	chr5	32200000	32300000	+	0.930840087505938
chr5-32300000	chr5	32300000	32400000	+	0.98452054289217
chr5-32400000	chr5	32400000	32500000	+	1.1824741579271
chr5-32500000	chr5	32500000	32600000	+	0.925951089821019
chr5-32600000	chr5	32600000	32700000	+	1.16703730696032
chr5-32700000	chr5	32700000	32800000	+	1.23078684687874
chr5-32800000	chr5	32800000	32900000	+	1.28691934821847
chr5-32900000	chr5	32900000	33000000	+	1.28142145693804
chr5-33000000	chr5	33000000	33100000	+	1.23909897840204
chr5-33100000	chr5	33100000	33200000	+	1.09786097290899
chr5-33200000	chr5	33200000	33300000	+	1.17503602615704
chr5-33300000	chr5	33300000	33400000	+	1.22694618141479
chr5-33400000	chr5	33400000	33500000	+	1.04389118411382
chr5-33500000	chr5	33500000	33600000	+	1.17911997671181
chr5-33600000	chr5	33600000	33700000	+	1.30565993692362
chr5-33700000	chr5	33700000	33800000	+	1.28289769506022
chr5-33800000	chr5	33800000	33900000	+	1.22624889871105
chr5-33900000	chr5	33900000	34000000	+	1.13212663162328
chr5-34000000	chr5	34000000	34100000	+	0.913760036316809
chr5-34100000	chr5	34100000	34200000	+	1.16449571298246
chr5-34200000	chr5	34200000	34300000	+	1.23040823308485
chr5-34300000	chr5	34300000	34400000	+	1.28794044860783
chr5-34400000	chr5	34400000	34500000	+	1.27170629569023
chr5-34500000	chr5	34500000	34600000	+	1.30562072128154
chr5-34600000	chr5	34600000	34700000	+	1.28049840396376
chr5-34700000	chr5	34700000	34800000	+	1.11459901187984
chr5-34800000	chr5	34800000	34900000	+	1.15131418596733
chr5-34900000	chr5	34900000	35000000	+	1.21711175939786
chr5-35000000	chr5	35000000	35100000	+	1.18723143883846
chr5-35100000	chr5	35100000	35200000	+	0.968104409860571
chr5-35200000	chr5	35200000	35300000	+	0.817323174282506
chr5-35300000	chr5	35300000	35400000	+	0.904155547980105
chr5-35400000	chr5	35400000	35500000	+	0.947549146610602
chr5-35500000	chr5	35500000	35600000	+	1.18354629878971
chr5-35600000	chr5	35600000	35700000	+	1.17181822330813
chr5-35700000	chr5	35700000	35800000	+	1.2839372865054
chr5-35800000	chr5	35800000	35900000	+	1.19175938921662
chr5-35900000	chr5	35900000	36000000	+	1.14166504860839
chr5-36000000	chr5	36000000	36100000	+	0.732652196248809
chr5-36100000	chr5	36100000	36200000	+	0.654177542422657
chr5-36200000	chr5	36200000	36300000	+	0.804769181250239
chr5-36300000	chr5	36300000	36400000	+	0.977913787910254
chr5-36400000	chr5	36400000	36500000	+	1.1472624758217
chr5-36500000	chr5	36500000	36600000	+	1.22706943542211
chr5-36600000	chr5	36600000	36700000	+	1.07712761416839
chr5-36700000	chr5	36700000	36800000	+	1.22055769170929
chr5-36800000	chr5	36800000	36900000	+	1.20409933911546
chr5-36900000	chr5	36900000	37000000	+	1.15959485095012
chr5-37000000	chr5	37000000	37100000	+	1.15799210053399
chr5-37100000	chr5	37100000	37200000	+	0.928565091850678
chr5-37200000	chr5	37200000	37300000	+	0.890421209303287
chr5-37300000	chr5	37300000	37400000	+	0.586092906095643
chr5-37400000	chr5	37400000	37500000	+	-0.181098207659246
chr5-37500000	chr5	37500000	37600000	+	-0.351545372600191
chr5-37600000	chr5	37600000	37700000	+	-0.383845669857481
chr5-37700000	chr5	37700000	37800000	+	0.208251369210546
chr5-37800000	chr5	37800000	37900000	+	0.509866354229427
chr5-37900000	chr5	37900000	38000000	+	0.38585302915385
chr5-38000000	chr5	38000000	38100000	+	0.333835912094372
chr5-38100000	chr5	38100000	38200000	+	0.258254715427818
chr5-38200000	chr5	38200000	38300000	+	0.563160438615954
chr5-38300000	chr5	38300000	38400000	+	-0.00449978196435974
chr5-38400000	chr5	38400000	38500000	+	-0.10195896783628
chr5-38500000	chr5	38500000	38600000	+	0.665197565872385
chr5-38600000	chr5	38600000	38700000	+	0.49755907886054
chr5-38700000	chr5	38700000	38800000	+	-0.410700419835452
chr5-38800000	chr5	38800000	38900000	+	-1.02022370359478
chr5-38900000	chr5	38900000	39000000	+	-1.20687680576599
chr5-39000000	chr5	39000000	39100000	+	-1.2134855498053
chr5-39100000	chr5	39100000	39200000	+	-1.28528525000939
chr5-39200000	chr5	39200000	39300000	+	-1.31725007543283
chr5-39300000	chr5	39300000	39400000	+	-1.2995628120661
chr5-39400000	chr5	39400000	39500000	+	-1.2915907074393
chr5-39500000	chr5	39500000	39600000	+	-1.24525659906171
chr5-39600000	chr5	39600000	39700000	+	-1.0957430736028
chr5-39700000	chr5	39700000	39800000	+	-1.21587976227027
chr5-39800000	chr5	39800000	39900000	+	-1.28000562098842
chr5-39900000	chr5	39900000	40000000	+	-1.23570333138148
chr5-40000000	chr5	40000000	40100000	+	-1.22091138543551
chr5-40100000	chr5	40100000	40200000	+	-1.24095510204605
chr5-40200000	chr5	40200000	40300000	+	-1.26215410017383
chr5-40300000	chr5	40300000	40400000	+	-1.28338905278464
chr5-40400000	chr5	40400000	40500000	+	-1.26299901648641
chr5-40500000	chr5	40500000	40600000	+	-1.3001680747908
chr5-40600000	chr5	40600000	40700000	+	-1.29532771938398
chr5-40700000	chr5	40700000	40800000	+	-1.26037070899152
chr5-40800000	chr5	40800000	40900000	+	-1.26831184760092
chr5-40900000	chr5	40900000	41000000	+	-1.23660217865435
chr5-41000000	chr5	41000000	41100000	+	-1.27191740854584
chr5-41100000	chr5	41100000	41200000	+	-1.27178464157946
chr5-41200000	chr5	41200000	41300000	+	-1.26502581614888
chr5-41300000	chr5	41300000	41400000	+	-1.27257429089199
chr5-41400000	chr5	41400000	41500000	+	-1.22590559030814
chr5-41500000	chr5	41500000	41600000	+	-1.1860782373941
chr5-41600000	chr5	41600000	41700000	+	-0.982515961481236
chr5-41700000	chr5	41700000	41800000	+	-0.237046212204367
chr5-41800000	chr5	41800000	41900000	+	-0.544392043066737
chr5-41900000	chr5	41900000	42000000	+	-1.12040640265665
chr5-42000000	chr5	42000000	42100000	+	-1.05514679966116
chr5-42100000	chr5	42100000	42200000	+	-1.11870910796173
chr5-42200000	chr5	42200000	42300000	+	-1.23371515007074
chr5-42300000	chr5	42300000	42400000	+	-1.25682358038882
chr5-42400000	chr5	42400000	42500000	+	-1.26889517711419
chr5-42500000	chr5	42500000	42600000	+	-1.27625279340909
chr5-42600000	chr5	42600000	42700000	+	-1.24559480664546
chr5-42700000	chr5	42700000	42800000	+	-1.21371745328029
chr5-42800000	chr5	42800000	42900000	+	-1.22102193433002
chr5-42900000	chr5	42900000	43000000	+	-1.23518354156771
chr5-43000000	chr5	43000000	43100000	+	-1.01944559579853
chr5-43100000	chr5	43100000	43200000	+	-0.913884618667118
chr5-43200000	chr5	43200000	43300000	+	-0.726928231389058
chr5-43300000	chr5	43300000	43400000	+	-0.937633235788182
chr5-43400000	chr5	43400000	43500000	+	-1.09727000811911
chr5-43500000	chr5	43500000	43600000	+	-1.06173268731254
chr5-43600000	chr5	43600000	43700000	+	-0.749616165789712
chr5-43700000	chr5	43700000	43800000	+	0.383335119241254
chr5-43800000	chr5	43800000	43900000	+	0.397991435989701
chr5-43900000	chr5	43900000	44000000	+	0.284825158710224
chr5-44000000	chr5	44000000	44100000	+	-0.0603293610941806
chr5-44100000	chr5	44100000	44200000	+	0.0885116638432596
chr5-44200000	chr5	44200000	44300000	+	-0.0790331271543581
chr5-44300000	chr5	44300000	44400000	+	-0.886554778498209
chr5-44400000	chr5	44400000	44500000	+	-0.963643832156151
chr5-44500000	chr5	44500000	44600000	+	-1.05934256794965
chr5-44600000	chr5	44600000	44700000	+	-0.891722278137838
chr5-44700000	chr5	44700000	44800000	+	-0.736904581636296
chr5-44800000	chr5	44800000	44900000	+	-1.06679980951944
chr5-44900000	chr5	44900000	45000000	+	-1.17780677817802
chr5-45000000	chr5	45000000	45100000	+	-1.1528776448322
chr5-45100000	chr5	45100000	45200000	+	-1.16045552084878
chr5-45200000	chr5	45200000	45300000	+	-1.05649149750369
chr5-45300000	chr5	45300000	45400000	+	-0.922802391691726
chr5-45400000	chr5	45400000	45500000	+	0.0605102061239936
chr5-45500000	chr5	45500000	45600000	+	0.20472658741517
chr5-45600000	chr5	45600000	45700000	+	-0.117935333887426
chr5-45700000	chr5	45700000	45800000	+	-0.641455020138164
chr5-45800000	chr5	45800000	45900000	+	-0.811996227731256
chr5-45900000	chr5	45900000	46000000	+	-1.19305079292482
chr5-46000000	chr5	46000000	46100000	+	-1.23412048128955
chr5-46100000	chr5	46100000	46200000	+	-1.21810227553954
chr5-46200000	chr5	46200000	46300000	+	-1.25738693062431
chr5-46300000	chr5	46300000	46400000	+	-1.09143308844787
chr5-46400000	chr5	46400000	46500000	+	-1.05683353315988
chr5-46500000	chr5	46500000	46600000	+	-1.26546890523547
chr5-46600000	chr5	46600000	46700000	+	-1.28668659718581
chr5-46700000	chr5	46700000	46800000	+	-1.26161408638263
chr5-46800000	chr5	46800000	46900000	+	-1.26726630673573
chr5-46900000	chr5	46900000	47000000	+	-1.23504946175261
chr5-47000000	chr5	47000000	47100000	+	-1.20359627848825
chr5-47100000	chr5	47100000	47200000	+	-1.2188042351354
chr5-47200000	chr5	47200000	47300000	+	-1.24744701667959
chr5-47300000	chr5	47300000	47400000	+	-1.26703491840185
chr5-47400000	chr5	47400000	47500000	+	-1.26515959754636
chr5-47500000	chr5	47500000	47600000	+	-1.29335018053903
chr5-47600000	chr5	47600000	47700000	+	-1.2977840489349
chr5-47700000	chr5	47700000	47800000	+	-1.31139398351007
chr5-47800000	chr5	47800000	47900000	+	-1.23719985756551
chr5-47900000	chr5	47900000	48000000	+	-1.02415490621233
chr5-48000000	chr5	48000000	48100000	+	-1.09988738509514
chr5-48100000	chr5	48100000	48200000	+	-1.07740658501461
chr5-48200000	chr5	48200000	48300000	+	-1.06630337143395
chr5-48300000	chr5	48300000	48400000	+	-0.894591913078127
chr5-48400000	chr5	48400000	48500000	+	-1.10402896765012
chr5-48500000	chr5	48500000	48600000	+	-1.14787702277484
chr5-48600000	chr5	48600000	48700000	+	-1.19004151638616
chr5-48700000	chr5	48700000	48800000	+	-1.29130284636868
chr5-48800000	chr5	48800000	48900000	+	-1.30655776578285
chr5-48900000	chr5	48900000	49000000	+	-1.30111004182792
chr5-49000000	chr5	49000000	49100000	+	-1.29869800786208
chr5-49100000	chr5	49100000	49200000	+	-1.3227621018854
chr5-49200000	chr5	49200000	49300000	+	-1.31159683350145
chr5-49300000	chr5	49300000	49400000	+	-1.20276424457285
chr5-49400000	chr5	49400000	49500000	+	-1.26514475865441
chr5-49500000	chr5	49500000	49600000	+	-1.15585840452674
chr5-49600000	chr5	49600000	49700000	+	-1.19146998451228
chr5-49700000	chr5	49700000	49800000	+	-1.18843375728119
chr5-49800000	chr5	49800000	49900000	+	-1.19677178144096
chr5-49900000	chr5	49900000	50000000	+	-1.06767816737591
chr5-50000000	chr5	50000000	50100000	+	-0.537966578488598
chr5-50100000	chr5	50100000	50200000	+	-0.716119426444161
chr5-50200000	chr5	50200000	50300000	+	-1.12184806692914
chr5-50300000	chr5	50300000	50400000	+	-1.25594615204149
chr5-50400000	chr5	50400000	50500000	+	-1.29590065263252
chr5-50500000	chr5	50500000	50600000	+	-1.27679802355076
